,PHOT,WTOF,WTON,HE Grabovica,HE Mostar,HE Mostarsko Blato,HE Jajce 1,HE Jajce 2,HE Pec Mlini,HE Una Kostela,HE Bogatici,HE Novakovici,HE Mesica Nova,HE Bistrica B-5 A,HE Majdan,HE Botun,HE Modrac,HE Mujakovici,HE Jezernica,HE Tresanica T-4,HE Vlasenica,HE Osanica,HROR
2010-01-07 20:00:00+00:00,0,0,0,1,1,0.238959622,1,0.945171195,1,1,1,1,1,1,1,1,1,1,1,1,1,0.541077132,0.8831629
2010-01-07 21:00:00+00:00,0,0,0,1,1,0.241090402,1,0.952324324,1,1,1,1,1,1,1,1,1,1,1,1,1,0.541576068,0.8840012
2010-01-07 22:00:00+00:00,0,0,0,1,1,0.243221181,1,0.959477453,1,1,1,1,1,1,1,1,1,1,1,1,1,0.542075005,0.8848395
2010-01-07 23:00:00+00:00,0,0,0,1,1,0.245351961,1,0.966630583,1,1,1,1,1,1,1,1,1,1,1,1,1,0.542573941,0.8856777
2010-01-08 00:00:00+00:00,0,0,0,1,1,0.247504478,1,0.974756471,1,1,1,1,1,1,1,1,1,1,1,1,1,0.548377486,0.8866046
2010-01-08 01:00:00+00:00,0,0,0,1,1,0.249656995,1,0.98288236,1,1,1,1,1,1,1,1,1,1,1,1,1,0.554181031,0.8875314
2010-01-08 02:00:00+00:00,0,0,0,1,1,0.251809512,1,0.991008248,1,1,1,1,1,1,1,1,1,1,1,1,1,0.559984576,0.8884582
2010-01-08 03:00:00+00:00,0,0,0,1,1,0.25396203,1,0.999134137,1,1,1,1,1,1,1,1,1,1,1,1,1,0.565788121,0.889385
2010-01-08 04:00:00+00:00,0,0,0,1,1,0.256114547,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.571591666,0.8897796
2010-01-08 05:00:00+00:00,0,0,0,1,1,0.258267064,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.577395212,0.8901106
2010-01-08 06:00:00+00:00,0,0,0,1,1,0.260419581,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.583198757,0.8904416
2010-01-08 07:00:00+00:00,0,0,0,1,1,0.262572098,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.589002302,0.8907726
2010-01-08 08:00:00+00:00,0,0,0,1,1,0.264724616,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.594805847,0.8911037
2010-01-08 09:00:00+00:00,0,0,0,1,1,0.266877133,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.600609392,0.8914347
2010-01-08 10:00:00+00:00,0,0,0,1,1,0.26902965,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.606412937,0.8917657
2010-01-08 11:00:00+00:00,0,0,0,1,1,0.271182167,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.612216482,0.8920967
2010-01-08 12:00:00+00:00,0,0,0,1,1,0.273334685,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.618020027,0.8924278
2010-01-08 13:00:00+00:00,0,0,0,1,1,0.275487202,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.623823572,0.8927588
2010-01-08 14:00:00+00:00,0,0,0,1,1,0.277639719,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.629627117,0.8930898
2010-01-08 15:00:00+00:00,0,0,0,1,1,0.279792236,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.635430662,0.8934208
2010-01-08 16:00:00+00:00,0,0,0,1,1,0.281944754,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.641234207,0.8937519
2010-01-08 17:00:00+00:00,0,0,0,1,1,0.284097271,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.647037753,0.8940829
2010-01-08 18:00:00+00:00,0,0,0,1,1,0.286249788,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.652841298,0.8944139
2010-01-08 19:00:00+00:00,0,0,0,1,1,0.288402305,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.658644843,0.894745
2010-01-08 20:00:00+00:00,0,0,0,1,1,0.290554823,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.664448388,0.895076
2010-01-08 21:00:00+00:00,0,0,0,1,1,0.29270734,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.670251933,0.895407
2010-01-08 22:00:00+00:00,0,0,0,1,1,0.294859857,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.676055478,0.895738
2010-01-08 23:00:00+00:00,0,0,0,1,1,0.297012374,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.681859023,0.8960691
2010-01-09 00:00:00+00:00,0,0,0,1,1,0.29638214,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.684629517,0.895984
2010-01-09 01:00:00+00:00,0,0,0,1,1,0.295751906,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.687400011,0.8958989
2010-01-09 02:00:00+00:00,0,0,0,1,1,0.295121671,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.690170504,0.8958138
2010-01-09 03:00:00+00:00,0,0,0,1,1,0.294491437,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.692940998,0.8957287
2010-01-09 04:00:00+00:00,0,0,0,1,1,0.293861203,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.695711492,0.8956437
2010-01-09 05:00:00+00:00,0,0,0,1,1,0.293230969,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.698481986,0.8955586
2010-01-09 06:00:00+00:00,0,0,0,1,1,0.292600735,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.70125248,0.8954735
2010-01-09 07:00:00+00:00,0,0,0,1,1,0.2919705,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.704022974,0.8953884
2010-01-09 08:00:00+00:00,0,0,0,1,1,0.291340266,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.706793467,0.8953033
2010-01-09 09:00:00+00:00,0,0,0,1,1,0.290710032,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.709563961,0.8952183
2010-01-09 10:00:00+00:00,0,0,0,1,1,0.290079798,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.712334455,0.8951332
2010-01-09 11:00:00+00:00,0,0,0,1,1,0.289449563,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.715104949,0.8950481
2010-01-09 12:00:00+00:00,0,0,0,1,1,0.288819329,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.717875443,0.894963
2010-01-09 13:00:00+00:00,0,0,0,1,1,0.288189095,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.720645936,0.894878
2010-01-09 14:00:00+00:00,0,0,0,1,1,0.287558861,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.72341643,0.8947929
2010-01-09 15:00:00+00:00,0,0,0,1,1,0.286928626,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.726186924,0.8947078
2010-01-09 16:00:00+00:00,0,0,0,1,1,0.286298392,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.728957418,0.8946227
2010-01-09 17:00:00+00:00,0,0,0,1,1,0.285668158,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.731727912,0.8945376
2010-01-09 18:00:00+00:00,0,0,0,1,1,0.285037924,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.734498406,0.8944526
2010-01-09 19:00:00+00:00,0,0,0,1,1,0.284407689,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.737268899,0.8943675
2010-01-09 20:00:00+00:00,0,0,0,1,1,0.283777455,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.740039393,0.8942824
2010-01-09 21:00:00+00:00,0,0,0,1,1,0.283147221,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.742809887,0.8941973
2010-01-09 22:00:00+00:00,0,0,0,1,1,0.282516987,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.745580381,0.8941122
2010-01-09 23:00:00+00:00,0,0,0,1,1,0.281886752,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.748350875,0.8940272
2010-01-10 00:00:00+00:00,0,0,0,1,1,0.280077012,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.747152728,0.8937586
2010-01-10 01:00:00+00:00,0,0,0,1,1,0.278267271,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.745954581,0.89349
2010-01-10 02:00:00+00:00,0,0,0,1,1,0.276457531,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.744756434,0.8932215
2010-01-10 03:00:00+00:00,0,0,0,1,1,0.27464779,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.743558287,0.8929529
2010-01-10 04:00:00+00:00,0,0,0,1,1,0.272838049,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.74236014,0.8926844
2010-01-10 05:00:00+00:00,0,0,0,1,1,0.271028309,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.741161993,0.8924158
2010-01-10 06:00:00+00:00,0,0,0,1,1,0.269218568,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.739963846,0.8921472
2010-01-10 07:00:00+00:00,0,0,0,1,1,0.267408828,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.738765698,0.8918787
2010-01-10 08:00:00+00:00,0,0,0,1,1,0.265599087,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.737567551,0.8916101
2010-01-10 09:00:00+00:00,0,0,0,1,1,0.263789346,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.736369404,0.8913416
2010-01-10 10:00:00+00:00,0,0,0,1,1,0.261979606,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.735171257,0.891073
2010-01-10 11:00:00+00:00,0,0,0,1,1,0.260169865,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.73397311,0.8908044
2010-01-10 12:00:00+00:00,0,0,0,1,1,0.258360125,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.732774963,0.8905359
2010-01-10 13:00:00+00:00,0,0,0,1,1,0.256550384,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.731576816,0.8902673
2010-01-10 14:00:00+00:00,0,0,0,1,1,0.254740644,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.730378669,0.8899988
2010-01-10 15:00:00+00:00,0,0,0,1,1,0.252930903,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.729180522,0.8897302
2010-01-10 16:00:00+00:00,0,0,0,1,1,0.251121162,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.727982375,0.8894616
2010-01-10 17:00:00+00:00,0,0,0,1,1,0.249311422,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.726784228,0.8891931
2010-01-10 18:00:00+00:00,0,0,0,1,1,0.247501681,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.725586081,0.8889245
2010-01-10 19:00:00+00:00,0,0,0,1,1,0.245691941,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.724387934,0.888656
2010-01-10 20:00:00+00:00,0,0,0,1,1,0.2438822,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.723189787,0.8883874
2010-01-10 21:00:00+00:00,0,0,0,1,1,0.242072459,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.72199164,0.8881188
2010-01-10 22:00:00+00:00,0,0,0,1,1,0.240262719,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.720793493,0.8878503
2010-01-10 23:00:00+00:00,0,0,0,1,1,0.238452978,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.719595346,0.8875817
2010-01-11 00:00:00+00:00,0,0,0,1,1,0.236827095,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.716479222,0.887335
2010-01-11 01:00:00+00:00,0,0,0,1,1,0.235201211,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.713363099,0.8870884
2010-01-11 02:00:00+00:00,0,0,0,1,1,0.233575328,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.710246975,0.8868417
2010-01-11 03:00:00+00:00,0,0,0,1,1,0.231949444,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.707130851,0.886595
2010-01-11 04:00:00+00:00,0,0,0,1,1,0.23032356,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.704014727,0.8863483
2010-01-11 05:00:00+00:00,0,0,0,1,1,0.228697677,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.700898604,0.8861016
2010-01-11 06:00:00+00:00,0,0,0,1,1,0.227071793,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.69778248,0.885855
2010-01-11 07:00:00+00:00,0,0,0,1,1,0.22544591,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.694666356,0.8856083
2010-01-11 08:00:00+00:00,0,0,0,1,1,0.223820026,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.691550233,0.8853616
2010-01-11 09:00:00+00:00,0,0,0,1,1,0.222194143,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.688434109,0.8851149
2010-01-11 10:00:00+00:00,0,0,0,1,1,0.220568259,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.685317985,0.8848682
2010-01-11 11:00:00+00:00,0,0,0,1,1,0.218942375,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.682201862,0.8846216
2010-01-11 12:00:00+00:00,0,0,0,1,1,0.217316492,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.679085738,0.8843749
2010-01-11 13:00:00+00:00,0,0,0,1,1,0.215690608,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.675969614,0.8841282
2010-01-11 14:00:00+00:00,0,0,0,1,1,0.214064725,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.67285349,0.8838815
2010-01-11 15:00:00+00:00,0,0,0,1,1,0.212438841,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.669737367,0.8836348
2010-01-11 16:00:00+00:00,0,0,0,1,1,0.210812958,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.666621243,0.8833882
2010-01-11 17:00:00+00:00,0,0,0,1,1,0.209187074,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.663505119,0.8831415
2010-01-11 18:00:00+00:00,0,0,0,1,1,0.20756119,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.660388996,0.8828948
2010-01-11 19:00:00+00:00,0,0,0,1,1,0.205935307,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.657272872,0.8826481
2010-01-11 20:00:00+00:00,0,0,0,1,1,0.204309423,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.654156748,0.8824015
2010-01-11 21:00:00+00:00,0,0,0,1,1,0.20268354,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.651040624,0.8821548
2010-01-11 22:00:00+00:00,0,0,0,1,1,0.201057656,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.647924501,0.8819081
2010-01-11 23:00:00+00:00,0,0,0,1,1,0.199431773,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.644808377,0.8816614
2010-01-12 00:00:00+00:00,0,0,0,1,1,0.198177716,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.641478111,0.8814687
2010-01-12 01:00:00+00:00,0,0,0,1,1,0.196923659,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.638147845,0.881276
2010-01-12 02:00:00+00:00,0,0,0,1,1,0.195669602,1,0.993992978,1,1,1,1,1,1,1,1,1,1,1,1,1,0.63481758,0.8806428
2010-01-12 03:00:00+00:00,0,0,0,1,1,0.194415545,1,0.987705563,1,1,1,1,1,1,1,1,1,1,1,1,1,0.631487314,0.8799891
2010-01-12 04:00:00+00:00,0,0,0,1,1,0.193161488,1,0.981418148,1,1,1,1,1,1,1,1,1,1,1,1,1,0.628157048,0.8793354
2010-01-12 05:00:00+00:00,0,0,0,1,1,0.191907431,1,0.975130733,1,1,1,1,1,1,1,1,1,1,1,1,1,0.624826782,0.8786816
2010-01-12 06:00:00+00:00,0,0,0,1,1,0.190653374,1,0.968843318,1,1,1,1,1,1,1,1,1,1,1,1,1,0.621496517,0.8780279
2010-01-12 07:00:00+00:00,0,0,0,1,1,0.189399317,1,0.962555903,1,1,1,1,1,1,1,1,1,1,1,1,1,0.618166251,0.8773742
2010-01-12 08:00:00+00:00,0,0,0,1,1,0.18814526,1,0.956268488,1,1,1,1,1,1,1,1,1,1,0.997691381,1,1,0.614835985,0.8767132
2010-01-12 09:00:00+00:00,0,0,0,1,1,0.186891203,1,0.949981073,1,1,1,1,1,1,1,1,1,1,0.989495419,1,1,0.611505719,0.8760335
2010-01-12 10:00:00+00:00,0,0,0,1,1,0.185637146,1,0.943693659,1,1,1,1,1,1,1,1,1,1,0.981299457,1,1,0.608175453,0.8753539
2010-01-12 11:00:00+00:00,0,0,0,1,1,0.184383089,1,0.937406244,1,1,1,1,1,1,1,1,1,1,0.973103495,1,1,0.604845188,0.8746742
2010-01-12 12:00:00+00:00,0,0,0,1,1,0.183129032,1,0.931118829,1,1,1,1,1,1,1,1,1,1,0.964907534,1,1,0.601514922,0.8739946
2010-01-12 13:00:00+00:00,0,0,0,1,1,0.181874975,1,0.924831414,1,1,1,1,1,1,1,1,1,1,0.956711572,1,1,0.598184656,0.8733149
2010-01-12 14:00:00+00:00,0,0,0,1,1,0.180620918,1,0.918543999,1,1,1,1,1,1,1,1,1,1,0.94851561,1,1,0.59485439,0.8726353
2010-01-12 15:00:00+00:00,0,0,0,1,1,0.179366861,1,0.912256584,1,1,1,1,1,1,1,1,1,1,0.940319648,1,1,0.591524124,0.8719557
2010-01-12 16:00:00+00:00,0,0,0,1,1,0.178112804,1,0.905969169,1,1,1,1,1,1,1,1,1,1,0.932123686,1,1,0.588193859,0.871276
2010-01-12 17:00:00+00:00,0,0,0,1,1,0.176858747,1,0.899681754,1,1,1,1,1,1,1,1,1,1,0.923927725,1,1,0.584863593,0.8705964
2010-01-12 18:00:00+00:00,0,0,0,1,1,0.17560469,1,0.893394339,1,1,1,1,1,1,1,1,1,1,0.915731763,1,1,0.581533327,0.8699167
2010-01-12 19:00:00+00:00,0,0,0,1,1,0.174350633,1,0.887106924,1,1,1,1,1,1,1,1,1,1,0.907535801,1,1,0.578203061,0.8692371
2010-01-12 20:00:00+00:00,0,0,0,1,1,0.173096576,1,0.880819509,1,1,1,1,1,1,1,1,1,1,0.899339839,1,1,0.574872796,0.8685574
2010-01-12 21:00:00+00:00,0,0,0,1,1,0.171842519,1,0.874532094,1,1,1,1,1,1,1,1,1,1,0.891143877,1,1,0.57154253,0.8678778
2010-01-12 22:00:00+00:00,0,0,0,1,1,0.170588462,1,0.868244679,1,1,1,1,1,1,1,1,1,1,0.882947916,1,1,0.568212264,0.8671981
2010-01-12 23:00:00+00:00,0,0,0,1,1,0.169334405,1,0.861957264,1,1,1,1,1,1,1,1,1,1,0.874751954,1,1,0.564881998,0.8665185
2010-01-13 00:00:00+00:00,0,0,0,1,1,0.168367995,1,0.856706709,1,1,1,1,1,1,1,1,1,1,0.868272158,1,1,0.561838538,0.8659632
2010-01-13 01:00:00+00:00,0,0,0,1,1,0.167401586,1,0.851456153,1,1,1,1,1,1,1,1,1,1,0.861792362,1,1,0.558795078,0.865408
2010-01-13 02:00:00+00:00,0,0,0,1,1,0.166435176,1,0.846205597,1,1,1,1,1,1,1,1,1,1,0.855312565,1,1,0.555751618,0.8648527
2010-01-13 03:00:00+00:00,0,0,0,1,1,0.165468767,1,0.840955042,1,1,1,1,1,1,1,1,1,1,0.848832769,1,1,0.552708158,0.8642975
2010-01-13 04:00:00+00:00,0,0,0,1,1,0.164502357,1,0.835704486,1,1,1,1,1,1,1,1,1,1,0.842352973,1,1,0.549664697,0.8637422
2010-01-13 05:00:00+00:00,0,0,0,1,1,0.163535947,1,0.83045393,1,1,1,1,1,1,1,1,1,1,0.835873177,1,1,0.546621237,0.863187
2010-01-13 06:00:00+00:00,0,0,0,1,1,0.162569538,1,0.825203375,1,1,1,1,1,1,1,1,1,1,0.829393381,1,1,0.543577777,0.8626317
2010-01-13 07:00:00+00:00,0,0,0,1,1,0.161603128,1,0.819952819,1,1,1,1,1,1,1,1,1,1,0.822913585,1,1,0.540534317,0.8620765
2010-01-13 08:00:00+00:00,0,0,0,1,1,0.160636719,1,0.814702263,1,1,1,1,1,1,1,1,1,1,0.816433789,1,1,0.537490857,0.8615212
2010-01-13 09:00:00+00:00,0,0,0,1,1,0.159670309,1,0.809451708,1,1,1,1,1,1,1,1,1,1,0.809953993,1,1,0.534447397,0.860966
2010-01-13 10:00:00+00:00,0,0,0,1,1,0.1587039,1,0.804201152,1,1,1,1,1,1,1,1,1,1,0.803474197,1,1,0.531403937,0.8604107
2010-01-13 11:00:00+00:00,0,0,0,1,1,0.15773749,1,0.798950597,1,1,1,1,1,1,1,1,1,1,0.7969944,1,1,0.528360476,0.8598555
2010-01-13 12:00:00+00:00,0,0,0,1,1,0.15677108,1,0.793700041,1,1,1,1,1,1,1,1,1,1,0.790514604,1,1,0.525317016,0.8593002
2010-01-13 13:00:00+00:00,0,0,0,1,1,0.155804671,1,0.788449485,1,1,1,1,1,1,1,1,1,1,0.784034808,1,1,0.522273556,0.858745
2010-01-13 14:00:00+00:00,0,0,0,1,1,0.154838261,1,0.78319893,1,1,1,1,1,1,1,1,1,1,0.777555012,1,1,0.519230096,0.8581897
2010-01-13 15:00:00+00:00,0,0,0,1,1,0.153871852,1,0.777948374,1,1,1,1,1,1,1,1,1,1,0.771075216,1,1,0.516186636,0.8576345
2010-01-13 16:00:00+00:00,0,0,0,1,1,0.152905442,1,0.772697818,1,1,1,1,1,1,1,1,1,1,0.76459542,1,1,0.513143176,0.8570792
2010-01-13 17:00:00+00:00,0,0,0,1,1,0.151939033,1,0.767447263,1,1,1,1,1,1,1,1,1,1,0.758115624,1,1,0.510099716,0.856524
2010-01-13 18:00:00+00:00,0,0,0,1,1,0.150972623,1,0.762196707,1,1,1,1,1,1,1,1,1,1,0.751635828,1,1,0.507056255,0.8559687
2010-01-13 19:00:00+00:00,0,0,0,1,1,0.150006214,1,0.756946151,1,1,1,1,1,1,1,1,1,1,0.745156032,1,1,0.504012795,0.8554135
2010-01-13 20:00:00+00:00,0,0,0,1,1,0.149039804,1,0.751695596,1,1,1,1,1,0.999927305,1,1,1,1,0.738676235,1,1,0.500969335,0.8548582
2010-01-13 21:00:00+00:00,0,0,0,1,1,0.148073394,1,0.74644504,1,1,1,1,1,0.993527541,1,1,1,0.999801433,0.732196439,1,1,0.497925875,0.8543022
2010-01-13 22:00:00+00:00,0,0,0,1,1,0.147106985,1,0.741194485,1,1,1,1,1,0.987127776,1,1,1,0.990953385,0.725716643,1,1,0.494882415,0.8537138
2010-01-13 23:00:00+00:00,0,0,0,1,1,0.146140575,1,0.735943929,1,1,1,1,1,0.980728012,1,1,1,0.982105336,0.719236847,1,1,0.491838955,0.8531253
2010-01-14 00:00:00+00:00,0,0,0,1,1,0.14519938,1,0.731727882,1,1,1,1,1,0.975383889,1,1,1,0.975653564,0.714511944,1,1,0.489170861,0.8526319
2010-01-14 01:00:00+00:00,0,0,0,1,1,0.144258185,1,0.727511836,1,1,1,1,1,0.970039766,1,1,1,0.969201791,0.709787041,1,1,0.486502768,0.8521385
2010-01-14 02:00:00+00:00,0,0,0,1,1,0.143316989,1,0.723295789,1,1,1,1,1,0.964695643,1,1,1,0.962750019,0.705062138,1,1,0.483834675,0.8516452
2010-01-14 03:00:00+00:00,0,0,0,1,1,0.142375794,1,0.719079743,1,1,1,1,1,0.95935152,1,1,1,0.956298246,0.700337235,1,1,0.481166581,0.8511518
2010-01-14 04:00:00+00:00,0,0,0,1,1,0.141434598,1,0.714863696,1,1,1,1,1,0.954007397,1,1,1,0.949846474,0.695612332,1,1,0.478498488,0.8506332
2010-01-14 05:00:00+00:00,0,0,0,1,1,0.140493403,1,0.71064765,1,1,1,1,1,0.948663275,1,1,1,0.943394702,0.690887429,1,1,0.475830394,0.850087
2010-01-14 06:00:00+00:00,0,0,0,1,1,0.139552208,1,0.706431603,1,1,1,1,1,0.943319152,1,1,1,0.936942929,0.686162526,1,1,0.473162301,0.8495408
2010-01-14 07:00:00+00:00,0,0,0,1,1,0.138611012,1,0.702215557,1,1,1,1,1,0.937975029,1,1,1,0.930491157,0.681437623,1,1,0.470494208,0.8489946
2010-01-14 08:00:00+00:00,0,0,0,1,1,0.137669817,1,0.69799951,1,1,1,1,1,0.932630906,1,1,1,0.924039384,0.67671272,1,1,0.467826114,0.8484483
2010-01-14 09:00:00+00:00,0,0,0,1,1,0.136728622,1,0.693783464,1,1,1,1,1,0.927286783,1,1,1,0.917587612,0.671987817,1,1,0.465158021,0.8479021
2010-01-14 10:00:00+00:00,0,0,0,0.994363803,1,0.135787426,1,0.689567417,1,1,1,1,1,0.92194266,1,1,1,0.911135839,0.667262914,1,1,0.462489927,0.8457855
2010-01-14 11:00:00+00:00,0,0,0,0.988619279,1,0.134846231,1,0.685351371,1,1,1,1,1,0.916598537,1,1,1,0.904684067,0.662538011,1,1,0.459821834,0.8436388
2010-01-14 12:00:00+00:00,0,0,0,0.982874756,1,0.133905035,1,0.681135324,1,1,1,1,1,0.911254414,1,0.994852065,1,0.898232294,0.657813108,1,1,0.457153741,0.841492
2010-01-14 13:00:00+00:00,0,0,0,0.977130232,1,0.13296384,1,0.676919278,1,1,1,1,1,0.905910291,1,0.988772709,1,0.891780522,0.653088205,1,1,0.454485647,0.8393452
2010-01-14 14:00:00+00:00,0,0,0,0.971385708,1,0.132022645,1,0.672703231,1,1,1,1,1,0.900566168,1,0.982693353,1,0.885328749,0.648363302,1,1,0.451817554,0.8371985
2010-01-14 15:00:00+00:00,0,0,0,0.965641185,1,0.131081449,1,0.668487185,1,1,1,1,1,0.895222045,1,0.976613997,1,0.878876977,0.643638399,1,1,0.449149461,0.8350517
2010-01-14 16:00:00+00:00,0,0,0,0.959896661,1,0.130140254,1,0.664271138,1,1,1,1,1,0.889877922,1,0.970534641,1,0.872425204,0.638913495,1,1,0.446481367,0.8329049
2010-01-14 17:00:00+00:00,0,0,0,0.954152137,1,0.129199058,1,0.660055092,1,1,1,1,1,0.884533799,1,0.964455285,1,0.865973432,0.634188592,1,1,0.443813274,0.8307582
2010-01-14 18:00:00+00:00,0,0,0,0.948407614,1,0.128257863,1,0.655839045,1,1,1,1,1,0.879189676,1,0.958375929,1,0.85952166,0.629463689,1,1,0.44114518,0.8285992
2010-01-14 19:00:00+00:00,0,0,0,0.94266309,1,0.127316668,1,0.651622999,1,1,1,1,1,0.873845553,1,0.952296573,1,0.853069887,0.624738786,1,1,0.438477087,0.8264363
2010-01-14 20:00:00+00:00,0,0,0,0.936918566,1,0.126375472,1,0.647406952,1,1,1,1,1,0.86850143,1,0.946217217,1,0.846618115,0.620013883,1,1,0.435808994,0.8242734
2010-01-14 21:00:00+00:00,0,0,0,0.931174043,1,0.125434277,1,0.643190906,1,1,1,1,1,0.863157307,1,0.94013786,1,0.840166342,0.61528898,1,1,0.4331409,0.8221106
2010-01-14 22:00:00+00:00,0,0,0,0.925429519,1,0.124493082,1,0.638974859,1,1,1,1,1,0.857813184,1,0.934058504,1,0.83371457,0.610564077,1,1,0.430472807,0.8199477
2010-01-14 23:00:00+00:00,0,0,0,0.919684995,1,0.123551886,1,0.634758813,1,1,1,1,1,0.852469061,1,0.927979148,1,0.827262797,0.605839174,1,1,0.427804713,0.8177849
