,IE_P2HT_OTH,IE_STUR_BIO_CHP,IE_COMC_GAS_CHP
2016-01-01 00:00:00,509.77716766346504,7.785462752631429,2.564578797607514
2016-01-01 01:00:00,535.7690956199905,8.182418912716257,2.695338571827634
2016-01-01 02:00:00,553.166918365084,8.448123439224645,2.7828632594104556
2016-01-01 03:00:00,626.3216188233691,9.565362954302099,3.1508887529815994
2016-01-01 04:00:00,793.5922519629437,12.11996792000929,3.992391170946566
2016-01-01 05:00:00,1100.4646917077268,16.806611616494653,5.536200118190562
2016-01-01 06:00:00,1343.4053731723468,20.516871209545567,6.758382201425392
2016-01-01 07:00:00,1318.4615068269718,20.135921346238355,6.632894998746406
2016-01-01 08:00:00,1263.1238537582403,19.29078887638034,6.3545032213745385
2016-01-01 09:00:00,1162.9291637322797,17.760586904440444,5.850445382042141
2016-01-01 10:00:00,1072.376640528901,16.3776428628546,5.3948952008881745
2016-01-01 11:00:00,1005.7199220597473,15.359642387798353,5.05955965087206
2016-01-01 12:00:00,969.8762149584098,14.812227038003952,4.879237704165281
2016-01-01 13:00:00,964.6359069026587,14.732195554115886,4.8528748464596125
2016-01-01 14:00:00,965.6839685138092,14.748201850893501,4.858147418000747
2016-01-01 15:00:00,987.4836500257336,15.081132823867872,4.967816906056331
2016-01-01 16:00:00,1033.388748594113,15.782208622727362,5.198755539557994
2016-01-01 17:00:00,1080.5515210958727,16.502491977719988,5.436021258909018
2016-01-01 18:00:00,1112.4125940748393,16.989083399759455,5.596307433759488
2016-01-01 19:00:00,1138.4045220313646,17.386039559844278,5.727067207979608
2016-01-01 20:00:00,1108.4299599524684,16.92825947200452,5.57627166190318
2016-01-01 21:00:00,1009.9121685043483,15.423667574908809,5.080649937036596
2016-01-01 22:00:00,760.2638927283667,11.610967682481164,3.8247233959385083
2016-01-01 23:00:00,568.259005565647,8.678614112822288,2.8587882896027836
2016-01-02 00:00:00,654.2000576799647,9.991130448586631,3.2911391559757606
2016-01-02 01:00:00,690.8822140702224,10.55135083580312,3.475679159915446
2016-01-02 02:00:00,706.3935259152456,10.788244028111807,3.5537132187242273
2016-01-02 03:00:00,795.6883751852441,12.151980513564514,4.002936314028832
2016-01-02 04:00:00,980.356831069912,14.972290005780096,4.931963419576621
2016-01-02 05:00:00,1303.3694196264087,19.90543067264072,6.556969968554079
2016-01-02 06:00:00,1564.1271484805825,23.88779731091107,7.868785767988185
