,PHOT,WTOF,WTON,HE Zvornik,HE Medjuvrsje,HE Ovcar Banja,HE Derdap 1,HE Derdap 2,HE Bajina Basta G4,HE Seljasnica,HE Sicevo,HE Sokolovica,HE Vlasontice,HE Ostrovica,HE Potpec,HROR
2015-01-07 13:00:00+00:00,0,0,0,0.289133745,1,1,0.702758,0.793358,0.21443,0.396551388,0.382434548,0.424926729,1,0.321609,0.352002384,0.5911939
2015-01-07 14:00:00+00:00,0,0,0,0.288814851,1,1,0.702193,0.792721,0.214166,0.395602264,0.383522561,0.424661511,1,0.321609,0.351782682,0.5907032
2015-01-07 15:00:00+00:00,0,0,0,0.288495957,1,1,0.701628,0.792083,0.213902,0.394653141,0.384610574,0.424396294,1,0.321609,0.35156298,0.5902125
2015-01-07 16:00:00+00:00,0,0,0,0.288177063,1,1,0.701063,0.791445,0.213638,0.393704018,0.385698587,0.424131076,1,0.321609,0.351343278,0.5897218
2015-01-07 17:00:00+00:00,0,0,0,0.287858169,1,1,0.700498,0.790807,0.213374,0.392754894,0.3867866,0.423865859,1,0.321609,0.351123576,0.5892312
2015-01-07 18:00:00+00:00,0,0,0,0.287539275,1,1,0.699933,0.790169,0.21311,0.391805771,0.387874613,0.423600641,1,0.321609,0.350903874,0.5887405
2015-01-07 19:00:00+00:00,0,0,0,0.28722038,1,1,0.699368,0.789531,0.212845,0.390856648,0.388962625,0.423335424,1,0.321609,0.350684173,0.5882498
2015-01-07 20:00:00+00:00,0,0,0,0.286901486,1,1,0.698803,0.788893,0.212581,0.389907524,0.390050638,0.423070206,1,0.321609,0.350464471,0.5877591
2015-01-07 21:00:00+00:00,0,0,0,0.286582592,1,1,0.698238,0.788255,0.212317,0.388958401,0.391138651,0.422804989,1,0.321609,0.350244769,0.5872684
2015-01-07 22:00:00+00:00,0,0,0,0.286263698,1,1,0.697672,0.787617,0.212053,0.388009278,0.392226664,0.422539771,1,0.321609,0.350025067,0.5867778
2015-01-07 23:00:00+00:00,0,0,0,0.285944804,1,1,0.697107,0.78698,0.211789,0.387060154,0.393314677,0.422274554,1,0.321609,0.349805365,0.5862871
2015-01-08 00:00:00+00:00,0,0,0,0.285632352,1,1,0.696572,0.786375,0.211532,0.388213742,0.39522069,0.422061057,1,0.321609,0.349628507,0.585822
2015-01-08 01:00:00+00:00,0,0,0,0.285319899,1,1,0.696037,0.785771,0.211274,0.38936733,0.397126704,0.421847559,1,0.321609,0.34945165,0.585357
2015-01-08 02:00:00+00:00,0,0,0,0.285007447,1,1,0.695501,0.785167,0.211017,0.390520918,0.399032718,0.421634062,1,0.321609,0.349274792,0.5848919
2015-01-08 03:00:00+00:00,0,0,0,0.284694995,1,1,0.694966,0.784562,0.21076,0.391674506,0.400938732,0.421420564,1,0.321609,0.349097934,0.5844269
2015-01-08 04:00:00+00:00,0,0,0,0.284382543,1,1,0.694431,0.783958,0.210502,0.392828094,0.402844746,0.421207067,1,0.321609,0.348921076,0.5839618
2015-01-08 05:00:00+00:00,0,0,0,0.284070091,1,1,0.693896,0.783354,0.210245,0.393981681,0.40475076,0.42099357,1,0.321609,0.348744219,0.5834967
2015-01-08 06:00:00+00:00,0,0,0,0.283757639,1,1,0.69336,0.782749,0.209987,0.395135269,0.406656774,0.420780072,1,0.321609,0.348567361,0.5830317
2015-01-08 07:00:00+00:00,0,0,0,0.283445187,1,1,0.692825,0.782145,0.20973,0.396288857,0.408562787,0.420566575,1,0.321609,0.348390503,0.5825666
2015-01-08 08:00:00+00:00,0,0,0,0.283132734,1,1,0.69229,0.781541,0.209473,0.397442445,0.410468801,0.420353077,1,0.321609,0.348213645,0.5821016
2015-01-08 09:00:00+00:00,0,0,0,0.282820282,1,1,0.691754,0.780936,0.209215,0.398596033,0.412374815,0.42013958,1,0.321609,0.348036788,0.5816365
2015-01-08 10:00:00+00:00,0,0,0,0.28250783,1,1,0.691219,0.780332,0.208958,0.399749621,0.414280829,0.419926083,1,0.321609,0.34785993,0.5811715
2015-01-08 11:00:00+00:00,0,0,0,0.282195378,1,1,0.690684,0.779728,0.208701,0.400903209,0.416186843,0.419712585,1,0.321609,0.347683072,0.5807064
2015-01-08 12:00:00+00:00,0,0,0,0.281882926,1,1,0.690148,0.779123,0.208443,0.402056796,0.418092857,0.419499088,1,0.321609,0.347506214,0.5802414
2015-01-08 13:00:00+00:00,0,0,0,0.281570474,1,1,0.689613,0.778519,0.208186,0.403210384,0.41999887,0.419285591,1,0.321609,0.347329357,0.5797763
2015-01-08 14:00:00+00:00,0,0,0,0.281258022,1,1,0.689078,0.777915,0.207929,0.404363972,0.421904884,0.419072093,1,0.321609,0.347152499,0.5793112
2015-01-08 15:00:00+00:00,0,0,0,0.280945569,1,1,0.688542,0.77731,0.207671,0.40551756,0.423810898,0.418858596,1,0.321609,0.346975641,0.5788462
2015-01-08 16:00:00+00:00,0,0,0,0.280633117,1,1,0.688007,0.776706,0.207414,0.406671148,0.425716912,0.418645098,1,0.321609,0.346798783,0.5783811
2015-01-08 17:00:00+00:00,0,0,0,0.280320665,1,1,0.687472,0.776102,0.207157,0.407824736,0.427622926,0.418431601,1,0.321609,0.346621926,0.5779161
2015-01-08 18:00:00+00:00,0,0,0,0.280008213,1,1,0.686937,0.775497,0.206899,0.408978324,0.42952894,0.418218104,1,0.321609,0.346445068,0.577451
2015-01-08 19:00:00+00:00,0,0,0,0.279695761,1,1,0.686401,0.774893,0.206642,0.410131912,0.431434953,0.418004606,1,0.321609,0.34626821,0.576986
2015-01-08 20:00:00+00:00,0,0,0,0.279383309,1,1,0.685866,0.774289,0.206385,0.411285499,0.433340967,0.417791109,1,0.321609,0.346091352,0.5765209
2015-01-08 21:00:00+00:00,0,0,0,0.279070857,1,1,0.685331,0.773684,0.206127,0.412439087,0.435246981,0.417577611,1,0.321609,0.345914494,0.5760559
2015-01-08 22:00:00+00:00,0,0,0,0.278758404,1,1,0.684795,0.77308,0.20587,0.413592675,0.437152995,0.417364114,1,0.321609,0.345737637,0.5755908
2015-01-08 23:00:00+00:00,0,0,0,0.278445952,1,1,0.68426,0.772476,0.205613,0.414746263,0.439059009,0.417150617,1,0.321609,0.345560779,0.5751257
2015-01-09 00:00:00+00:00,0,0,0,0.278180974,1,1,0.683713,0.771858,0.205399,0.429515719,0.442652529,0.417023409,1,0.321609,0.345455402,0.5746711
2015-01-09 01:00:00+00:00,0,0,0,0.277915995,1,1,0.683166,0.77124,0.205185,0.444285174,0.446246049,0.416896202,1,0.321609,0.345350026,0.5742166
2015-01-09 02:00:00+00:00,0,0,0,0.277651017,1,1,0.682618,0.770623,0.204971,0.45905463,0.449839569,0.416768995,1,0.321609,0.34524465,0.573762
2015-01-09 03:00:00+00:00,0,0,0,0.277386038,1,1,0.682071,0.770005,0.204757,0.473824085,0.453433089,0.416641787,1,0.321609,0.345139273,0.5733074
2015-01-09 04:00:00+00:00,0,0,0,0.27712106,1,1,0.681524,0.769387,0.204543,0.488593541,0.457026609,0.41651458,1,0.321609,0.345033897,0.5728528
2015-01-09 05:00:00+00:00,0,0,0,0.276856081,1,1,0.680977,0.768769,0.204329,0.503362996,0.460620129,0.416387373,1,0.321609,0.34492852,0.5723982
2015-01-09 06:00:00+00:00,0,0,0,0.276591103,1,1,0.68043,0.768152,0.204115,0.518132452,0.464213649,0.416260165,1,0.321609,0.344823144,0.5719436
2015-01-09 07:00:00+00:00,0,0,0,0.276326124,1,1,0.679883,0.767534,0.203901,0.532901907,0.467807169,0.416132958,1,0.321609,0.344717767,0.571489
2015-01-09 08:00:00+00:00,0,0,0,0.276061146,1,1,0.679335,0.766916,0.203687,0.547671363,0.471400688,0.416005751,1,0.321609,0.344612391,0.5710344
2015-01-09 09:00:00+00:00,0,0,0,0.275796167,1,1,0.678788,0.766299,0.203473,0.562440819,0.474994208,0.415878543,1,0.321609,0.344507014,0.5705798
2015-01-09 10:00:00+00:00,0,0,0,0.275531189,1,1,0.678241,0.765681,0.203259,0.577210274,0.478587728,0.415751336,1,0.321609,0.344401638,0.5701252
2015-01-09 11:00:00+00:00,0,0,0,0.27526621,1,1,0.677694,0.765063,0.203045,0.59197973,0.482181248,0.415624129,1,0.321609,0.344296261,0.5696706
2015-01-09 12:00:00+00:00,0,0,0,0.275001232,1,1,0.677147,0.764445,0.202832,0.606749185,0.485774768,0.415496921,1,0.321609,0.344190885,0.569216
2015-01-09 13:00:00+00:00,0,0,0,0.274736253,1,1,0.676599,0.763828,0.202618,0.621518641,0.489368288,0.415369714,1,0.321609,0.344085508,0.5687614
2015-01-09 14:00:00+00:00,0,0,0,0.274471275,1,1,0.676052,0.76321,0.202404,0.636288096,0.492961808,0.415242507,1,0.321609,0.343980132,0.5683068
2015-01-09 15:00:00+00:00,0,0,0,0.274206296,1,1,0.675505,0.762592,0.20219,0.651057552,0.496555328,0.415115299,1,0.321609,0.343874755,0.5678522
2015-01-09 16:00:00+00:00,0,0,0,0.273941318,1,1,0.674958,0.761974,0.201976,0.665827008,0.500148848,0.414988092,1,0.321609,0.343769379,0.5673976
2015-01-09 17:00:00+00:00,0,0,0,0.273676339,1,1,0.674411,0.761357,0.201762,0.680596463,0.503742368,0.414860885,1,0.321609,0.343664002,0.566943
2015-01-09 18:00:00+00:00,0,0,0,0.273411361,1,1,0.673863,0.760739,0.201548,0.695365919,0.507335888,0.414733677,1,0.321609,0.343558626,0.5664884
2015-01-09 19:00:00+00:00,0,0,0,0.273146382,1,1,0.673316,0.760121,0.201334,0.710135374,0.510929408,0.41460647,1,0.321609,0.343453249,0.5660338
2015-01-09 20:00:00+00:00,0,0,0,0.272881404,1,1,0.672769,0.759503,0.20112,0.72490483,0.514522928,0.414479263,1,0.321609,0.343347873,0.5655792
2015-01-09 21:00:00+00:00,0,0,0,0.272616425,1,1,0.672222,0.758886,0.200906,0.739674285,0.518116448,0.414352055,1,0.321609,0.343242496,0.5651246
2015-01-09 22:00:00+00:00,0,0,0,0.272351447,1,1,0.671675,0.758268,0.200692,0.754443741,0.521709968,0.414224848,1,0.321609,0.34313712,0.56467
2015-01-09 23:00:00+00:00,0,0,0,0.272086468,1,1,0.671127,0.75765,0.200478,0.769213197,0.525303488,0.414097641,1,0.321609,0.343031743,0.5642155
2015-01-10 00:00:00+00:00,0,0,0,0.275824408,1,1,0.670571,0.757022,0.204067,0.767751647,0.529075707,0.414325475,1,0.321609,0.343220477,0.5647135
2015-01-10 01:00:00+00:00,0,0,0,0.279562347,1,1,0.670014,0.756393,0.207655,0.766290098,0.532847926,0.414553309,1,0.321609,0.343409211,0.5652116
2015-01-10 02:00:00+00:00,0,0,0,0.283300286,1,1,0.669457,0.755764,0.211244,0.764828549,0.536620145,0.414781143,1,0.321609,0.343597945,0.5657097
2015-01-10 03:00:00+00:00,0,0,0,0.287038226,1,1,0.6689,0.755136,0.214833,0.763367,0.540392364,0.415008977,1,0.321609,0.34378668,0.5662078
2015-01-10 04:00:00+00:00,0,0,0,0.290776165,1,1,0.668343,0.754507,0.218421,0.76190545,0.544164583,0.415236811,1,0.321609,0.343975414,0.5667059
2015-01-10 05:00:00+00:00,0,0,0,0.294514105,1,1,0.667786,0.753878,0.22201,0.760443901,0.547936802,0.415464645,1,0.321609,0.344164148,0.567204
2015-01-10 06:00:00+00:00,0,0,0,0.298252044,1,1,0.66723,0.75325,0.225598,0.758982352,0.551709021,0.415692479,1,0.321609,0.344352882,0.567702
2015-01-10 07:00:00+00:00,0,0,0,0.301989984,1,1,0.666673,0.752621,0.229187,0.757520803,0.55548124,0.415920313,1,0.321609,0.344541616,0.5682001
2015-01-10 08:00:00+00:00,0,0,0,0.305727923,1,1,0.666116,0.751992,0.232775,0.756059254,0.559253459,0.416148148,1,0.321609,0.34473035,0.5686982
2015-01-10 09:00:00+00:00,0,0,0,0.309465863,1,1,0.665559,0.751364,0.236364,0.754597704,0.563025678,0.416375982,1,0.321609,0.344919084,0.5691963
2015-01-10 10:00:00+00:00,0,0,0,0.313203802,1,1,0.665002,0.750735,0.239953,0.753136155,0.566797897,0.416603816,1,0.321609,0.345107818,0.5696944
2015-01-10 11:00:00+00:00,0,0,0,0.316941742,1,1,0.664445,0.750107,0.243541,0.751674606,0.570570116,0.41683165,1,0.321609,0.345296552,0.5701925
2015-01-10 12:00:00+00:00,0,0,0,0.320679681,1,1,0.663888,0.749478,0.24713,0.750213057,0.574342335,0.417059484,1,0.321609,0.345485286,0.5706905
2015-01-10 13:00:00+00:00,0,0,0,0.324417621,1,1,0.663332,0.748849,0.250718,0.748751507,0.578114554,0.417287318,1,0.321609,0.34567402,0.5711886
2015-01-10 14:00:00+00:00,0,0,0,0.32815556,1,1,0.662775,0.748221,0.254307,0.747289958,0.581886773,0.417515152,1,0.321609,0.345862754,0.5716867
2015-01-10 15:00:00+00:00,0,0,0,0.331893499,1,1,0.662218,0.747592,0.257896,0.745828409,0.585658992,0.417742986,1,0.321609,0.346051488,0.5721848
2015-01-10 16:00:00+00:00,0,0,0,0.335631439,1,1,0.661661,0.746963,0.261484,0.74436686,0.589431211,0.41797082,1,0.321609,0.346240222,0.5726829
2015-01-10 17:00:00+00:00,0,0,0,0.339369378,1,1,0.661104,0.746335,0.265073,0.742905311,0.59320343,0.418198655,1,0.321609,0.346428957,0.573181
2015-01-10 18:00:00+00:00,0,0,0,0.343107318,1,1,0.660547,0.745706,0.268661,0.741443761,0.596975649,0.418426489,1,0.321609,0.346617691,0.573679
2015-01-10 19:00:00+00:00,0,0,0,0.346845257,1,1,0.65999,0.745077,0.27225,0.739982212,0.600747868,0.418654323,1,0.321609,0.346806425,0.5741771
2015-01-10 20:00:00+00:00,0,0,0,0.350583197,1,1,0.659434,0.744449,0.275838,0.738520663,0.604520087,0.418882157,1,0.321609,0.346995159,0.5746752
2015-01-10 21:00:00+00:00,0,0,0,0.354321136,1,1,0.658877,0.74382,0.279427,0.737059114,0.608292306,0.419109991,1,0.321609,0.347183893,0.5751733
2015-01-10 22:00:00+00:00,0,0,0,0.358059076,1,1,0.65832,0.743191,0.283016,0.735597565,0.612064525,0.419337825,1,0.321609,0.347372627,0.5756714
2015-01-10 23:00:00+00:00,0,0,0,0.361797015,1,1,0.657763,0.742563,0.286604,0.734136015,0.615836744,0.419565659,1,0.321609,0.347561361,0.5761695
2015-01-11 00:00:00+00:00,0,0,0,0.365126367,1,1,0.657215,0.741944,0.289214,0.732121654,0.618206527,0.419547852,1,0.321609,0.34754661,0.576456
2015-01-11 01:00:00+00:00,0,0,0,0.368455719,1,1,0.656667,0.741326,0.291824,0.730107293,0.620576309,0.419530045,1,0.321609,0.347531859,0.5767425
2015-01-11 02:00:00+00:00,0,0,0,0.371785071,1,1,0.656119,0.740707,0.294434,0.728092932,0.622946092,0.419512238,1,0.321609,0.347517108,0.577029
2015-01-11 03:00:00+00:00,0,0,0,0.375114423,1,1,0.655571,0.740088,0.297044,0.726078572,0.625315874,0.419494431,1,0.321609,0.347502357,0.5773156
2015-01-11 04:00:00+00:00,0,0,0,0.378443775,1,1,0.655023,0.73947,0.299654,0.724064211,0.627685657,0.419476624,1,0.321609,0.347487606,0.5776021
2015-01-11 05:00:00+00:00,0,0,0,0.381773127,1,1,0.654475,0.738851,0.302264,0.72204985,0.63005544,0.419458817,1,0.321609,0.347472855,0.5778886
2015-01-11 06:00:00+00:00,0,0,0,0.385102479,1,1,0.653927,0.738233,0.304874,0.720035489,0.632425222,0.419441011,1,0.321609,0.347458104,0.5781752
2015-01-11 07:00:00+00:00,0,0,0,0.388431831,1,1,0.653379,0.737614,0.307483,0.718021128,0.634795005,0.419423204,1,0.321609,0.347443353,0.5784617
2015-01-11 08:00:00+00:00,0,0,0,0.391761183,1,1,0.652831,0.736995,0.310093,0.716006767,0.637164787,0.419405397,1,0.321609,0.347428602,0.5787482
2015-01-11 09:00:00+00:00,0,0,0,0.395090535,1,1,0.652283,0.736377,0.312703,0.713992406,0.63953457,0.41938759,1,0.321609,0.347413851,0.5790347
2015-01-11 10:00:00+00:00,0,0,0,0.398419887,1,1,0.651736,0.735758,0.315313,0.711978045,0.641904353,0.419369783,1,0.321609,0.3473991,0.5793213
2015-01-11 11:00:00+00:00,0,0,0,0.401749239,1,1,0.651188,0.73514,0.317923,0.709963684,0.644274135,0.419351976,1,0.321609,0.347384349,0.5796078
2015-01-11 12:00:00+00:00,0,0,0,0.405078591,1,1,0.65064,0.734521,0.320533,0.707949323,0.646643918,0.419334169,1,0.321609,0.347369598,0.5798943
2015-01-11 13:00:00+00:00,0,0,0,0.408407943,1,1,0.650092,0.733902,0.323143,0.705934962,0.6490137,0.419316362,1,0.321609,0.347354847,0.5801809
2015-01-11 14:00:00+00:00,0,0,0,0.411737295,1,1,0.649544,0.733284,0.325753,0.703920601,0.651383483,0.419298555,1,0.321609,0.347340096,0.5804674
2015-01-11 15:00:00+00:00,0,0,0,0.415066647,1,1,0.648996,0.732665,0.328363,0.70190624,0.653753266,0.419280748,1,0.321609,0.347325345,0.5807539
2015-01-11 16:00:00+00:00,0,0,0,0.418395999,1,1,0.648448,0.732047,0.330973,0.699891879,0.656123048,0.419262941,1,0.321609,0.347310594,0.5810404
2015-01-11 17:00:00+00:00,0,0,0,0.421725351,1,1,0.6479,0.731428,0.333583,0.697877518,0.658492831,0.419245134,1,0.321609,0.347295843,0.581327
2015-01-11 18:00:00+00:00,0,0,0,0.425054703,1,1,0.647352,0.730809,0.336193,0.695863157,0.660862613,0.419227327,1,0.321609,0.347281092,0.5816135
2015-01-11 19:00:00+00:00,0,0,0,0.428384055,1,1,0.646804,0.730191,0.338802,0.693848796,0.663232396,0.41920952,1,0.321609,0.347266341,0.5819
2015-01-11 20:00:00+00:00,0,0,0,0.431713407,1,1,0.646256,0.729572,0.341412,0.691834435,0.665602179,0.419191713,1,0.321609,0.34725159,0.5821866
2015-01-11 21:00:00+00:00,0,0,0,0.435042759,1,1,0.645708,0.728954,0.344022,0.689820075,0.667971961,0.419173906,1,0.321609,0.347236839,0.5824731
2015-01-11 22:00:00+00:00,0,0,0,0.438372111,1,1,0.64516,0.728335,0.346632,0.687805714,0.670341744,0.419156099,1,0.321609,0.347222088,0.5827596
2015-01-11 23:00:00+00:00,0,0,0,0.441701462,1,1,0.644612,0.727716,0.349242,0.685791353,0.672711526,0.419138292,1,0.321609,0.347207337,0.5830461
2015-01-12 00:00:00+00:00,0,0,0,0.442508568,1,1,0.644056,0.727089,0.34973,0.684039516,0.675053666,0.418961589,1,0.321609,0.347060959,0.582772
2015-01-12 01:00:00+00:00,0,0,0,0.443315674,1,1,0.643501,0.726462,0.350218,0.68228768,0.677395807,0.418784885,1,0.321609,0.346914581,0.5824979
2015-01-12 02:00:00+00:00,0,0,0,0.44412278,1,1,0.642945,0.725835,0.350706,0.680535844,0.679737947,0.418608182,1,0.321609,0.346768202,0.5822238
2015-01-12 03:00:00+00:00,0,0,0,0.444929886,1,1,0.64239,0.725207,0.351194,0.678784007,0.682080087,0.418431479,1,0.321609,0.346621824,0.5819497
2015-01-12 04:00:00+00:00,0,0,0,0.445736992,1,1,0.641834,0.72458,0.351682,0.677032171,0.684422227,0.418254775,1,0.321609,0.346475446,0.5816756
2015-01-12 05:00:00+00:00,0,0,0,0.446544097,1,1,0.641278,0.723953,0.352171,0.675280335,0.686764367,0.418078072,1,0.321609,0.346329068,0.5814014
2015-01-12 06:00:00+00:00,0,0,0,0.447351203,1,1,0.640723,0.723326,0.352659,0.673528499,0.689106507,0.417901368,1,0.321609,0.346182689,0.5811273
2015-01-12 07:00:00+00:00,0,0,0,0.448158309,1,1,0.640167,0.722698,0.353147,0.671776662,0.691448647,0.417724665,1,0.321609,0.346036311,0.5808532
2015-01-12 08:00:00+00:00,0,0,0,0.448965415,1,1,0.639611,0.722071,0.353635,0.670024826,0.693790787,0.417547961,1,0.321609,0.345889933,0.5805791
2015-01-12 09:00:00+00:00,0,0,0,0.449772521,1,1,0.639056,0.721444,0.354123,0.66827299,0.696132927,0.417371258,1,0.321609,0.345743555,0.580305
2015-01-12 10:00:00+00:00,0,0,0,0.450579626,1,1,0.6385,0.720817,0.354611,0.666521153,0.698475068,0.417194555,1,0.321609,0.345597176,0.5800308
2015-01-12 11:00:00+00:00,0,0,0,0.451386732,1,1,0.637945,0.720189,0.355099,0.664769317,0.700817208,0.417017851,1,0.321609,0.345450798,0.5797567
2015-01-12 12:00:00+00:00,0,0,0,0.452193838,1,1,0.637389,0.719562,0.355587,0.663017481,0.703159348,0.416841148,1,0.321609,0.34530442,0.5794826
2015-01-12 13:00:00+00:00,0,0,0,0.453000944,1,1,0.636833,0.718935,0.356075,0.661265644,0.705501488,0.416664444,1,0.321609,0.345158042,0.5792085
2015-01-12 14:00:00+00:00,0,0,0,0.45380805,1,1,0.636278,0.718307,0.356563,0.659513808,0.707843628,0.416487741,1,0.321609,0.345011663,0.5789344
2015-01-12 15:00:00+00:00,0,0,0,0.454615155,1,1,0.635722,0.71768,0.357051,0.657761972,0.710185768,0.416311037,1,0.321609,0.344865285,0.5786603
2015-01-12 16:00:00+00:00,0,0,0,0.455422261,1,1,0.635166,0.717053,0.357539,0.656010135,0.712527908,0.416134334,1,0.321609,0.344718907,0.5783861
2015-01-12 17:00:00+00:00,0,0,0,0.456229367,1,1,0.634611,0.716426,0.358027,0.654258299,0.714870048,0.415957631,1,0.321609,0.344572529,0.578112
2015-01-12 18:00:00+00:00,0,0,0,0.457036473,1,1,0.634055,0.715798,0.358516,0.652506463,0.717212189,0.415780927,1,0.321609,0.344426151,0.5778379
2015-01-12 19:00:00+00:00,0,0,0,0.457843579,1,1,0.633499,0.715171,0.359004,0.650754626,0.719554329,0.415604224,1,0.321609,0.344279772,0.5775638
2015-01-12 20:00:00+00:00,0,0,0,0.458650684,1,1,0.632944,0.714544,0.359492,0.64900279,0.721896469,0.41542752,1,0.321609,0.344133394,0.5772897
2015-01-12 21:00:00+00:00,0,0,0,0.45945779,1,1,0.632388,0.713917,0.35998,0.647250954,0.724238609,0.415250817,1,0.321609,0.343987016,0.5770156
2015-01-12 22:00:00+00:00,0,0,0,0.460264896,1,1,0.631833,0.713289,0.360468,0.645499118,0.726580749,0.415074113,1,0.321609,0.343840638,0.5767414
2015-01-12 23:00:00+00:00,0,0,0,0.461072002,1,1,0.631277,0.712662,0.360956,0.643747281,0.728922889,0.41489741,1,0.321609,0.343694259,0.5764673
2015-01-13 00:00:00+00:00,0,0,0,0.462409227,1,1,0.630679,0.711987,0.362168,0.642167093,0.730043835,0.414702639,1,0.321609,0.343532914,0.5763328
2015-01-13 01:00:00+00:00,0,0,0,0.463746453,1,1,0.630081,0.711312,0.363381,0.640586905,0.73116478,0.414507867,1,0.321609,0.343371568,0.5761982
2015-01-13 02:00:00+00:00,0,0,0,0.465083678,1,1,0.629483,0.710637,0.364593,0.639006717,0.732285726,0.414313096,1,0.321609,0.343210223,0.5760637
2015-01-13 03:00:00+00:00,0,0,0,0.466420904,1,1,0.628885,0.709962,0.365806,0.637426529,0.733406672,0.414118325,1,0.321609,0.343048878,0.5759292
2015-01-13 04:00:00+00:00,0,0,0,0.467758129,1,1,0.628287,0.709287,0.367018,0.635846341,0.734527617,0.413923553,1,0.321609,0.342887532,0.5757946
2015-01-13 05:00:00+00:00,0,0,0,0.469095355,1,1,0.627689,0.708612,0.36823,0.634266152,0.735648563,0.413728782,1,0.321609,0.342726187,0.5756601
2015-01-13 06:00:00+00:00,0,0,0,0.47043258,1,1,0.627091,0.707937,0.369443,0.632685964,0.736769508,0.41353401,1,0.321609,0.342564841,0.5755255
2015-01-13 07:00:00+00:00,0,0,0,0.471769806,1,1,0.626494,0.707262,0.370655,0.631105776,0.737890454,0.413339239,1,0.321609,0.342403496,0.575391
2015-01-13 08:00:00+00:00,0,0,0,0.473107031,1,1,0.625896,0.706587,0.371868,0.629525588,0.7390114,0.413144468,1,0.321609,0.34224215,0.5752565
2015-01-13 09:00:00+00:00,0,0,0,0.474444257,1,1,0.625298,0.705912,0.37308,0.6279454,0.740132345,0.412949696,1,0.321609,0.342080805,0.5751219
2015-01-13 10:00:00+00:00,0,0,0,0.475781482,1,1,0.6247,0.705237,0.374292,0.626365212,0.741253291,0.412754925,1,0.321609,0.34191946,0.5749874
2015-01-13 11:00:00+00:00,0,0,0,0.477118708,1,1,0.624102,0.704562,0.375505,0.624785024,0.742374237,0.412560154,1,0.321609,0.341758114,0.5748528
2015-01-13 12:00:00+00:00,0,0,0,0.478455933,1,1,0.623504,0.703887,0.376717,0.623204836,0.743495182,0.412365382,1,0.321609,0.341596769,0.5747183
2015-01-13 13:00:00+00:00,0,0,0,0.479793159,1,1,0.622906,0.703212,0.37793,0.621624647,0.744616128,0.412170611,1,0.321609,0.341435423,0.5745838
2015-01-13 14:00:00+00:00,0,0,0,0.481130384,1,1,0.622308,0.702537,0.379142,0.620044459,0.745737073,0.41197584,1,0.321609,0.341274078,0.5744492
2015-01-13 15:00:00+00:00,0,0,0,0.48246761,1,1,0.62171,0.701862,0.380355,0.618464271,0.746858019,0.411781068,1,0.321609,0.341112732,0.5743147
2015-01-13 16:00:00+00:00,0,0,0,0.483804835,1,1,0.621112,0.701187,0.381567,0.616884083,0.747978965,0.411586297,1,0.321609,0.340951387,0.5741801
2015-01-13 17:00:00+00:00,0,0,0,0.485142061,1,1,0.620514,0.700512,0.382779,0.615303895,0.74909991,0.411391525,1,0.321609,0.340790042,0.5740456
