,HE Ujmani,HDAM
2010-02-15 22:00:00+00:00,0.271004826,0.271004826
2010-02-15 23:00:00+00:00,0.270577616,0.270577616
2010-02-16 00:00:00+00:00,0.271306114,0.271306114
2010-02-16 01:00:00+00:00,0.272034612,0.272034612
2010-02-16 02:00:00+00:00,0.27276311,0.27276311
2010-02-16 03:00:00+00:00,0.273491608,0.273491608
2010-02-16 04:00:00+00:00,0.274220106,0.274220106
2010-02-16 05:00:00+00:00,0.274948604,0.274948604
2010-02-16 06:00:00+00:00,0.275677102,0.275677102
2010-02-16 07:00:00+00:00,0.276405599,0.276405599
2010-02-16 08:00:00+00:00,0.277134097,0.277134097
2010-02-16 09:00:00+00:00,0.277862595,0.277862595
2010-02-16 10:00:00+00:00,0.278591093,0.278591093
2010-02-16 11:00:00+00:00,0.279319591,0.279319591
2010-02-16 12:00:00+00:00,0.280048089,0.280048089
2010-02-16 13:00:00+00:00,0.280776587,0.280776587
2010-02-16 14:00:00+00:00,0.281505085,0.281505085
2010-02-16 15:00:00+00:00,0.282233583,0.282233583
2010-02-16 16:00:00+00:00,0.282962081,0.282962081
2010-02-16 17:00:00+00:00,0.283690579,0.283690579
2010-02-16 18:00:00+00:00,0.284419077,0.284419077
2010-02-16 19:00:00+00:00,0.285147575,0.285147575
2010-02-16 20:00:00+00:00,0.285876073,0.285876073
2010-02-16 21:00:00+00:00,0.286604571,0.286604571
2010-02-16 22:00:00+00:00,0.287333069,0.287333069
2010-02-16 23:00:00+00:00,0.288061566,0.288061566
2010-02-17 00:00:00+00:00,0.29089048,0.29089048
2010-02-17 01:00:00+00:00,0.293719394,0.293719394
2010-02-17 02:00:00+00:00,0.296548308,0.296548308
2010-02-17 03:00:00+00:00,0.299377222,0.299377222
2010-02-17 04:00:00+00:00,0.302206136,0.302206136
2010-02-17 05:00:00+00:00,0.30503505,0.30503505
2010-02-17 06:00:00+00:00,0.307863963,0.307863963
2010-02-17 07:00:00+00:00,0.310692877,0.310692877
2010-02-17 08:00:00+00:00,0.313521791,0.313521791
2010-02-17 09:00:00+00:00,0.316350705,0.316350705
2010-02-17 10:00:00+00:00,0.319179619,0.319179619
2010-02-17 11:00:00+00:00,0.322008533,0.322008533
2010-02-17 12:00:00+00:00,0.324837447,0.324837447
2010-02-17 13:00:00+00:00,0.32766636,0.32766636
2010-02-17 14:00:00+00:00,0.330495274,0.330495274
2010-02-17 15:00:00+00:00,0.333324188,0.333324188
2010-02-17 16:00:00+00:00,0.336153102,0.336153102
2010-02-17 17:00:00+00:00,0.338982016,0.338982016
2010-02-17 18:00:00+00:00,0.34181093,0.34181093
2010-02-17 19:00:00+00:00,0.344639843,0.344639843
2010-02-17 20:00:00+00:00,0.347468757,0.347468757
2010-02-17 21:00:00+00:00,0.350297671,0.350297671
2010-02-17 22:00:00+00:00,0.353126585,0.353126585
2010-02-17 23:00:00+00:00,0.355955499,0.355955499
2010-02-18 00:00:00+00:00,0.3604035,0.3604035
2010-02-18 01:00:00+00:00,0.364851501,0.364851501
2010-02-18 02:00:00+00:00,0.369299502,0.369299502
2010-02-18 03:00:00+00:00,0.373747503,0.373747503
2010-02-18 04:00:00+00:00,0.378195505,0.378195505
2010-02-18 05:00:00+00:00,0.382643506,0.382643506
2010-02-18 06:00:00+00:00,0.387091507,0.387091507
2010-02-18 07:00:00+00:00,0.391539508,0.391539508
2010-02-18 08:00:00+00:00,0.395987509,0.395987509
2010-02-18 09:00:00+00:00,0.40043551,0.40043551
2010-02-18 10:00:00+00:00,0.404883511,0.404883511
2010-02-18 11:00:00+00:00,0.409331513,0.409331513
2010-02-18 12:00:00+00:00,0.413779514,0.413779514
2010-02-18 13:00:00+00:00,0.418227515,0.418227515
2010-02-18 14:00:00+00:00,0.422675516,0.422675516
2010-02-18 15:00:00+00:00,0.427123517,0.427123517
2010-02-18 16:00:00+00:00,0.431571518,0.431571518
2010-02-18 17:00:00+00:00,0.436019519,0.436019519
2010-02-18 18:00:00+00:00,0.44046752,0.44046752
2010-02-18 19:00:00+00:00,0.444915522,0.444915522
2010-02-18 20:00:00+00:00,0.449363523,0.449363523
2010-02-18 21:00:00+00:00,0.453811524,0.453811524
2010-02-18 22:00:00+00:00,0.458259525,0.458259525
2010-02-18 23:00:00+00:00,0.462707526,0.462707526
2010-02-19 00:00:00+00:00,0.469856421,0.469856421
2010-02-19 01:00:00+00:00,0.477005316,0.477005316
2010-02-19 02:00:00+00:00,0.484154211,0.484154211
2010-02-19 03:00:00+00:00,0.491303106,0.491303106
2010-02-19 04:00:00+00:00,0.498452001,0.498452001
2010-02-19 05:00:00+00:00,0.505600896,0.505600896
2010-02-19 06:00:00+00:00,0.512749791,0.512749791
2010-02-19 07:00:00+00:00,0.519898687,0.519898687
2010-02-19 08:00:00+00:00,0.527047582,0.527047582
2010-02-19 09:00:00+00:00,0.534196477,0.534196477
2010-02-19 10:00:00+00:00,0.541345372,0.541345372
2010-02-19 11:00:00+00:00,0.548494267,0.548494267
2010-02-19 12:00:00+00:00,0.555643162,0.555643162
2010-02-19 13:00:00+00:00,0.562792057,0.562792057
2010-02-19 14:00:00+00:00,0.569940952,0.569940952
2010-02-19 15:00:00+00:00,0.577089847,0.577089847
2010-02-19 16:00:00+00:00,0.584238742,0.584238742
2010-02-19 17:00:00+00:00,0.591387637,0.591387637
2010-02-19 18:00:00+00:00,0.598536532,0.598536532
2010-02-19 19:00:00+00:00,0.605685427,0.605685427
2010-02-19 20:00:00+00:00,0.612834322,0.612834322
2010-02-19 21:00:00+00:00,0.619983217,0.619983217
2010-02-19 22:00:00+00:00,0.627132112,0.627132112
2010-02-19 23:00:00+00:00,0.634281007,0.634281007
2010-02-20 00:00:00+00:00,0.639628675,0.639628675
2010-02-20 01:00:00+00:00,0.644976343,0.644976343
2010-02-20 02:00:00+00:00,0.650324011,0.650324011
2010-02-20 03:00:00+00:00,0.655671678,0.655671678
2010-02-20 04:00:00+00:00,0.661019346,0.661019346
2010-02-20 05:00:00+00:00,0.666367014,0.666367014
2010-02-20 06:00:00+00:00,0.671714682,0.671714682
2010-02-20 07:00:00+00:00,0.677062349,0.677062349
2010-02-20 08:00:00+00:00,0.682410017,0.682410017
2010-02-20 09:00:00+00:00,0.687757685,0.687757685
2010-02-20 10:00:00+00:00,0.693105353,0.693105353
2010-02-20 11:00:00+00:00,0.698453021,0.698453021
2010-02-20 12:00:00+00:00,0.703800688,0.703800688
2010-02-20 13:00:00+00:00,0.709148356,0.709148356
2010-02-20 14:00:00+00:00,0.714496024,0.714496024
2010-02-20 15:00:00+00:00,0.719843692,0.719843692
2010-02-20 16:00:00+00:00,0.725191359,0.725191359
2010-02-20 17:00:00+00:00,0.730539027,0.730539027
2010-02-20 18:00:00+00:00,0.735886695,0.735886695
2010-02-20 19:00:00+00:00,0.741234363,0.741234363
2010-02-20 20:00:00+00:00,0.74658203,0.74658203
2010-02-20 21:00:00+00:00,0.751929698,0.751929698
2010-02-20 22:00:00+00:00,0.757277366,0.757277366
2010-02-20 23:00:00+00:00,0.762625034,0.762625034
2010-02-21 00:00:00+00:00,0.763188187,0.763188187
2010-02-21 01:00:00+00:00,0.763751341,0.763751341
2010-02-21 02:00:00+00:00,0.764314494,0.764314494
2010-02-21 03:00:00+00:00,0.764877647,0.764877647
2010-02-21 04:00:00+00:00,0.765440801,0.765440801
2010-02-21 05:00:00+00:00,0.766003954,0.766003954
2010-02-21 06:00:00+00:00,0.766567107,0.766567107
2010-02-21 07:00:00+00:00,0.767130261,0.767130261
2010-02-21 08:00:00+00:00,0.767693414,0.767693414
2010-02-21 09:00:00+00:00,0.768256568,0.768256568
2010-02-21 10:00:00+00:00,0.768819721,0.768819721
2010-02-21 11:00:00+00:00,0.769382874,0.769382874
2010-02-21 12:00:00+00:00,0.769946028,0.769946028
2010-02-21 13:00:00+00:00,0.770509181,0.770509181
2010-02-21 14:00:00+00:00,0.771072335,0.771072335
2010-02-21 15:00:00+00:00,0.771635488,0.771635488
2010-02-21 16:00:00+00:00,0.772198641,0.772198641
2010-02-21 17:00:00+00:00,0.772761795,0.772761795
2010-02-21 18:00:00+00:00,0.773324948,0.773324948
2010-02-21 19:00:00+00:00,0.773888101,0.773888101
2010-02-21 20:00:00+00:00,0.774451255,0.774451255
2010-02-21 21:00:00+00:00,0.775014408,0.775014408
2010-02-21 22:00:00+00:00,0.775577562,0.775577562
2010-02-21 23:00:00+00:00,0.776140715,0.776140715
2010-02-22 00:00:00+00:00,0.775483476,0.775483476
2010-02-22 01:00:00+00:00,0.774826237,0.774826237
2010-02-22 02:00:00+00:00,0.774168999,0.774168999
2010-02-22 03:00:00+00:00,0.77351176,0.77351176
2010-02-22 04:00:00+00:00,0.772854521,0.772854521
2010-02-22 05:00:00+00:00,0.772197282,0.772197282
2010-02-22 06:00:00+00:00,0.771540043,0.771540043
2010-02-22 07:00:00+00:00,0.770882805,0.770882805
2010-02-22 08:00:00+00:00,0.770225566,0.770225566
2010-02-22 09:00:00+00:00,0.769568327,0.769568327
2010-02-22 10:00:00+00:00,0.768911088,0.768911088
2010-02-22 11:00:00+00:00,0.768253849,0.768253849
2010-02-22 12:00:00+00:00,0.767596611,0.767596611
2010-02-22 13:00:00+00:00,0.766939372,0.766939372
2010-02-22 14:00:00+00:00,0.766282133,0.766282133
2010-02-22 15:00:00+00:00,0.765624894,0.765624894
2010-02-22 16:00:00+00:00,0.764967655,0.764967655
2010-02-22 17:00:00+00:00,0.764310417,0.764310417
2010-02-22 18:00:00+00:00,0.763653178,0.763653178
2010-02-22 19:00:00+00:00,0.762995939,0.762995939
2010-02-22 20:00:00+00:00,0.7623387,0.7623387
2010-02-22 21:00:00+00:00,0.761681461,0.761681461
2010-02-22 22:00:00+00:00,0.761024223,0.761024223
2010-02-22 23:00:00+00:00,0.760366984,0.760366984
2010-02-23 00:00:00+00:00,0.763268916,0.763268916
2010-02-23 01:00:00+00:00,0.766170849,0.766170849
2010-02-23 02:00:00+00:00,0.769072782,0.769072782
2010-02-23 03:00:00+00:00,0.771974714,0.771974714
2010-02-23 04:00:00+00:00,0.774876647,0.774876647
2010-02-23 05:00:00+00:00,0.77777858,0.77777858
2010-02-23 06:00:00+00:00,0.780680512,0.780680512
2010-02-23 07:00:00+00:00,0.783582445,0.783582445
2010-02-23 08:00:00+00:00,0.786484377,0.786484377
2010-02-23 09:00:00+00:00,0.78938631,0.78938631
2010-02-23 10:00:00+00:00,0.792288243,0.792288243
2010-02-23 11:00:00+00:00,0.795190175,0.795190175
2010-02-23 12:00:00+00:00,0.798092108,0.798092108
2010-02-23 13:00:00+00:00,0.800994041,0.800994041
2010-02-23 14:00:00+00:00,0.803895973,0.803895973
2010-02-23 15:00:00+00:00,0.806797906,0.806797906
2010-02-23 16:00:00+00:00,0.809699838,0.809699838
2010-02-23 17:00:00+00:00,0.812601771,0.812601771
2010-02-23 18:00:00+00:00,0.815503704,0.815503704
2010-02-23 19:00:00+00:00,0.818405636,0.818405636
2010-02-23 20:00:00+00:00,0.821307569,0.821307569
2010-02-23 21:00:00+00:00,0.824209502,0.824209502
2010-02-23 22:00:00+00:00,0.827111434,0.827111434
2010-02-23 23:00:00+00:00,0.830013367,0.830013367
2010-02-24 00:00:00+00:00,0.833084233,0.833084233
2010-02-24 01:00:00+00:00,0.836155099,0.836155099
2010-02-24 02:00:00+00:00,0.839225966,0.839225966
2010-02-24 03:00:00+00:00,0.842296832,0.842296832
2010-02-24 04:00:00+00:00,0.845367698,0.845367698
2010-02-24 05:00:00+00:00,0.848438564,0.848438564
2010-02-24 06:00:00+00:00,0.851509431,0.851509431
2010-02-24 07:00:00+00:00,0.854580297,0.854580297
2010-02-24 08:00:00+00:00,0.857651163,0.857651163
2010-02-24 09:00:00+00:00,0.860722029,0.860722029
2010-02-24 10:00:00+00:00,0.863792896,0.863792896
2010-02-24 11:00:00+00:00,0.866863762,0.866863762
2010-02-24 12:00:00+00:00,0.869934628,0.869934628
2010-02-24 13:00:00+00:00,0.873005494,0.873005494
2010-02-24 14:00:00+00:00,0.876076361,0.876076361
2010-02-24 15:00:00+00:00,0.879147227,0.879147227
2010-02-24 16:00:00+00:00,0.882218093,0.882218093
2010-02-24 17:00:00+00:00,0.885288959,0.885288959
2010-02-24 18:00:00+00:00,0.888359826,0.888359826
2010-02-24 19:00:00+00:00,0.891430692,0.891430692
2010-02-24 20:00:00+00:00,0.894501558,0.894501558
2010-02-24 21:00:00+00:00,0.897572424,0.897572424
2010-02-24 22:00:00+00:00,0.90064329,0.90064329
2010-02-24 23:00:00+00:00,0.903714157,0.903714157
2010-02-25 00:00:00+00:00,0.904768261,0.904768261
2010-02-25 01:00:00+00:00,0.905822366,0.905822366
2010-02-25 02:00:00+00:00,0.90687647,0.90687647
2010-02-25 03:00:00+00:00,0.907930575,0.907930575
2010-02-25 04:00:00+00:00,0.908984679,0.908984679
2010-02-25 05:00:00+00:00,0.910038784,0.910038784
2010-02-25 06:00:00+00:00,0.911092888,0.911092888
2010-02-25 07:00:00+00:00,0.912146993,0.912146993
2010-02-25 08:00:00+00:00,0.913201097,0.913201097
2010-02-25 09:00:00+00:00,0.914255202,0.914255202
2010-02-25 10:00:00+00:00,0.915309306,0.915309306
2010-02-25 11:00:00+00:00,0.916363411,0.916363411
2010-02-25 12:00:00+00:00,0.917417515,0.917417515
2010-02-25 13:00:00+00:00,0.91847162,0.91847162
2010-02-25 14:00:00+00:00,0.919525724,0.919525724
2010-02-25 15:00:00+00:00,0.920579829,0.920579829
2010-02-25 16:00:00+00:00,0.921633933,0.921633933
2010-02-25 17:00:00+00:00,0.922688038,0.922688038
2010-02-25 18:00:00+00:00,0.923742142,0.923742142
2010-02-25 19:00:00+00:00,0.924796247,0.924796247
2010-02-25 20:00:00+00:00,0.925850351,0.925850351
2010-02-25 21:00:00+00:00,0.926904456,0.926904456
2010-02-25 22:00:00+00:00,0.92795856,0.92795856
2010-02-25 23:00:00+00:00,0.929012665,0.929012665
2010-02-26 00:00:00+00:00,0.928713138,0.928713138
2010-02-26 01:00:00+00:00,0.92841361,0.92841361
2010-02-26 02:00:00+00:00,0.928114083,0.928114083
2010-02-26 03:00:00+00:00,0.927814556,0.927814556
2010-02-26 04:00:00+00:00,0.927515029,0.927515029
2010-02-26 05:00:00+00:00,0.927215502,0.927215502
2010-02-26 06:00:00+00:00,0.926915975,0.926915975
2010-02-26 07:00:00+00:00,0.926616448,0.926616448
2010-02-26 08:00:00+00:00,0.92631692,0.92631692
2010-02-26 09:00:00+00:00,0.926017393,0.926017393
2010-02-26 10:00:00+00:00,0.925717866,0.925717866
2010-02-26 11:00:00+00:00,0.925418339,0.925418339
2010-02-26 12:00:00+00:00,0.925118812,0.925118812
2010-02-26 13:00:00+00:00,0.924819285,0.924819285
2010-02-26 14:00:00+00:00,0.924519758,0.924519758
2010-02-26 15:00:00+00:00,0.924220231,0.924220231
2010-02-26 16:00:00+00:00,0.923920703,0.923920703
2010-02-26 17:00:00+00:00,0.923621176,0.923621176
2010-02-26 18:00:00+00:00,0.923321649,0.923321649
2010-02-26 19:00:00+00:00,0.923022122,0.923022122
2010-02-26 20:00:00+00:00,0.922722595,0.922722595
2010-02-26 21:00:00+00:00,0.922423068,0.922423068
2010-02-26 22:00:00+00:00,0.922123541,0.922123541
2010-02-26 23:00:00+00:00,0.921824014,0.921824014
2010-02-27 00:00:00+00:00,0.920168348,0.920168348
2010-02-27 01:00:00+00:00,0.918512683,0.918512683
2010-02-27 02:00:00+00:00,0.916857018,0.916857018
2010-02-27 03:00:00+00:00,0.915201353,0.915201353
2010-02-27 04:00:00+00:00,0.913545688,0.913545688
2010-02-27 05:00:00+00:00,0.911890023,0.911890023
2010-02-27 06:00:00+00:00,0.910234357,0.910234357
2010-02-27 07:00:00+00:00,0.908578692,0.908578692
2010-02-27 08:00:00+00:00,0.906923027,0.906923027
2010-02-27 09:00:00+00:00,0.905267362,0.905267362
2010-02-27 10:00:00+00:00,0.903611697,0.903611697
2010-02-27 11:00:00+00:00,0.901956032,0.901956032
2010-02-27 12:00:00+00:00,0.900300367,0.900300367
2010-02-27 13:00:00+00:00,0.898644701,0.898644701
2010-02-27 14:00:00+00:00,0.896989036,0.896989036
2010-02-27 15:00:00+00:00,0.895333371,0.895333371
2010-02-27 16:00:00+00:00,0.893677706,0.893677706
2010-02-27 17:00:00+00:00,0.892022041,0.892022041
2010-02-27 18:00:00+00:00,0.890366376,0.890366376
2010-02-27 19:00:00+00:00,0.88871071,0.88871071
2010-02-27 20:00:00+00:00,0.887055045,0.887055045
2010-02-27 21:00:00+00:00,0.88539938,0.88539938
2010-02-27 22:00:00+00:00,0.883743715,0.883743715
2010-02-27 23:00:00+00:00,0.88208805,0.88208805
2010-02-28 00:00:00+00:00,0.880829318,0.880829318
2010-02-28 01:00:00+00:00,0.879570585,0.879570585
2010-02-28 02:00:00+00:00,0.878311853,0.878311853
2010-02-28 03:00:00+00:00,0.877053121,0.877053121
2010-02-28 04:00:00+00:00,0.875794389,0.875794389
2010-02-28 05:00:00+00:00,0.874535656,0.874535656
2010-02-28 06:00:00+00:00,0.873276924,0.873276924
2010-02-28 07:00:00+00:00,0.872018192,0.872018192
2010-02-28 08:00:00+00:00,0.870759459,0.870759459
2010-02-28 09:00:00+00:00,0.869500727,0.869500727
2010-02-28 10:00:00+00:00,0.868241995,0.868241995
2010-02-28 11:00:00+00:00,0.866983263,0.866983263
2010-02-28 12:00:00+00:00,0.86572453,0.86572453
2010-02-28 13:00:00+00:00,0.864465798,0.864465798
2010-02-28 14:00:00+00:00,0.863207066,0.863207066
2010-02-28 15:00:00+00:00,0.861948334,0.861948334
2010-02-28 16:00:00+00:00,0.860689601,0.860689601
2010-02-28 17:00:00+00:00,0.859430869,0.859430869
2010-02-28 18:00:00+00:00,0.858172137,0.858172137
2010-02-28 19:00:00+00:00,0.856913404,0.856913404
2010-02-28 20:00:00+00:00,0.855654672,0.855654672
2010-02-28 21:00:00+00:00,0.85439594,0.85439594
2010-02-28 22:00:00+00:00,0.853137208,0.853137208
2010-02-28 23:00:00+00:00,0.851878475,0.851878475
2010-03-01 00:00:00+00:00,0.857769111,0.857769111
2010-03-01 01:00:00+00:00,0.863659747,0.863659747
2010-03-01 02:00:00+00:00,0.869550382,0.869550382
2010-03-01 03:00:00+00:00,0.875441018,0.875441018
2010-03-01 04:00:00+00:00,0.881331653,0.881331653
2010-03-01 05:00:00+00:00,0.887222289,0.887222289
2010-03-01 06:00:00+00:00,0.893112925,0.893112925
2010-03-01 07:00:00+00:00,0.89900356,0.89900356
2010-03-01 08:00:00+00:00,0.904894196,0.904894196
2010-03-01 09:00:00+00:00,0.910784832,0.910784832
2010-03-01 10:00:00+00:00,0.916675467,0.916675467
2010-03-01 11:00:00+00:00,0.922566103,0.922566103
2010-03-01 12:00:00+00:00,0.928456738,0.928456738
2010-03-01 13:00:00+00:00,0.934347374,0.934347374
2010-03-01 14:00:00+00:00,0.94023801,0.94023801
2010-03-01 15:00:00+00:00,0.946128645,0.946128645
2010-03-01 16:00:00+00:00,0.952019281,0.952019281
2010-03-01 17:00:00+00:00,0.957909917,0.957909917
2010-03-01 18:00:00+00:00,0.963800552,0.963800552
2010-03-01 19:00:00+00:00,0.969691188,0.969691188
2010-03-01 20:00:00+00:00,0.975581823,0.975581823
2010-03-01 21:00:00+00:00,0.981472459,0.981472459
2010-03-01 22:00:00+00:00,0.987363095,0.987363095
2010-03-01 23:00:00+00:00,0.99325373,0.99325373
2010-03-02 00:00:00+00:00,0.998921721,0.998921721
2010-03-02 01:00:00+00:00,1.004589711,1.004589711
2010-03-02 02:00:00+00:00,1.010257701,1.010257701
2010-03-02 03:00:00+00:00,1.015925691,1.015925691
2010-03-02 04:00:00+00:00,1.021593682,1.021593682
2010-03-02 05:00:00+00:00,1.027261672,1.027261672
2010-03-02 06:00:00+00:00,1.032929662,1.032929662
2010-03-02 07:00:00+00:00,1.038597652,1.038597652
2010-03-02 08:00:00+00:00,1.044265642,1.044265642
2010-03-02 09:00:00+00:00,1.049933633,1.049933633
2010-03-02 10:00:00+00:00,1.055601623,1.055601623
2010-03-02 11:00:00+00:00,1.061269613,1.061269613
2010-03-02 12:00:00+00:00,1.066937603,1.066937603
2010-03-02 13:00:00+00:00,1.072605594,1.072605594
2010-03-02 14:00:00+00:00,1.078273584,1.078273584
2010-03-02 15:00:00+00:00,1.083941574,1.083941574
2010-03-02 16:00:00+00:00,1.089609564,1.089609564
2010-03-02 17:00:00+00:00,1.095277554,1.095277554
2010-03-02 18:00:00+00:00,1.100945545,1.100945545
2010-03-02 19:00:00+00:00,1.106613535,1.106613535
2010-03-02 20:00:00+00:00,1.112281525,1.112281525
2010-03-02 21:00:00+00:00,1.117949515,1.117949515
2010-03-02 22:00:00+00:00,1.123617506,1.123617506
2010-03-02 23:00:00+00:00,1.129285496,1.129285496
2010-03-03 00:00:00+00:00,1.132955757,1.132955757
2010-03-03 01:00:00+00:00,1.136626019,1.136626019
2010-03-03 02:00:00+00:00,1.140296281,1.140296281
2010-03-03 03:00:00+00:00,1.143966542,1.143966542
2010-03-03 04:00:00+00:00,1.147636804,1.147636804
2010-03-03 05:00:00+00:00,1.151307065,1.151307065
2010-03-03 06:00:00+00:00,1.154977327,1.154977327
2010-03-03 07:00:00+00:00,1.158647589,1.158647589
2010-03-03 08:00:00+00:00,1.16231785,1.16231785
2010-03-03 09:00:00+00:00,1.165988112,1.165988112
2010-03-03 10:00:00+00:00,1.169658373,1.169658373
2010-03-03 11:00:00+00:00,1.173328635,1.173328635
2010-03-03 12:00:00+00:00,1.176998896,1.176998896
2010-03-03 13:00:00+00:00,1.180669158,1.180669158
2010-03-03 14:00:00+00:00,1.18433942,1.18433942
2010-03-03 15:00:00+00:00,1.188009681,1.188009681
2010-03-03 16:00:00+00:00,1.191679943,1.191679943
2010-03-03 17:00:00+00:00,1.195350204,1.195350204
2010-03-03 18:00:00+00:00,1.199020466,1.199020466
2010-03-03 19:00:00+00:00,1.202690727,1.202690727
2010-03-03 20:00:00+00:00,1.206360989,1.206360989
2010-03-03 21:00:00+00:00,1.210031251,1.210031251
2010-03-03 22:00:00+00:00,1.213701512,1.213701512
2010-03-03 23:00:00+00:00,1.217371774,1.217371774
2010-03-04 00:00:00+00:00,1.221919072,1.221919072
2010-03-04 01:00:00+00:00,1.22646637,1.22646637
2010-03-04 02:00:00+00:00,1.231013669,1.231013669
2010-03-04 03:00:00+00:00,1.235560967,1.235560967
2010-03-04 04:00:00+00:00,1.240108265,1.240108265
2010-03-04 05:00:00+00:00,1.244655564,1.244655564
2010-03-04 06:00:00+00:00,1.249202862,1.249202862
2010-03-04 07:00:00+00:00,1.25375016,1.25375016
2010-03-04 08:00:00+00:00,1.258297459,1.258297459
2010-03-04 09:00:00+00:00,1.262844757,1.262844757
2010-03-04 10:00:00+00:00,1.267392055,1.267392055
2010-03-04 11:00:00+00:00,1.271939354,1.271939354
2010-03-04 12:00:00+00:00,1.276486652,1.276486652
2010-03-04 13:00:00+00:00,1.28103395,1.28103395
2010-03-04 14:00:00+00:00,1.285581248,1.285581248
2010-03-04 15:00:00+00:00,1.290128547,1.290128547
2010-03-04 16:00:00+00:00,1.294675845,1.294675845
2010-03-04 17:00:00+00:00,1.299223143,1.299223143
2010-03-04 18:00:00+00:00,1.303770442,1.303770442
2010-03-04 19:00:00+00:00,1.30831774,1.30831774
2010-03-04 20:00:00+00:00,1.312865038,1.312865038
2010-03-04 21:00:00+00:00,1.317412337,1.317412337
2010-03-04 22:00:00+00:00,1.321959635,1.321959635
2010-03-04 23:00:00+00:00,1.326506933,1.326506933
2010-03-05 00:00:00+00:00,1.325412326,1.325412326
2010-03-05 01:00:00+00:00,1.324317719,1.324317719
2010-03-05 02:00:00+00:00,1.323223111,1.323223111
2010-03-05 03:00:00+00:00,1.322128504,1.322128504
2010-03-05 04:00:00+00:00,1.321033897,1.321033897
2010-03-05 05:00:00+00:00,1.319939289,1.319939289
2010-03-05 06:00:00+00:00,1.318844682,1.318844682
2010-03-05 07:00:00+00:00,1.317750075,1.317750075
2010-03-05 08:00:00+00:00,1.316655467,1.316655467
2010-03-05 09:00:00+00:00,1.31556086,1.31556086
2010-03-05 10:00:00+00:00,1.314466253,1.314466253
2010-03-05 11:00:00+00:00,1.313371645,1.313371645
2010-03-05 12:00:00+00:00,1.312277038,1.312277038
2010-03-05 13:00:00+00:00,1.311182431,1.311182431
2010-03-05 14:00:00+00:00,1.310087823,1.310087823
2010-03-05 15:00:00+00:00,1.308993216,1.308993216
2010-03-05 16:00:00+00:00,1.307898609,1.307898609
2010-03-05 17:00:00+00:00,1.306804001,1.306804001
2010-03-05 18:00:00+00:00,1.305709394,1.305709394
2010-03-05 19:00:00+00:00,1.304614787,1.304614787
2010-03-05 20:00:00+00:00,1.303520179,1.303520179
2010-03-05 21:00:00+00:00,1.302425572,1.302425572
2010-03-05 22:00:00+00:00,1.301330965,1.301330965
2010-03-05 23:00:00+00:00,1.300236357,1.300236357
2010-03-06 00:00:00+00:00,1.295515989,1.295515989
2010-03-06 01:00:00+00:00,1.29079562,1.29079562
2010-03-06 02:00:00+00:00,1.286075251,1.286075251
2010-03-06 03:00:00+00:00,1.281354882,1.281354882
2010-03-06 04:00:00+00:00,1.276634514,1.276634514
2010-03-06 05:00:00+00:00,1.271914145,1.271914145
2010-03-06 06:00:00+00:00,1.267193776,1.267193776
2010-03-06 07:00:00+00:00,1.262473407,1.262473407
2010-03-06 08:00:00+00:00,1.257753039,1.257753039
2010-03-06 09:00:00+00:00,1.25303267,1.25303267
2010-03-06 10:00:00+00:00,1.248312301,1.248312301
2010-03-06 11:00:00+00:00,1.243591932,1.243591932
2010-03-06 12:00:00+00:00,1.238871564,1.238871564
2010-03-06 13:00:00+00:00,1.234151195,1.234151195
2010-03-06 14:00:00+00:00,1.229430826,1.229430826
2010-03-06 15:00:00+00:00,1.224710457,1.224710457
2010-03-06 16:00:00+00:00,1.219990088,1.219990088
2010-03-06 17:00:00+00:00,1.21526972,1.21526972
2010-03-06 18:00:00+00:00,1.210549351,1.210549351
2010-03-06 19:00:00+00:00,1.205828982,1.205828982
2010-03-06 20:00:00+00:00,1.201108613,1.201108613
2010-03-06 21:00:00+00:00,1.196388245,1.196388245
2010-03-06 22:00:00+00:00,1.191667876,1.191667876
2010-03-06 23:00:00+00:00,1.186947507,1.186947507
2010-03-07 00:00:00+00:00,1.181555135,1.181555135
2010-03-07 01:00:00+00:00,1.176162763,1.176162763
2010-03-07 02:00:00+00:00,1.170770391,1.170770391
2010-03-07 03:00:00+00:00,1.165378019,1.165378019
2010-03-07 04:00:00+00:00,1.159985647,1.159985647
2010-03-07 05:00:00+00:00,1.154593275,1.154593275
2010-03-07 06:00:00+00:00,1.149200903,1.149200903
2010-03-07 07:00:00+00:00,1.143808531,1.143808531
2010-03-07 08:00:00+00:00,1.138416159,1.138416159
2010-03-07 09:00:00+00:00,1.133023787,1.133023787
2010-03-07 10:00:00+00:00,1.127631415,1.127631415
2010-03-07 11:00:00+00:00,1.122239043,1.122239043
2010-03-07 12:00:00+00:00,1.116846671,1.116846671
2010-03-07 13:00:00+00:00,1.111454299,1.111454299
2010-03-07 14:00:00+00:00,1.106061926,1.106061926
2010-03-07 15:00:00+00:00,1.100669554,1.100669554
2010-03-07 16:00:00+00:00,1.095277182,1.095277182
2010-03-07 17:00:00+00:00,1.08988481,1.08988481
2010-03-07 18:00:00+00:00,1.084492438,1.084492438
2010-03-07 19:00:00+00:00,1.079100066,1.079100066
2010-03-07 20:00:00+00:00,1.073707694,1.073707694
2010-03-07 21:00:00+00:00,1.068315322,1.068315322
2010-03-07 22:00:00+00:00,1.06292295,1.06292295
2010-03-07 23:00:00+00:00,1.057530578,1.057530578
