Total,Coal,Fuel,Gas,Nuclear,Water,Wind,Other
6978965,341800,0,1557738,3970400,63756,448734,596537
6946132,298600,0,1562079,3971800,63554,452077,598022
6987790,283200,0,1614063,3970200,63659,448394,608274
6975500,266600,0,1633332,3972200,63447,435240,604681
6943995,266600,0,1592482,3972200,63597,436856,612260
6919622,270600,0,1559997,3970000,63720,446524,608781
7067828,271000,0,1701358,3967400,63865,454080,610125
7191880,269800,0,1835174,3965200,64088,453889,603729
7184586,268600,0,1839819,3964800,64806,451629,594932
7193293,301200,0,1814593,3965400,64957,444489,602654
7213886,327200,0,1814094,3962400,64887,444142,601163
7223888,322600,0,1847756,3962600,65120,427576,598236
7276630,360400,0,1855182,3963000,64570,430450,603028
7292841,388000,0,1855897,3959600,64370,429269,595705
7216763,422600,0,1743083,3957400,64283,429627,599770
7136614,442400,0,1631572,3964600,64465,432424,601153
7295757,462400,0,1775025,3964600,64702,424824,604206
7680181,479200,0,1883006,3962600,326630,417572,611173
7946008,523600,0,1776885,3959800,657319,416729,611675
8116901,547800,0,1681520,3961400,904269,415744,606168
8145527,550000,0,1711306,3963200,922553,427285,571183
8265704,550400,0,1762568,3963600,936292,433641,619203
8223492,547000,0,1699053,3961000,943441,436337,636661
8188309,547800,0,1713998,3958400,900763,435242,632106
8115373,549000,0,1688638,3958000,840564,437825,641346
8041675,543800,0,1643967,3956800,805051,438027,654030
7942476,545000,0,1733519,3963600,595237,436721,668399
8052027,543000,0,1811446,3959000,642033,429380,667168
7881671,543800,0,1641707,3968800,643382,428141,655841
7905158,540600,0,1650752,3967200,657778,426664,662164
7633819,543600,0,1607980,3966600,403911,428005,683723
7477574,548400,0,1601141,3970400,244760,430845,682028
7449069,552000,0,1627002,3968800,189024,426568,685675
7387939,551000,0,1601406,3969800,153696,426457,685580
7379268,554400,0,1597862,3971600,152101,430771,672534
7446711,553600,0,1624460,3969600,185360,430831,682860
7642329,554000,0,1808364,3972200,205182,425530,677053
7530949,558200,0,1727952,3971200,176572,425764,671261
7585548,555000,0,1756332,3971600,209529,426815,666272
7613546,558200,0,1786604,3971400,190862,427246,679234
7514908,558800,0,1670247,3972400,204357,423626,685478
7330931,560800,0,1611385,3973800,75037,427317,682592
7481171,556000,0,1769462,3973800,66787,432207,682915
7561582,556800,0,1858280,3973400,66700,431754,674648
7537740,556600,0,1828229,3974200,66482,430764,681465
7378897,551400,0,1673715,3973800,66483,428444,685055
7400173,499200,0,1754812,3972000,66462,422633,685066
7428586,489000,0,1793983,3972000,66325,417352,689926
7465662,494000,0,1830942,3973400,66262,415959,685099
7435766,484400,0,1834204,3975000,66321,415772,660069
7359251,400000,0,1842963,3971400,66432,415073,663383
7337760,366800,0,1880167,3973600,65923,413690,637580
7312036,368600,0,1867379,3972200,65426,411244,627187
7195085,352200,0,1781854,3973600,65106,409551,612774
7219970,309200,0,1844610,3972200,64811,411301,617848
7259413,298200,0,1888313,3973600,64312,409520,625468
7252905,297400,0,1887760,3974400,63842,406883,622620
7297884,316400,0,1924091,3972600,63925,402800,618068
7500313,383800,0,2068212,3973600,64296,398216,612189
7483338,399800,0,2038199,3974600,64478,396404,609857
7460859,397600,0,2013136,3972200,64966,394147,618810
7509382,406800,0,2056467,3973600,65092,387949,619474
7708675,471600,0,2202432,3971200,64917,386804,611722
7740073,489200,0,2225874,3973200,64767,376965,610067
7843007,486800,0,2330135,3971800,64520,380474,609278
8081546,518200,0,2534758,3971800,64352,380985,611451
8195440,546200,0,2618059,3972800,64225,378828,615328
8533217,546200,0,2866172,3971800,148982,369652,630411
8749848,545000,0,2952780,3971000,255976,356437,668655
8935961,554000,0,3061970,3970800,234768,355534,758889
9186858,574000,0,3175261,3971000,346056,355081,765460
9339429,594200,0,3257041,3970600,395387,352263,769938
9478300,612200,0,3302601,3971000,473305,346821,772373
9570574,611000,0,3299370,3971000,572257,345424,771523
9632987,612200,0,3486081,3968600,444668,348895,772543
9787459,615200,0,3668338,3968200,413574,349068,773079
9945297,613400,0,3805571,3964800,441717,348052,771757
10084213,614000,0,3958260,3958000,441640,352449,759864
10373317,615000,0,4081454,3962400,597102,361166,756195
10486530,613800,0,4172925,3962400,628532,355205,753668
10610129,613800,0,4186791,3961600,740494,351671,755773
10638248,615400,0,4222042,3959800,738443,344661,757902
10623311,612200,0,4407200,3964200,546323,329722,763666
10671393,613400,0,4382154,3968000,616431,319041,772367
10639508,615200,0,4407493,3964600,564199,315991,772025
10722995,616400,0,4531316,3967400,530862,307966,769051
10617241,615800,0,4467340,3966800,502020,300477,764804
10589172,612800,0,4466938,3966800,513719,301291,727624
10647416,614400,0,4494959,3966800,612255,289472,669530
10590301,615400,0,4491765,3967800,594560,278141,642635
10338948,627200,0,4486643,3966200,352334,276588,629983
10351105,627000,0,4516186,3966800,351577,267354,622188
10287863,628200,0,4467271,3967600,350797,254017,619978
10269784,628000,0,4442017,3967800,365474,248722,617771
10111221,628200,0,4340205,3969200,306531,238988,628097
10058515,625800,0,4400302,3968200,151405,230621,682187
10021781,625800,0,4382099,3967200,131934,226589,688159
9977084,628200,0,4406551,3968200,69017,222175,682941
9985793,626200,0,4402879,3968800,68907,224847,694160
9893159,624800,0,4302058,3969200,69295,213794,714012
9883232,623800,0,4275422,3967400,69030,209794,737786
9849700,613800,0,4323982,3968200,69467,212877,661374
9854686,610200,0,4384243,3967800,69580,209419,613444
9933017,610200,0,4471370,3968600,70174,207801,604872
9930308,609600,0,4480798,3970400,70293,197250,601967
9859203,611000,0,4401851,3970800,68331,194385,612836
9846220,608400,0,4391858,3969400,68610,189980,617972
9896738,610600,0,4465576,3969400,68770,177686,604706
9815870,610600,0,4392628,3969000,70706,174853,598083
9855158,608600,0,4418463,3969800,71074,184489,602732
9834022,615600,0,4385616,3970600,71158,179664,611384
9876948,615600,0,4435066,3969600,71719,173229,611734
10110861,617600,0,4552198,3971000,153074,172192,644797
10411827,615200,0,4573725,3969600,377420,177485,698397
10790721,615000,0,4628748,3970600,700634,170789,704950
11099585,608000,0,4702796,3967800,944449,166489,710051
11122783,608800,0,4702091,3969600,951497,169057,721738
10985233,620400,0,4630206,3970600,864889,172397,726741
10670779,622000,0,4640607,3968200,534975,178368,726629
10604775,621000,0,4656132,3969200,433829,190964,733650
10500796,624200,0,4606281,3970200,365300,207296,727519
10367742,622600,0,4500351,3969800,319441,223192,732358
10328708,621400,0,4452506,3968200,302676,250548,733378
10182669,617000,0,4351752,3969800,265240,251914,726963
9923991,614000,0,4175978,3971200,178959,244164,739690
9766690,616400,0,4013795,3970800,170407,245880,749408
9554015,606000,0,3872873,3968800,171341,247143,687858
9545014,600800,0,3887819,3970400,171833,268480,645682
9399179,599000,0,3779906,3970200,149617,278950,621506
9251632,599600,0,3746429,3970400,67298,247644,620261
9346964,602000,0,3850176,3971400,66548,231560,625280
9568651,607400,0,4062718,3972400,66701,236326,623106
9564222,605200,0,4076379,3967400,67856,221069,626318
9740393,602600,0,4010534,3971000,325275,208444,622540
9703781,601800,0,3916212,3969400,373667,218831,623871
9620826,602800,0,4008150,3971000,167620,240489,630767
9432371,603600,0,3924264,3971000,66525,232832,634150
9284823,601800,0,3786880,3969400,63887,231940,630916
8910475,602400,0,3404066,3970600,63848,238873,630688
8415864,602200,0,2897495,3971000,64200,245832,635137
8546914,601800,0,3019225,3970800,64497,266314,624278
8643874,603200,0,3114059,3972800,66531,274342,612942
8783054,601200,0,3268633,3969800,66882,260900,615639
8717639,601400,0,3217902,3971800,67080,250023,609434
8527849,602400,0,3025993,3969800,67337,255390,606929
8512361,604400,0,3012309,3970400,67325,252180,605747
8691860,605200,0,3187491,3970800,67376,252227,608766
8655853,604000,0,3145968,3972400,67043,255287,611155
8530248,604400,0,3012881,3972800,67013,265289,607865
8524237,603400,0,3011826,3972400,66981,257910,611720
8521884,603600,0,3021655,3973000,67016,243593,613020
8592997,603600,0,3097432,3974800,66849,240027,610289
8481434,603600,0,2990264,3975400,66930,229598,615642
8500072,598800,0,3030460,3974800,66720,213480,615812
8421035,599200,0,2972541,3975400,66820,192704,614370
8473656,603400,0,3018085,3974400,66506,192900,618365
8509753,601800,0,3048378,3976400,66725,200629,615821
8474988,603800,0,3011718,3974800,66500,208065,610105
8593686,602400,0,3106033,3972000,66621,221334,625298
8686700,604600,0,3157063,3972400,66738,225567,660332
8695097,603400,0,3207038,3971400,66804,222495,623960
8793766,602800,0,3302489,3971000,66673,228967,621837
8923075,601800,0,3394385,3970600,106134,220680,629476
9183238,603200,0,3449595,3971000,269530,224888,665025
9465495,605800,0,3579055,3969000,324289,234534,752817
9614479,604000,0,3738252,3971000,277444,252115,771668
9724417,602600,0,3887040,3972400,230959,264131,767287
9865732,600800,0,4160625,3971400,102586,268105,762216
10135634,604200,5783,4466637,3969600,67199,262157,760058
10106425,602400,17523,4411556,3970400,68133,273651,762762
9990625,611400,3828,4297067,3971200,67939,272623,766568
10051654,606200,0,4376850,3971200,67797,264934,764673
10154423,613400,0,4487512,3970600,69023,251986,761902
10286980,616400,0,4469588,3968200,219668,241284,771840
10614372,617000,0,4326588,3964200,696519,231044,779021
10548508,618400,0,4350676,3966200,630229,203401,779602
10534328,614600,0,4453978,3965600,539393,179049,781708
10612722,613400,0,4479656,3963200,611055,161579,783832
10802938,610800,0,4501544,3970200,799781,140189,780424
10797879,617400,0,4449989,3970400,847944,127985,784161
10838685,619000,0,4460752,3969000,899032,107002,783899
10805894,621800,0,4457822,3968400,883681,86728,787463
10394674,621400,0,4385176,3970000,545629,82622,789847
10382933,620600,0,4542258,3970400,383528,72571,793576
10449066,619400,0,4561970,3970000,432792,71205,793699
10504911,619400,0,4559263,3969400,489418,73878,793552
10554172,621800,0,4569732,3971000,529162,65345,797133
10547749,621800,0,4619522,3968000,477861,65934,794632
10531359,622400,0,4611098,3970400,476201,57236,794024
10686205,622200,0,4592604,3970400,654375,51594,795032
10432814,624600,0,4587042,3969400,410720,50167,790885
10298158,622000,0,4565307,3971000,301969,48124,789758
10321576,619800,0,4640301,3969400,245517,53150,793408
10313798,618200,0,4684579,3968600,191313,57287,793819
10351010,615200,0,4693525,3970400,218515,51001,802369
10245162,616800,0,4658806,3968400,161305,43086,796765
10193422,618600,0,4674928,3969200,107854,40070,782770
10233771,619800,0,4718009,3969000,106883,40216,779863
10106288,619600,0,4604843,3969600,86073,38416,787756
10111885,618200,0,4625179,3970000,71909,36859,789738
10140075,614800,0,4657714,3968600,71658,38923,788380
10173558,617200,0,4681342,3970000,71672,45840,787504
10124929,617800,0,4627955,3969600,71717,48599,789258
10141491,620000,0,4568709,3969600,155492,38769,788921
10096587,618800,0,4591470,3970400,92228,39245,784444
10109431,621800,0,4634146,3970000,72303,33335,777847
10040369,620800,0,4560982,3969000,72419,33175,783993
9971816,625800,0,4481960,3970000,72577,29510,791969
10078517,621200,0,4597878,3967600,72499,26375,792965
10380154,619600,0,4741745,3968600,238129,22029,790051
10630352,618600,0,4633229,3966200,595270,28526,788527
10708117,618000,0,4610247,3971200,670050,48174,790446
10633283,617000,0,4519172,3968400,694397,43360,790954
10631220,617000,0,4498356,3970200,723937,37098,784629
10253789,615800,0,4483976,3969400,357895,37251,789467
10087454,615600,0,4461491,3967800,206529,43233,792801
9958161,616200,0,4388356,3966800,134791,55966,796048
9877739,615000,0,4371169,3968800,71736,63250,787784
9951452,619600,0,4451172,3967800,72062,51051,789767
9774347,613400,0,4270012,3967800,72421,58244,792470
9726319,616600,0,4193481,3964400,72758,89721,789359
9526012,615800,0,3968821,3967400,72534,113455,788002
9512601,606200,0,3999909,3966400,72864,110493,756735
9500516,602400,0,4012218,3965400,72937,113386,734175
9417489,601200,0,3954293,3966200,72738,88366,734692
9341910,601200,0,3902563,3965200,72531,78422,721994
9324920,600600,0,3889025,3966200,71333,70477,727285
9519133,602800,0,4089752,3965200,71514,62800,727067
9549018,603000,0,4128278,3961800,71548,58871,725521
9525782,602000,0,4125908,3964800,71382,36133,725559
9398429,606200,0,4005369,3965200,71292,24694,725674
9450081,604600,0,4059640,3963600,70999,25046,726196
9197957,603800,0,3800441,3968400,70944,22198,732174
8986547,602400,0,3598216,3968400,70790,16445,730296
8667084,603800,0,3290904,3966000,70885,13590,721905
8598697,604200,0,3219643,3968800,70657,10921,724476
8540335,606400,0,3161349,3970000,70393,8566,723627
8347916,605400,0,2979573,3968200,70271,7294,717178
8541531,603000,0,3177341,3970600,70376,4847,715367
8591202,602000,0,3227558,3967200,70218,1924,722302
8407112,604000,0,3039348,3969200,70049,1598,722917
8235719,603200,0,2861057,3968000,70115,1017,732330
8524497,603000,0,3151381,3969200,70216,1074,729626
8530216,604200,0,3171920,3968200,69535,1300,715061
8513882,602200,0,3141159,3968600,69416,584,731923
8353056,604800,0,2972348,3970200,68991,399,736318
8239255,602000,0,2875712,3968200,68779,199,724365
8230529,600400,0,2862040,3969200,68532,454,729903
8202532,599200,0,2834529,3971200,68423,536,728644
8196324,600000,0,2824883,3967600,68740,660,734441
8056132,600200,0,2679493,3969200,68836,339,738064
8071188,599600,0,2693739,3969800,69092,275,738682
8005848,595800,0,2630908,3968600,69271,27,741242
8090483,596200,0,2714229,3969200,69687,60,741107
8343699,597600,0,2958708,3968800,69999,17,748575
8448021,597200,0,3070289,3970200,70133,0,740199
8501225,596400,0,3127705,3968600,70041,0,738479
8656173,593200,0,3280427,3968800,69923,0,743823
8748484,581400,0,3377957,3969800,69891,0,749436
8876693,572000,0,3532073,3967800,69786,0,735034
9096316,563400,0,3751320,3968400,83528,0,729668
9262656,566200,0,3806565,3968400,194662,0,726829
9292754,567000,0,3736147,3968400,294171,0,727036
9358951,578800,0,3794827,3967000,299399,18,718907
9577582,581400,0,3983218,3968000,319447,203,725314
9619233,592800,0,4083662,3966000,263467,1262,712042
9497959,613600,0,3977491,3969000,182403,3702,751763
9608430,617600,0,4033162,3967200,213886,10026,766556
9743438,610000,0,4173977,3965200,214771,4337,775153
9894260,610400,0,4332679,3965600,207211,2397,775973
9917373,608600,0,4334277,3966200,230957,2872,774467
9919593,612000,0,4343253,3967600,215847,2854,778039
9893961,608800,0,4329960,3965200,207334,2830,779837
9867104,610600,0,4305311,3967200,205879,2513,775601
9816523,616400,0,4261620,3967200,204041,3162,764100
9686030,618000,0,4191873,3967200,179354,5601,724002
9580615,620400,6120,4183273,3966400,70149,7050,727223
9553229,619000,0,4162379,3964400,70402,8695,728353
9611920,614800,0,4220238,3969400,70647,12846,723989
9495537,616200,0,4070180,3967400,70668,12425,758664
9519464,618400,0,4080299,3967000,70747,11421,771597
9409209,619000,0,3953977,3968400,70896,10804,786132
9525893,619400,0,4068124,3968200,71107,8955,790107
9438621,619200,0,3982088,3968200,71284,8121,789728
9418821,617400,0,3979436,3967600,71723,9282,773380
9384478,616000,0,3971239,3968200,71590,15425,742024
9365477,581600,0,4007403,3968200,71097,17195,719982
9335355,572400,0,3992008,3965800,69427,16556,719164
9381629,575000,0,4024855,3969600,70382,13263,728529
9262395,574000,0,3877609,3968200,71371,12566,758649
9282159,573200,0,3900043,3967400,71208,12933,757375
9480413,581800,0,4088580,3968200,71406,14387,756040
9545686,581600,45534,4102669,3967200,71577,14428,762678
9553033,581800,21023,4137357,3967200,71637,16585,757431
9456411,581000,60764,3994459,3967200,71647,23414,757927
9459542,579400,63216,3993022,3967800,71109,25407,759588
9393475,578000,63369,3936441,3968800,70299,26197,750369
9440801,576400,56360,3992002,3967800,69855,35306,743078
9407928,576800,1857,4001368,3968200,69374,44108,746221
9453347,578800,0,4004452,3969600,69924,55855,774716
9440421,577400,0,3968730,3967200,70036,75171,781884
9383001,578000,0,3938991,3971600,70245,89990,734175
9480250,576800,0,4027549,3972000,70532,100737,732632
9558173,577200,0,4113330,3967800,70857,100328,728658
9804426,575600,0,4261775,3970000,176762,99487,720802
10032006,592600,0,4442706,3969200,204900,101582,721018
10536489,610000,0,4498325,3968400,621238,106152,732374
10677509,613000,0,4499313,3966800,752051,110764,735581
10725358,612400,0,4515853,3968800,792473,117486,718346
10712294,608800,0,4476485,3967400,802042,138893,718674
10741156,607200,0,4491364,3968400,799036,166821,708335
