Total Forecast,Total Measured & Upscaled,Monitored Capacity,Total Forecast,Total Measured & Upscaled,Monitored Capacity ,Total Forecast ,Total Measured & Upscaled ,Monitored Capacity
135135,247388,706068,74287,146303,294250,60848,101085,411818
139327,258996,706068,76974,154308,294250,62353,104688,411818
143508,257474,706068,79650,154262,294250,63858,103212,411818
147652,269723,706068,82332,162369,294250,65321,107355,411818
151834,286716,706068,85008,172855,294250,66826,113861,411818
156057,283829,706068,87795,169213,294250,68262,114617,411818
160323,273731,706068,90572,162509,294250,69751,111221,411818
164552,256338,706068,93349,152478,294250,71203,103860,411818
168839,257978,706068,96137,154204,294250,72703,103774,411818
171113,258831,706068,98172,156117,294250,72941,102714,411818
173423,250417,706068,100212,150899,294250,73211,99518,411818
175745,254354,706068,102258,153420,294250,73487,100934,411818
178060,261934,706068,104308,157492,294250,73752,104443,411818
180191,248384,706068,106031,149933,294250,74160,98452,411818
182321,258433,706068,107748,155834,294250,74573,102599,411818
184462,275072,706068,109475,165775,294250,74987,109297,411818
186603,267024,706068,111214,162204,294250,75390,104820,411818
187552,278138,706068,112268,167285,294250,75284,110853,411818
188543,270974,706068,113333,163286,294250,75209,107688,411818
189465,264104,706068,114383,160015,294250,75082,104090,411818
190435,263685,706068,115443,161167,294250,74992,102518,411818
197371,292567,706068,117181,176326,294250,80191,116241,411818
204367,289287,706068,118930,175068,294250,85437,114218,411818
211346,284676,706068,120673,171148,294250,90673,113528,411818
218362,262551,706068,122417,157149,294250,95946,105401,411818
225331,241117,706068,123715,141288,294250,101616,99829,411818
232326,237479,706068,125008,137348,294250,107318,100131,411818
239332,245077,706068,126312,139410,294250,113021,105667,411818
246290,255759,706068,127605,146972,294250,118686,108788,411818
255019,275316,706068,130498,154939,294250,124520,120376,411818
263715,304036,706068,133381,170736,294250,130334,133300,411818
272411,331423,706068,136264,188511,294250,136147,142912,411818
281118,348183,706068,139147,195085,294250,141971,153098,411818
283943,331700,706068,140647,183820,294250,143296,147879,411818
286778,335367,706068,142167,188868,294250,144610,146499,411818
289634,344977,706068,143667,190933,294250,145967,154045,411818
292475,364569,706068,145188,202841,294250,147287,161728,411818
295289,372935,706068,147271,211362,294250,148018,161573,411818
298161,382119,706068,149359,212541,294250,148802,169577,411818
301002,382572,706068,151436,217547,294250,149565,165025,411818
303847,383443,706068,153545,217843,294250,150302,165600,411818
307160,366708,706068,156471,208652,294250,150689,158056,411818
310498,383353,706068,159433,217873,294250,151065,165481,411818
313821,387209,706068,162369,220623,294250,151452,166586,411818
317154,377233,706068,165315,218148,294250,151839,159085,411818
315421,384144,706068,165103,221941,294250,150318,162203,411818
313704,363295,706068,164902,209854,294250,148802,153441,411818
311913,353364,706068,164669,206046,294250,147244,147318,411818
310201,328765,706068,164467,188885,294250,145734,139881,411818
308792,344247,706068,164356,199062,294250,144436,145185,411818
307371,354266,706068,164245,204201,294250,143127,150065,411818
305988,350545,706068,164149,203180,294250,141839,147365,411818
304563,396869,706068,164022,230208,294250,140541,166661,411818
303461,426468,706068,164308,246519,294250,139152,179950,411818
302385,430282,706068,164589,250676,294250,137795,179606,411818
301298,424973,706068,164860,248587,294250,136439,176386,411818
300249,420475,706068,165146,246432,294250,135103,174043,411818
294626,361841,706068,163063,213405,294250,131563,148436,411818
289020,324964,706068,160991,192834,294250,128029,132129,411818
283386,350493,706068,158903,203650,294250,124483,146844,411818
277811,317269,706068,156831,185726,294250,120980,131543,411818
271277,288276,706068,154245,170644,294250,117032,117632,411818
264727,317363,706068,151675,186258,294250,113052,131105,411818
258166,298719,706068,149094,176207,294250,109073,122512,411818
251648,277443,706068,146513,163666,294250,105135,113777,411818
245813,237759,706068,144409,143125,294250,101404,94634,411818
240021,237370,706068,142289,144125,294250,97732,93245,411818
234240,171595,706068,140191,105333,294250,94049,66262,411818
228437,164404,706068,138082,100889,294250,90355,63515,411818
234971,184230,706068,140747,112003,294250,94224,72227,411818
241547,198439,706068,143434,118566,294250,98113,79873,411818
248098,199901,706068,146089,118215,294250,102008,81686,411818
254648,199432,706068,148771,117899,294250,105877,81533,411818
260811,190277,706068,151330,112484,294250,109481,77793,411818
266969,238759,706068,153884,138888,294250,113084,99870,411818
273169,329640,706068,156444,196028,294250,116725,133613,411818
279332,374035,706068,158993,222161,294250,120339,151874,411818
285707,390466,706068,161516,231042,294250,124192,159424,411818
292088,392306,706068,164012,232877,294250,128076,159429,411818
298426,369673,706068,166513,218309,294250,131913,151364,411818
304844,357732,706068,169014,211441,294250,135829,146291,411818
311410,384556,706068,172141,226068,294250,139269,158488,411818
318087,391888,706068,175273,230387,294250,142814,161501,411818
324701,362048,706068,178394,214633,294250,146306,147415,411818
362830,377832,706068,184112,216060,294250,178718,161771,411818
367175,341619,706068,186577,192716,294250,180599,148903,411818
371532,320868,706068,189062,177375,294250,182470,143493,411818
375882,340227,706068,191526,189006,294250,184356,151222,411818
380238,330851,706068,194001,185143,294250,186237,145707,411818
384123,325761,706068,195681,179870,294250,188442,145892,411818
387986,367716,706068,197361,205283,294250,190625,162433,411818
391876,411174,706068,199036,231499,294250,192840,179675,411818
395750,429213,706068,200721,243043,294250,195029,186169,411818
397064,455720,706068,201887,257096,294250,195178,198624,411818
398373,474122,706068,203052,266340,294250,195321,207782,411818
399719,486510,706068,204218,273484,294250,195501,213026,411818
401060,482392,706068,205395,270487,294250,195665,211905,411818
404112,463587,706068,208145,261360,294250,195967,202226,411818
407186,456017,706068,210922,255023,294250,196264,200994,411818
410207,474932,706068,213667,268571,294250,196539,206361,411818
413259,479402,706068,216433,272699,294250,196826,206703,411818
414865,472383,706068,217774,267865,294250,197091,204518,411818
416444,454747,706068,219099,256408,294250,197345,198339,411818
418007,411820,706068,220413,231189,294250,197594,180630,411818
419645,403052,706068,221754,227199,294250,197891,175853,411818
421060,402527,706068,222538,231710,294250,198521,170817,411818
422501,419950,706068,223339,246372,294250,199163,173578,411818
423937,437012,706068,224134,256776,294250,199804,180235,411818
425395,439528,706068,224918,260742,294250,200477,178787,411818
426667,441145,706068,225935,259709,294250,200731,181436,411818
428018,436653,706068,226948,256737,294250,201070,179916,411818
429316,440858,706068,227965,257976,294250,201351,182881,411818
430631,451684,706068,228983,259171,294250,201648,192513,411818
432236,439822,706068,229947,252630,294250,202289,187192,411818
433821,423892,706068,230906,246401,294250,202915,177491,411818
435416,433279,706068,231860,249254,294250,203556,184026,411818
436979,433932,706068,232825,247222,294250,204155,186710,411818
439396,423585,706068,233010,242141,294250,206386,181444,411818
441802,413418,706068,233164,236718,294250,208638,176701,411818
444192,399561,706068,233349,228818,294250,210843,170743,411818
446598,389583,706068,233519,220366,294250,213079,169216,411818
448596,431519,706068,233805,243008,294250,214791,188511,411818
450609,451811,706068,234107,251572,294250,216502,200239,411818
452576,470643,706068,234383,260856,294250,218193,209786,411818
454579,468279,706068,234685,257139,294250,219894,211140,411818
456089,474715,706068,234928,259801,294250,221161,214914,411818
457573,468776,706068,235178,255067,294250,222395,213709,411818
459094,475337,706068,235416,257299,294250,223678,218038,411818
460556,462216,706068,235654,253992,294250,224902,208224,411818
462729,441027,706068,236449,251818,294250,226280,189210,411818
464928,444774,706068,237266,251397,294250,227663,193378,411818
467054,442763,706068,238055,250879,294250,228998,191884,411818
469253,452773,706068,238850,253625,294250,230403,199148,411818
472581,447940,706068,239899,250789,294250,232682,197151,411818
475941,449049,706068,240964,253075,294250,234976,195974,411818
479279,471954,706068,242019,265426,294250,237260,206528,411818
482655,486959,706068,243068,270987,294250,239587,215972,411818
486089,512299,706068,243895,276343,294250,242194,235956,411818
489486,521441,706068,244690,284923,294250,244796,236518,411818
492899,498094,706068,245495,268454,294250,247403,229640,411818
496370,495291,706068,246317,267565,294250,250053,227725,411818
492607,519730,706068,245898,276101,294250,246709,243629,411818
488871,506150,706068,245501,269177,294250,243370,236973,411818
485162,488195,706068,245087,267030,294250,240074,221165,411818
481426,467456,706068,244674,264337,294250,236751,203119,411818
477965,469645,706068,244245,266044,294250,233720,203601,411818
474489,473072,706068,243810,267592,294250,230678,205480,411818
471007,473938,706068,243376,270604,294250,227631,203335,411818
467573,467558,706068,242941,272635,294250,224632,194924,411818
464743,462929,706068,242639,269056,294250,222104,193873,411818
461871,461286,706068,242311,264662,294250,219560,196624,411818
459094,467546,706068,242014,263990,294250,217080,203556,411818
456269,467433,706068,241701,259764,294250,214568,207669,411818
453545,449372,706068,240673,251931,294250,212872,197441,411818
450742,437692,706068,239624,253595,294250,211118,184097,411818
447981,425926,706068,238574,252889,294250,209406,173037,411818
445241,431585,706068,237525,256752,294250,207716,174833,411818
443137,425775,706068,237006,253854,294250,206131,171921,411818
441081,438195,706068,236486,257967,294250,204595,180228,411818
438972,444911,706068,235941,256919,294250,203031,187992,411818
436905,451023,706068,235421,262088,294250,201484,188935,411818
434605,444306,706068,234573,264595,294250,200032,179711,411818
432348,446703,706068,233720,265209,294250,198627,181494,411818
430042,459724,706068,232867,265347,294250,197175,194377,411818
427753,462535,706068,232014,267544,294250,195739,194991,411818
426237,459254,706068,230435,263795,294250,195803,195459,411818
424722,457727,706068,228834,261699,294250,195888,196027,411818
423238,468708,706068,227255,264651,294250,195983,204058,411818
421691,473667,706068,225654,266095,294250,196036,207572,411818
418087,466768,706068,223598,263492,294250,194489,203276,411818
414457,472040,706068,221547,268904,294250,192909,203136,411818
410890,457718,706068,219497,261713,294250,191394,196005,411818
407276,428129,706068,217440,245451,294250,189836,182679,411818
404833,376008,706068,215713,213390,294250,189120,162618,411818
402379,337357,706068,213985,186743,294250,188394,150614,411818
399974,344020,706068,212263,191746,294250,187711,152273,411818
397488,349272,706068,210525,194322,294250,186963,154950,411818
393429,355102,706068,208066,196282,294250,185363,158820,411818
389412,347401,706068,205612,191187,294250,183800,156214,411818
385363,326997,706068,203137,180139,294250,182226,146858,411818
413863,314869,706068,201447,164589,294250,212417,150280,411818
406778,308595,706068,198850,159509,294250,207928,149086,411818
399709,302189,706068,196259,154016,294250,203450,148173,411818
392623,326792,706068,193678,170925,294250,198945,155867,411818
385517,369137,706068,191076,198509,294250,194441,170628,411818
378813,356760,706068,188908,191721,294250,189905,165039,411818
372120,349502,706068,186741,187052,294250,185379,162450,411818
365416,327782,706068,184563,176730,294250,180853,151052,411818
358665,326617,706068,182385,178055,294250,176280,148562,411818
349544,353555,706068,178712,196226,294250,170832,157329,411818
340350,346868,706068,175029,195147,294250,165321,151722,411818
331134,309375,706068,171341,173778,294250,159793,135598,411818
321966,305234,706068,167647,173064,294250,154319,132171,411818
312968,295580,706068,164155,167897,294250,148813,127683,411818
303906,299475,706068,160647,173315,294250,143259,126160,411818
294902,290721,706068,157165,168436,294250,137737,122285,411818
285851,277149,706068,153662,160011,294250,132189,117138,411818
275697,245336,706068,149380,142808,294250,126317,102527,411818
265527,216192,706068,145109,128226,294250,120419,87966,411818
255384,216852,706068,140837,130881,294250,114547,85972,411818
245204,198075,706068,136561,120302,294250,108643,77773,411818
236815,194690,706068,132374,118322,294250,104441,76368,411818
228347,196480,706068,128177,119883,294250,100170,76597,411818
219921,180380,706068,123985,110503,294250,95935,69878,411818
211516,164876,706068,119804,102534,294250,91712,62342,411818
203339,183345,706068,116020,115590,294250,87318,67755,411818
195193,201150,706068,112236,126067,294250,82957,75082,411818
187043,180527,706068,108458,116255,294250,78585,64273,411818
178882,150245,706068,104685,98379,294250,74197,51866,411818
169905,127791,706068,100731,85958,294250,69173,41833,411818
160869,113352,706068,96789,77653,294250,64081,35699,411818
151812,107329,706068,92835,75329,294250,58977,32001,411818
142840,108365,706068,88908,75444,294250,53932,32921,411818
138792,110409,706068,87721,76914,294250,51070,33495,411818
134785,104479,706068,86529,74538,294250,48256,29941,411818
130816,102995,706068,85342,73965,294250,45474,29030,411818
126804,88267,706068,84171,66354,294250,42634,21913,411818
123286,68159,706068,82682,55323,294250,40604,12836,411818
119709,75163,706068,81182,60211,294250,38527,14951,411818
116169,89206,706068,79682,69172,294250,36486,20034,411818
112613,71793,706068,78188,58399,294250,34425,13393,411818
108967,74154,706068,76359,59431,294250,32607,14722,411818
105310,69331,706068,74526,55806,294250,30784,13525,411818
101574,64479,706068,72682,52750,294250,28892,11730,411818
97886,75547,706068,70827,59308,294250,27059,16239,411818
98919,75316,706068,71818,59232,294250,27101,16084,411818
99921,75582,706068,72803,59994,294250,27117,15588,411818
100917,86896,706068,73794,67517,294250,27122,19379,411818
101924,78312,706068,74775,62761,294250,27149,15552,411818
102560,48190,706068,75448,41942,294250,27112,6248,411818
103201,42697,706068,76121,37338,294250,27080,5360,411818
103800,54016,706068,76789,47893,294250,27011,6122,411818
104420,67502,706068,77462,57467,294250,26958,10035,411818
