,HE Piva,HE Perucica,HE Pljevlja,HDAM,HROR
2010-01-15 14:00:00+00:00,0.935072033,0.995920215,1,0.974164588,0.338820758
2010-01-15 15:00:00+00:00,0.934746421,0.995598184,1,0.973961882,0.336773201
2010-01-15 16:00:00+00:00,0.934416951,0.995269309,1,0.973755256,0.334725643
2010-01-15 17:00:00+00:00,0.934083625,0.994933589,1,0.97354471,0.332678085
2010-01-15 18:00:00+00:00,0.934028822,0.994591024,1,0.97343461,0.330630528
2010-01-15 19:00:00+00:00,0.933967163,0.994241614,1,0.973319481,0.32858297
2010-01-15 20:00:00+00:00,0.934208127,0.995280226,1,0.973790444,0.326535413
2010-01-15 21:00:00+00:00,0.934456972,0.996311994,1,0.974261825,0.324487855
2010-01-15 22:00:00+00:00,0.934104361,0.99594205,1,0.974031683,0.322440297
2010-01-15 23:00:00+00:00,0.933747893,0.995565261,1,0.973797622,0.32039274
2010-01-16 00:00:00+00:00,0.933387568,0.995182792,1,0.973560039,0.318345182
2010-01-16 01:00:00+00:00,0.933023978,0.994794642,1,0.973319177,0.316660778
2010-01-16 02:00:00+00:00,0.933428377,0.994400811,1,0.973360081,0.314976374
2010-01-16 03:00:00+00:00,0.933058257,0.9940013,1,0.973112661,0.31329197
2010-01-16 04:00:00+00:00,0.932928452,0.993596109,1,0.972951986,0.311607566
2010-01-16 05:00:00+00:00,0.932551801,0.993185237,1,0.972698008,0.309923162
2010-01-16 06:00:00+00:00,0.93295181,0.992768684,1,0.972729,0.308238758
2010-01-16 07:00:00+00:00,0.933101141,0.99234645,1,0.972665273,0.306554354
2010-01-16 08:00:00+00:00,0.932714694,0.991918536,1,0.972401457,0.30486995
2010-01-16 09:00:00+00:00,0.932324981,0.991484942,1,0.972134363,0.303185546
2010-01-16 10:00:00+00:00,0.931932003,0.991045667,1,0.971863989,0.301501142
2010-01-16 11:00:00+00:00,0.93153576,0.990600711,1,0.971590336,0.299816738
2010-01-16 12:00:00+00:00,0.931136251,0.990150075,1,0.971313403,0.298132334
2010-01-16 13:00:00+00:00,0.930733477,0.989693758,1,0.971033192,0.29644793
2010-01-16 14:00:00+00:00,0.930327438,0.989231761,1,0.970749702,0.294763526
2010-01-16 15:00:00+00:00,0.929918133,0.988764083,1,0.970462932,0.293079122
2010-01-16 16:00:00+00:00,0.929505563,0.988290724,1,0.970172884,0.291394718
2010-01-16 17:00:00+00:00,0.929089728,0.987811685,1,0.969879556,0.289710314
2010-01-16 18:00:00+00:00,0.928670627,0.987326965,1,0.969582949,0.28802591
2010-01-16 19:00:00+00:00,0.928248261,0.986836565,1,0.969283063,0.286341506
2010-01-16 20:00:00+00:00,0.92782263,0.986340484,1,0.968979898,0.284657102
2010-01-16 21:00:00+00:00,0.927393734,0.985838723,1,0.968673454,0.282972698
2010-01-16 22:00:00+00:00,0.927429582,0.986726147,1,0.96901344,0.281288294
2010-01-16 23:00:00+00:00,0.927172081,0.987607892,1,0.969242937,0.27960389
2010-01-17 00:00:00+00:00,0.926733389,0.987090082,1,0.968926995,0.277919486
2010-01-17 01:00:00+00:00,0.926291963,0.986567584,1,0.968608331,0.276582758
2010-01-17 02:00:00+00:00,0.925847803,0.9860404,1,0.968286945,0.27524603
2010-01-17 03:00:00+00:00,0.92540091,0.985508527,1,0.967962838,0.273909303
2010-01-17 04:00:00+00:00,0.925857044,0.984971968,1,0.967970765,0.272572575
2010-01-17 05:00:00+00:00,0.925404683,0.984430721,1,0.967641213,0.271235847
2010-01-17 06:00:00+00:00,0.92494959,0.983884787,1,0.96730894,0.26989912
2010-01-17 07:00:00+00:00,0.924491762,0.983334165,1,0.966973945,0.268562392
2010-01-17 08:00:00+00:00,0.924031201,0.982778857,1,0.966636228,0.267225664
2010-01-17 09:00:00+00:00,0.924320232,0.983613727,1,0.967050579,0.265888937
2010-01-17 10:00:00+00:00,0.923854204,0.983049043,1,0.966707418,0.264552209
2010-01-17 11:00:00+00:00,0.923385443,0.982479672,1,0.966361536,0.263215481
2010-01-17 12:00:00+00:00,0.922913947,0.981905614,1,0.966012932,0.261878753
2010-01-17 13:00:00+00:00,0.922838218,0.981326868,1,0.965808886,0.260542026
2010-01-17 14:00:00+00:00,0.922361256,0.980743435,1,0.965454839,0.259205298
2010-01-17 15:00:00+00:00,0.92188156,0.980155314,1,0.965098069,0.25786857
2010-01-17 16:00:00+00:00,0.921732686,0.979562507,1,0.964861855,0.256531843
2010-01-17 17:00:00+00:00,0.921247523,0.978965011,1,0.964499642,0.255195115
2010-01-17 18:00:00+00:00,0.920759626,0.978362829,1,0.964134707,0.253858387
2010-01-17 19:00:00+00:00,0.920268996,0.977755959,1,0.96376705,0.25252166
2010-01-17 20:00:00+00:00,0.919775633,0.977144401,1,0.963396671,0.251184932
2010-01-17 21:00:00+00:00,0.919279536,0.976528157,1,0.963023571,0.249848204
2010-01-17 22:00:00+00:00,0.919055227,0.975907225,1,0.962749208,0.248511476
2010-01-17 23:00:00+00:00,0.919225934,0.976676472,1,0.963095865,0.247174749
2010-01-18 00:00:00+00:00,0.918721636,0.976046998,1,0.962714884,0.245838021
2010-01-18 01:00:00+00:00,0.918318468,0.975413669,1,0.962369872,0.244776164
2010-01-18 02:00:00+00:00,0.918608636,0.974776486,1,0.9622797,0.243714307
2010-01-18 03:00:00+00:00,0.918342434,0.974135448,1,0.961982496,0.24265245
2010-01-18 04:00:00+00:00,0.917829223,0.973490555,1,0.961592594,0.241590593
2010-01-18 05:00:00+00:00,0.917561459,0.972841808,1,0.961291998,0.240528736
2010-01-18 06:00:00+00:00,0.917727657,0.972189206,1,0.961150383,0.23946688
2010-01-18 07:00:00+00:00,0.917207763,0.971532749,1,0.96075379,0.238405023
2010-01-18 08:00:00+00:00,0.917195553,0.970872438,1,0.960543424,0.237343166
2010-01-18 09:00:00+00:00,0.917116245,0.970208272,1,0.960306854,0.236281309
2010-01-18 10:00:00+00:00,0.916858213,0.970935119,1,0.960479561,0.235219452
2010-01-18 11:00:00+00:00,0.916329406,0.970263243,1,0.960074048,0.234157595
2010-01-18 12:00:00+00:00,0.915798371,0.969587514,1,0.959666305,0.233095738
2010-01-18 13:00:00+00:00,0.915265107,0.968907929,1,0.959256331,0.232033881
2010-01-18 14:00:00+00:00,0.914729616,0.96822449,1,0.958844127,0.230972024
2010-01-18 15:00:00+00:00,0.914191897,0.967537197,1,0.958429693,0.229910167
2010-01-18 16:00:00+00:00,0.91369006,0.968240915,1,0.958503854,0.22884831
2010-01-18 17:00:00+00:00,0.913975876,0.967545912,1,0.958390974,0.227786453
2010-01-18 18:00:00+00:00,0.913613953,0.966847055,1,0.958037292,0.226724596
2010-01-18 19:00:00+00:00,0.913067321,0.966144343,1,0.957613938,0.22566274
2010-01-18 20:00:00+00:00,0.912518461,0.965437776,1,0.957188353,0.224600883
2010-01-18 21:00:00+00:00,0.911967373,0.964727354,1,0.956760538,0.223539026
2010-01-18 22:00:00+00:00,0.911487375,0.965407945,1,0.956834331,0.222477169
2010-01-18 23:00:00+00:00,0.910931831,0.964689814,1,0.956402055,0.221415312
2010-01-19 00:00:00+00:00,0.910374058,0.963968601,1,0.955967814,0.220353455
2010-01-19 01:00:00+00:00,0.90981451,0.963244305,1,0.955531792,0.219499023
2010-01-19 02:00:00+00:00,0.909253187,0.962516927,1,0.955093989,0.218644591
2010-01-19 03:00:00+00:00,0.908690089,0.961786467,1,0.954654405,0.217790159
2010-01-19 04:00:00+00:00,0.908366396,0.961052924,1,0.954302177,0.216935727
2010-01-19 05:00:00+00:00,0.908816606,0.961711165,1,0.954711589,0.216081295
2010-01-19 06:00:00+00:00,0.908248182,0.960971457,1,0.954266663,0.215226863
2010-01-19 07:00:00+00:00,0.907677982,0.960228667,1,0.953819956,0.214372431
2010-01-19 08:00:00+00:00,0.907106007,0.959482794,1,0.953371468,0.213517999
2010-01-19 09:00:00+00:00,0.906532257,0.958733838,1,0.9529212,0.212663567
2010-01-19 10:00:00+00:00,0.905956731,0.9579818,1,0.952469151,0.211809135
2010-01-19 11:00:00+00:00,0.905916397,0.958621547,1,0.952690516,0.210954703
2010-01-19 12:00:00+00:00,0.90533732,0.957863344,1,0.952234905,0.210100272
2010-01-19 13:00:00+00:00,0.905206721,0.957102059,1,0.951943921,0.20924584
2010-01-19 14:00:00+00:00,0.904624094,0.956337691,1,0.951484749,0.208391408
2010-01-19 15:00:00+00:00,0.904039692,0.955570241,1,0.951023796,0.207536976
2010-01-19 16:00:00+00:00,0.903797595,0.954799709,1,0.950688229,0.206682544
2010-01-19 17:00:00+00:00,0.903209642,0.954026093,1,0.950223715,0.205828112
2010-01-19 18:00:00+00:00,0.902619914,0.953249396,1,0.94975742,0.20497368
2010-01-19 19:00:00+00:00,0.902028411,0.952469616,1,0.949289344,0.204119248
2010-01-19 20:00:00+00:00,0.901435132,0.951686753,1,0.948819487,0.203264816
2010-01-19 21:00:00+00:00,0.900840078,0.950900809,1,0.94834785,0.202410384
2010-01-19 22:00:00+00:00,0.900243249,0.950111781,1,0.947874431,0.201555952
2010-01-19 23:00:00+00:00,0.899644644,0.949319671,1,0.947399232,0.20070152
2010-01-20 00:00:00+00:00,0.899044264,0.94852516,1,0.946922485,0.199847088
2010-01-20 01:00:00+00:00,0.898442474,0.947728247,1,0.94644434,0.199141129
2010-01-20 02:00:00+00:00,0.897839276,0.946928933,1,0.945964797,0.19843517
2010-01-20 03:00:00+00:00,0.898251526,0.947522084,1,0.946336412,0.197729211
2010-01-20 04:00:00+00:00,0.897645508,0.946717967,1,0.945854072,0.197023252
2010-01-20 05:00:00+00:00,0.897882959,0.945911448,1,0.945682589,0.196317293
2010-01-20 06:00:00+00:00,0.897274122,0.945102527,1,0.945197453,0.195611334
2010-01-20 07:00:00+00:00,0.896663875,0.944291206,1,0.944710919,0.194905375
2010-01-20 08:00:00+00:00,0.896052219,0.943477482,1,0.944222986,0.194199416
2010-01-20 09:00:00+00:00,0.895439154,0.942661358,1,0.943733656,0.193493457
2010-01-20 10:00:00+00:00,0.894824679,0.941842832,1,0.943242927,0.192787498
2010-01-20 11:00:00+00:00,0.894208794,0.941021904,1,0.9427508,0.192081539
2010-01-20 12:00:00+00:00,0.8935915,0.940198575,1,0.942257274,0.19137558
2010-01-20 13:00:00+00:00,0.893057098,0.940767711,1,0.942270247,0.190669621
2010-01-20 14:00:00+00:00,0.893235451,0.939939579,1,0.942069027,0.189963662
2010-01-20 15:00:00+00:00,0.892613928,0.939109045,1,0.941571308,0.189257703
2010-01-20 16:00:00+00:00,0.891990996,0.93827611,1,0.94107219,0.188551744
2010-01-20 17:00:00+00:00,0.891919524,0.93883564,1,0.941252746,0.187845785
2010-01-20 18:00:00+00:00,0.892120733,0.937997902,1,0.941056465,0.187139826
2010-01-20 19:00:00+00:00,0.891493573,0.937157762,1,0.940553153,0.186433867
2010-01-20 20:00:00+00:00,0.890865003,0.936315221,1,0.940048442,0.185727908
2010-01-20 21:00:00+00:00,0.890235023,0.935470278,1,0.939542333,0.185021949
2010-01-20 22:00:00+00:00,0.889603634,0.934622934,1,0.939034827,0.18431599
2010-01-20 23:00:00+00:00,0.888970836,0.933773189,1,0.938525922,0.183610031
2010-01-21 00:00:00+00:00,0.888336628,0.932921566,1,0.938015797,0.182904072
2010-01-21 01:00:00+00:00,0.887750007,0.932068067,1,0.937522574,0.182316848
2010-01-21 02:00:00+00:00,0.887610245,0.932607557,1,0.937670556,0.181729625
2010-01-21 03:00:00+00:00,0.886972636,0.931750304,1,0.937157115,0.181142401
2010-01-21 04:00:00+00:00,0.887350754,0.93228604,1,0.937495124,0.180555177
2010-01-21 05:00:00+00:00,0.886710879,0.931425033,1,0.936979471,0.179967954
2010-01-21 06:00:00+00:00,0.88606987,0.930562149,1,0.936462712,0.17938073
2010-01-21 07:00:00+00:00,0.885427729,0.929697388,1,0.935944848,0.178793506
2010-01-21 08:00:00+00:00,0.884784453,0.92883075,1,0.935425877,0.178206282
2010-01-21 09:00:00+00:00,0.884140045,0.927962235,1,0.934905801,0.177619059
2010-01-21 10:00:00+00:00,0.88425758,0.92848671,1,0.935143382,0.177031835
2010-01-21 11:00:00+00:00,0.883610905,0.927614441,1,0.934621094,0.176444611
2010-01-21 12:00:00+00:00,0.882963096,0.926740295,1,0.9340977,0.175857388
2010-01-21 13:00:00+00:00,0.882314154,0.925864272,1,0.933573201,0.175270164
2010-01-21 14:00:00+00:00,0.881664078,0.924986372,1,0.933047595,0.17468294
2010-01-21 15:00:00+00:00,0.881012869,0.924106596,1,0.932520884,0.174095716
2010-01-21 16:00:00+00:00,0.880360527,0.923224942,1,0.931993068,0.173508493
2010-01-21 17:00:00+00:00,0.879707051,0.922341412,1,0.931464145,0.172921269
2010-01-21 18:00:00+00:00,0.879052442,0.921456004,1,0.930934117,0.172334045
2010-01-21 19:00:00+00:00,0.87883717,0.921963586,1,0.931042514,0.171746821
2010-01-21 20:00:00+00:00,0.878180294,0.921074425,1,0.930510274,0.171159598
2010-01-21 21:00:00+00:00,0.877522284,0.920183387,1,0.929976928,0.170572374
2010-01-21 22:00:00+00:00,0.877386083,0.920685338,1,0.930112489,0.16998515
2010-01-21 23:00:00+00:00,0.876725807,0.919790546,1,0.929576931,0.169397927
2010-01-22 00:00:00+00:00,0.876064398,0.918894204,1,0.92904038,0.168810703
2010-01-22 01:00:00+00:00,0.875402056,0.917996311,1,0.928502916,0.168311877
2010-01-22 02:00:00+00:00,0.874738782,0.917096868,1,0.927964541,0.167813051
2010-01-22 03:00:00+00:00,0.875091435,0.917590741,1,0.928277811,0.167314224
2010-01-22 04:00:00+00:00,0.875246847,0.916688198,1,0.928040877,0.166815398
2010-01-22 05:00:00+00:00,0.874580776,0.915784104,1,0.927499767,0.166316572
2010-01-22 06:00:00+00:00,0.874616401,0.91487846,1,0.927217426,0.165817746
2010-01-22 07:00:00+00:00,0.873948466,0.913971266,1,0.926674493,0.16531892
2010-01-22 08:00:00+00:00,0.873279599,0.913062521,1,0.926130647,0.164820094
2010-01-22 09:00:00+00:00,0.872609799,0.912152226,1,0.92558589,0.164321267
2010-01-22 10:00:00+00:00,0.871939067,0.911240381,1,0.925040221,0.163822441
2010-01-22 11:00:00+00:00,0.871267403,0.910326986,1,0.92449364,0.163323615
2010-01-22 12:00:00+00:00,0.870613558,0.910806907,1,0.924429818,0.162824789
2010-01-22 13:00:00+00:00,0.869964663,0.911285277,1,0.924367258,0.162325963
2010-01-22 14:00:00+00:00,0.869290203,0.910367231,1,0.923817942,0.161827136
2010-01-22 15:00:00+00:00,0.868614809,0.909447635,1,0.923267714,0.16132831
2010-01-22 16:00:00+00:00,0.868478102,0.909921355,1,0.92339275,0.160829484
2010-01-22 17:00:00+00:00,0.868172488,0.910393524,1,0.923454793,0.160330658
2010-01-22 18:00:00+00:00,0.867494298,0.909469277,1,0.92290183,0.159831832
2010-01-22 19:00:00+00:00,0.867555956,0.90854348,1,0.922621738,0.159333006
2010-01-22 20:00:00+00:00,0.866875902,0.907616132,1,0.922066951,0.158834179
2010-01-22 21:00:00+00:00,0.866194915,0.906687234,1,0.921511253,0.158335353
2010-01-22 22:00:00+00:00,0.865512997,0.905756785,1,0.920954643,0.157836527
2010-01-22 23:00:00+00:00,0.864830145,0.904824787,1,0.920397122,0.157337701
2010-01-23 00:00:00+00:00,0.864448924,0.903891446,1,0.919950582,0.156838875
2010-01-23 01:00:00+00:00,0.863764352,0.902956764,1,0.919391438,0.156403047
2010-01-23 02:00:00+00:00,0.864095852,0.903415606,1,0.91968407,0.155967219
2010-01-23 03:00:00+00:00,0.863409704,0.90247824,1,0.919123364,0.155531392
2010-01-23 04:00:00+00:00,0.862900484,0.901539532,1,0.918627557,0.155095564
2010-01-23 05:00:00+00:00,0.862384571,0.900599481,1,0.918128786,0.154659736
2010-01-23 06:00:00+00:00,0.861696059,0.89965809,1,0.917565735,0.154223908
2010-01-23 07:00:00+00:00,0.861006758,0.898715356,1,0.917001902,0.153788081
2010-01-23 08:00:00+00:00,0.86031667,0.89777128,1,0.916437288,0.153352253
2010-01-23 09:00:00+00:00,0.860642653,0.898220729,1,0.916724449,0.152916425
2010-01-23 10:00:00+00:00,0.859950988,0.897273969,1,0.916158273,0.152480598
2010-01-23 11:00:00+00:00,0.859258535,0.896325868,1,0.915591314,0.15204477
2010-01-23 12:00:00+00:00,0.859243983,0.896771291,1,0.915751148,0.151608942
2010-01-23 13:00:00+00:00,0.858549955,0.895820506,1,0.915182627,0.151173114
2010-01-23 14:00:00+00:00,0.858515936,0.896263246,1,0.915334285,0.150737287
2010-01-23 15:00:00+00:00,0.857820331,0.895309776,1,0.914764201,0.150301459
2010-01-23 16:00:00+00:00,0.857123938,0.894354965,1,0.914193335,0.149865631
2010-01-23 17:00:00+00:00,0.856426756,0.893398813,1,0.913621688,0.149429803
2010-01-23 18:00:00+00:00,0.855728787,0.892441318,1,0.913049259,0.148993976
2010-01-23 19:00:00+00:00,0.85574401,0.891482481,1,0.912739926,0.148558148
2010-01-23 20:00:00+00:00,0.855154213,0.890522302,1,0.912206496,0.14812232
2010-01-23 21:00:00+00:00,0.854453879,0.889560782,1,0.911631722,0.147686493
2010-01-23 22:00:00+00:00,0.853752757,0.88859792,1,0.911056167,0.147250665
2010-01-23 23:00:00+00:00,0.853050846,0.887633715,1,0.910479831,0.146814837
2010-01-24 00:00:00+00:00,0.852348148,0.886668322,1,0.909902766,0.146379009
2010-01-24 01:00:00+00:00,0.851644766,0.88570174,1,0.909325014,0.145989358
2010-01-24 02:00:00+00:00,0.85164871,0.88473397,1,0.909008246,0.145599706
2010-01-24 03:00:00+00:00,0.850943959,0.88376501,1,0.908429121,0.145210054
2010-01-24 04:00:00+00:00,0.851255383,0.884189728,1,0.908701866,0.144820402
2010-01-24 05:00:00+00:00,0.850549264,0.883218391,1,0.908121368,0.144430751
2010-01-24 06:00:00+00:00,0.849842461,0.882245865,1,0.907540183,0.144041099
2010-01-24 07:00:00+00:00,0.849150292,0.881272151,1,0.906963973,0.143651447
2010-01-24 08:00:00+00:00,0.848442121,0.880297247,1,0.906381415,0.143261795
2010-01-24 09:00:00+00:00,0.847733266,0.879321155,1,0.90579817,0.142872144
2010-01-24 10:00:00+00:00,0.847023726,0.878343874,1,0.90521424,0.142482492
2010-01-24 11:00:00+00:00,0.846313502,0.877365404,1,0.904629622,0.14209284
2010-01-24 12:00:00+00:00,0.845602595,0.876385745,1,0.904044318,0.141703188
2010-01-24 13:00:00+00:00,0.844891003,0.875404898,1,0.903458327,0.141313537
2010-01-24 14:00:00+00:00,0.844178727,0.874422861,1,0.90287165,0.140923885
2010-01-24 15:00:00+00:00,0.843465767,0.873439636,1,0.902284286,0.140534233
2010-01-24 16:00:00+00:00,0.842752122,0.872455222,1,0.901696236,0.140144581
2010-01-24 17:00:00+00:00,0.842639549,0.87146962,1,0.9013299,0.139754929
2010-01-24 18:00:00+00:00,0.841924537,0.870482828,1,0.900740476,0.139365278
2010-01-24 19:00:00+00:00,0.84120884,0.869494848,1,0.900150366,0.138975626
2010-01-24 20:00:00+00:00,0.84049246,0.868505679,1,0.89955957,0.138585974
2010-01-24 21:00:00+00:00,0.839775395,0.867515321,1,0.898968087,0.138196322
2010-01-24 22:00:00+00:00,0.839057646,0.866523774,1,0.898375918,0.137806671
2010-01-24 23:00:00+00:00,0.838339213,0.865531039,1,0.897783061,0.137417019
2010-01-25 00:00:00+00:00,0.837620095,0.86453768,1,0.897189712,0.137027367
2010-01-25 01:00:00+00:00,0.836900572,0.863543697,1,0.896595983,0.136697047
2010-01-25 02:00:00+00:00,0.836180643,0.862549092,1,0.896001875,0.136366727
2010-01-25 03:00:00+00:00,0.836477167,0.862948729,1,0.896259943,0.136036407
2010-01-25 04:00:00+00:00,0.835756426,0.861952876,1,0.895665077,0.135706087
2010-01-25 05:00:00+00:00,0.835035278,0.8609564,1,0.89506983,0.135375767
2010-01-25 06:00:00+00:00,0.834313725,0.859959301,1,0.894474204,0.135045446
2010-01-25 07:00:00+00:00,0.833591766,0.858961578,1,0.893878198,0.134715126
2010-01-25 08:00:00+00:00,0.8328694,0.857963232,1,0.893281814,0.134384806
2010-01-25 09:00:00+00:00,0.832146629,0.856964262,1,0.89268505,0.134054486
2010-01-25 10:00:00+00:00,0.831423452,0.855964668,1,0.892087906,0.133724166
2010-01-25 11:00:00+00:00,0.830699868,0.854964452,1,0.891490383,0.133393846
2010-01-25 12:00:00+00:00,0.829985034,0.855358478,1,0.891372604,0.133063526
2010-01-25 13:00:00+00:00,0.829260638,0.854357015,1,0.890774322,0.132733205
2010-01-25 14:00:00+00:00,0.828535837,0.853354928,1,0.890175661,0.132402885
2010-01-25 15:00:00+00:00,0.827810629,0.852352218,1,0.88957662,0.132072565
2010-01-25 16:00:00+00:00,0.827085016,0.851348884,1,0.8889772,0.131742245
2010-01-25 17:00:00+00:00,0.826471269,0.850344926,1,0.888418895,0.131411925
2010-01-25 18:00:00+00:00,0.825744844,0.849340346,1,0.887818717,0.131081605
2010-01-25 19:00:00+00:00,0.825018012,0.848335142,1,0.887218158,0.130751285
2010-01-25 20:00:00+00:00,0.824290775,0.847329314,1,0.886617221,0.130420964
2010-01-25 21:00:00+00:00,0.823563131,0.846322863,1,0.886015904,0.130090644
2010-01-25 22:00:00+00:00,0.822835082,0.845315789,1,0.885414207,0.129760324
2010-01-25 23:00:00+00:00,0.822106626,0.844308091,1,0.884812131,0.129430004
2010-01-26 00:00:00+00:00,0.821377764,0.84330065,1,0.884209977,0.129099684
2010-01-26 01:00:00+00:00,0.820648895,0.842293467,1,0.883607907,0.128846105
2010-01-26 02:00:00+00:00,0.820300433,0.842681408,1,0.883623258,0.128592527
2010-01-26 03:00:00+00:00,0.820588405,0.843069607,1,0.883873914,0.128338948
2010-01-26 04:00:00+00:00,0.819859511,0.842063196,1,0.883272099,0.12808537
2010-01-26 05:00:00+00:00,0.820141752,0.842451909,1,0.883520812,0.127831791
2010-01-26 06:00:00+00:00,0.820311977,0.84284088,1,0.883728213,0.127578212
2010-01-26 07:00:00+00:00,0.819583058,0.841835241,1,0.88312665,0.127324634
2010-01-26 08:00:00+00:00,0.81885413,0.84082986,1,0.882525173,0.127071055
2010-01-26 09:00:00+00:00,0.818125195,0.839824736,1,0.88192378,0.126817477
2010-01-26 10:00:00+00:00,0.817396251,0.838819869,1,0.881322471,0.126563898
2010-01-26 11:00:00+00:00,0.81755756,0.83781526,1,0.881050275,0.12631032
2010-01-26 12:00:00+00:00,0.8168286,0.836810908,1,0.880449135,0.126056741
2010-01-26 13:00:00+00:00,0.816099631,0.835806814,1,0.879848081,0.125803162
2010-01-26 14:00:00+00:00,0.815370655,0.834802977,1,0.87924711,0.125549584
2010-01-26 15:00:00+00:00,0.815555485,0.833799398,1,0.878983958,0.125296005
2010-01-26 16:00:00+00:00,0.815696089,0.832796075,1,0.878704548,0.125042427
2010-01-26 17:00:00+00:00,0.815704044,0.831793011,1,0.8783762,0.124788848
2010-01-26 18:00:00+00:00,0.814975035,0.830790203,1,0.877775568,0.12453527
2010-01-26 19:00:00+00:00,0.814246017,0.829787653,1,0.877175021,0.124281691
2010-01-26 20:00:00+00:00,0.814200875,0.82878536,1,0.876827312,0.124028113
2010-01-26 21:00:00+00:00,0.81347184,0.827783325,1,0.876226934,0.123774534
2010-01-26 22:00:00+00:00,0.813294035,0.828176414,1,0.876307109,0.123520955
2010-01-26 23:00:00+00:00,0.812594523,0.82856976,1,0.876194557,0.123267377
2010-01-27 00:00:00+00:00,0.811865464,0.827567699,1,0.875594159,0.123013798
2010-01-27 01:00:00+00:00,0.811135821,0.826565097,1,0.874993338,0.122749984
2010-01-27 02:00:00+00:00,0.811142493,0.825561953,1,0.87466444,0.122486169
2010-01-27 03:00:00+00:00,0.810411684,0.824558269,1,0.874062771,0.122222354
2010-01-27 04:00:00+00:00,0.809680291,0.823554044,1,0.873460678,0.121958539
2010-01-27 05:00:00+00:00,0.808948314,0.822549278,1,0.87285816,0.121694725
2010-01-27 06:00:00+00:00,0.808215754,0.82154397,1,0.872255219,0.12143091
2010-01-27 07:00:00+00:00,0.80748261,0.820538122,1,0.871651854,0.121167095
2010-01-27 08:00:00+00:00,0.806787203,0.8209266,1,0.871538967,0.12090328
2010-01-27 09:00:00+00:00,0.806052892,0.81991967,1,0.870934754,0.120639466
