Total Forecast,Total Measured & Upscaled,Monitored Capacity,Total Forecast,Total Measured & Upscaled,Monitored Capacity ,Total Forecast ,Total Measured & Upscaled ,Monitored Capacity
772100,583148.8,930650,276880,147536.4,338450,495220,435612.4,592200
778870,565236.6,930650,279570,141367.2,338450,499300,423869.4,592200
782030,551040.5,930650,279700,140498.5,338450,502330,410542,592200
785130,563612.4,930650,279830,146135.9,338450,505300,417476.5,592200
788240,570000.9,930650,279940,160969,338450,508300,409031.9,592200
791350,725617,930650,280070,262503,338450,511280,463114,592200
793590,772482.9,930650,279820,307191.1,338450,513770,465291.8,592200
795750,755967.9,930650,279570,287700.5,338450,516180,468267.4,592200
797970,681994.7,930650,279320,242221.2,338450,518650,439773.5,592200
800220,681477.4,930650,279070,224128.9,338450,521150,457348.5,592200
789520,647862.9,930650,274100,196132.2,338450,515420,451730.7,592200
778850,615325.7,930650,269120,182779.3,338450,509730,432546.4,592200
768110,590721.7,930650,264130,173455.7,338450,503980,417266,592200
757480,600872.6,930650,259170,187409.9,338450,498310,413462.7,592200
746860,633500.3,930650,254840,225238.7,338450,492020,408261.6,592200
736240,630040.1,930650,250530,231855.1,338450,485710,398185,592200
725540,624664.5,930650,246200,234261.6,338450,479340,390402.9,592200
714870,614773,930650,241870,233761.4,338450,473000,381011.6,592200
706020,588540.9,930650,238960,216989.6,338450,467060,371551.3,592200
697250,579612.4,930650,236060,210965.4,338450,461190,368647,592200
688470,605507.2,930650,233130,234563.9,338450,455340,370943.3,592200
679580,603778,930650,230230,239193.9,338450,449350,364584.1,592200
667190,584668.5,930650,227580,227077,338450,439610,357591.5,592200
654850,585976.3,930650,224970,231160,338450,429880,354816.3,592200
642420,602353.8,930650,222340,241676.2,338450,420080,360677.6,592200
630070,606664.8,930650,219700,247194,338450,410370,359470.8,592200
616860,594328.1,930650,217300,246278.5,338450,399560,348049.6,592200
603790,598702.4,930650,214940,248202.8,338450,388850,350499.6,592200
590680,611861.5,930650,212540,259186,338450,378140,352675.5,592200
577570,587512.9,930650,210190,240222.5,338450,367380,347290.4,592200
563020,584074.6,930650,207250,240189.6,338450,355770,343885,592200
548550,525154.6,930650,204370,219511.2,338450,344180,305643.4,592200
533960,484649.4,930650,201430,187075.1,338450,332530,297574.3,592200
519510,449898.3,930650,198550,163691.5,338450,320960,286206.8,592200
498220,442001.7,930650,191130,157935.5,338450,307090,284066.2,592200
476970,425359.8,930650,183690,148783.3,338450,293280,276576.5,592200
455830,420177.9,930650,176270,148832.2,338450,279560,271345.7,592200
434550,415781.4,930650,168830,139148.1,338450,265720,276633.3,592200
414760,405146.1,930650,161850,129424,338450,252910,275722.1,592200
394900,398464.6,930650,154880,135642,338450,240020,262822.6,592200
375190,389326.7,930650,147880,131042.4,338450,227310,258284.3,592200
355370,364330.5,930650,140900,120658.1,338450,214470,243672.4,592200
334560,346340.4,930650,133430,113424.3,338450,201130,232916.1,592200
313810,364787.6,930650,125950,125063.7,338450,187860,239723.9,592200
292980,362026.8,930650,118500,119899.9,338450,174480,242126.9,592200
272260,347802.5,930650,111030,117544.5,338450,161230,230258,592200
263930,319356.6,930650,106990,98336.4,338450,156940,221020.2,592200
255610,289906.3,930650,102960,84650.6,338450,152650,205255.7,592200
247340,296311.9,930650,98910,82779.8,338450,148430,213532.1,592200
239010,277687.8,930650,94870,70255.5,338450,144140,207432.3,592200
231360,275578,930650,91450,60092.1,338450,139910,215485.9,592200
223750,298590.7,930650,88000,60832.6,338450,135750,237758.1,592200
216170,286355.4,930650,84600,49367.6,338450,131570,236987.8,592200
208530,286061.3,930650,81160,45710.6,338450,127370,240350.7,592200
200770,280252.3,930650,77140,45092.5,338450,123630,235159.8,592200
192970,264752.6,930650,73130,38418,338450,119840,226334.6,592200
185090,250119.2,930650,69080,31923.2,338450,116010,218196,592200
177310,259376,930650,65060,40403,338450,112250,218973,592200
175790,266143.4,930650,63740,39560.7,338450,112050,226582.7,592200
174270,261688.4,930650,62410,34726.9,338450,111860,226961.5,592200
172640,282741.4,930650,61050,45627.2,338450,111590,237114.2,592200
194140,308288.6,930650,60590,57401.3,338450,133550,250887.3,592200
198190,342541.9,930650,60510,69181.2,338450,137680,273360.7,592200
202280,347546,930650,60440,77338.1,338450,141840,270207.9,592200
206390,361311,930650,60340,87379.3,338450,146050,273931.7,592200
210480,372501.9,930650,60280,90747.2,338450,150200,281754.7,592200
216400,376601.5,930650,61200,92115,338450,155200,284486.5,592200
222370,384423.7,930650,62120,97756,338450,160250,286667.7,592200
228290,386133.2,930650,63040,98695.4,338450,165250,287437.8,592200
234270,386799.9,930650,63970,93100.2,338450,170300,293699.7,592200
237500,380713.1,930650,63730,84673.5,338450,173770,296039.6,592200
240770,379787.5,930650,63510,78260.6,338450,177260,301526.9,592200
243970,374571.2,930650,63270,71172.9,338450,180700,303398.3,592200
247210,360761.3,930650,63020,77455.4,338450,184190,283305.9,592200
248480,355468.1,930650,62060,76767.7,338450,186420,278700.4,592200
249720,369909.8,930650,61100,83759.4,338450,188620,286150.4,592200
250990,389971.7,930650,60150,95376.6,338450,190840,294595.1,592200
252220,400935.1,930650,59190,99649.3,338450,193030,301285.8,592200
253310,393639,930650,58450,88017.5,338450,194860,305621.5,592200
254440,396186.5,930650,57720,92169.1,338450,196720,304017.4,592200
255520,387298,930650,57000,85397.7,338450,198520,301900.3,592200
256570,377643.8,930650,56270,82490.9,338450,200300,295152.9,592200
258350,394532.8,930650,58640,106003,338450,199710,288529.8,592200
260090,427113.8,930650,61020,126827.7,338450,199070,300286.1,592200
261850,463573.2,930650,63380,151874.6,338450,198470,311698.6,592200
263600,461355.8,930650,65750,147482.4,338450,197850,313873.4,592200
266790,487980.5,930650,69250,173666.3,338450,197540,314314.2,592200
270000,515464.4,930650,72770,197084,338450,197230,318380.4,592200
273220,538811.5,930650,76280,212789.1,338450,196940,326022.4,592200
276420,539345.2,930650,79780,204956.1,338450,196640,334389.1,592200
278040,533501.1,930650,81510,199293.7,338450,196530,334207.4,592200
279670,499684.7,930650,83240,167615.8,338450,196430,332068.9,592200
281330,512045.9,930650,84980,182116,338450,196350,329929.9,592200
282940,522915.3,930650,86690,183021.1,338450,196250,339894.2,592200
279380,476783.2,930650,84710,159096.1,338450,194670,317687.1,592200
275750,441532.6,930650,82710,136796.4,338450,193040,304736.2,592200
272270,451830.1,930650,80730,137446.2,338450,191540,314383.9,592200
268610,450570.2,930650,78750,138549.9,338450,189860,312020.3,592200
265280,463609,930650,76980,138629.6,338450,188300,324979.4,592200
261950,466390.3,930650,75220,136990.4,338450,186730,329399.9,592200
258580,456172.9,930650,73430,149577.3,338450,185150,306595.6,592200
255220,423110.9,930650,71670,132562.2,338450,183550,290548.7,592200
252710,429513.1,930650,70200,140224.4,338450,182510,289288.7,592200
250190,431894.1,930650,68680,136958.5,338450,181510,294935.6,592200
247740,427126.5,930650,67190,120672.8,338450,180550,306453.7,592200
245250,412803.6,930650,65720,116001.8,338450,179530,296801.8,592200
236660,399844.4,930650,62370,115444.8,338450,174290,284399.6,592200
228110,395108.4,930650,59060,119971.1,338450,169050,275137.3,592200
219520,395309.2,930650,55720,126228.6,338450,163800,269080.6,592200
210930,382247.5,930650,52390,108618.5,338450,158540,273629,592200
201760,384724.5,930650,49210,95006.9,338450,152550,289717.6,592200
192500,389045.4,930650,46000,94325.7,338450,146500,294719.7,592200
183240,353922.6,930650,42810,79679.5,338450,140430,274243.1,592200
174090,317098.7,930650,39630,67051.5,338450,134460,250047.2,592200
165110,266401.1,930650,36530,42431.1,338450,128580,223970,592200
156190,232991.7,930650,33450,31289.9,338450,122740,201701.8,592200
147240,187229.3,930650,30380,17730,338450,116860,169499.3,592200
138300,169553,930650,27280,10290.7,338450,111020,159262.3,592200
131250,144963.8,930650,25490,7334.2,338450,105760,137629.6,592200
124040,120716,930650,23670,5351.6,338450,100370,115364.4,592200
116930,109829.2,930650,21850,4000.7,338450,95080,105828.5,592200
109780,109772.1,930650,20030,3360.3,338450,89750,106411.8,592200
102840,106722,930650,18260,2706.9,338450,84580,104015.1,592200
95860,101754.8,930650,16510,2208.3,338450,79350,99546.5,592200
88910,97166.9,930650,14750,2255,338450,74160,94911.9,592200
81930,100620.4,930650,12990,2769.4,338450,68940,97851,592200
74770,98723.4,930650,11200,3068.1,338450,63570,95655.3,592200
67610,98304,930650,9390,3433.9,338450,58220,94870.1,592200
60360,95037.8,930650,7570,3558.1,338450,52790,91479.7,592200
53160,94251.2,930650,5740,3851,338450,47420,90400.2,592200
51130,87662.9,930650,6000,3588.5,338450,45130,84074.4,592200
49170,77300.1,930650,6240,2976,338450,42930,74324.1,592200
47180,66418.3,930650,6480,2413.5,338450,40700,64004.8,592200
45070,62943.4,930650,6730,2301,338450,38340,60642.4,592200
42920,62334.2,930650,6760,2426,338450,36160,59908.2,592200
40740,61290.8,930650,6790,2488.5,338450,33950,58802.3,592200
38490,67509.1,930650,6820,4562.7,338450,31670,62946.4,592200
36270,71621.9,930650,6880,5729.9,338450,29390,65892,592200
34200,74530.5,930650,7020,7482.3,338450,27180,67048.2,592200
32100,77855,930650,7130,10090,338450,24970,67765,592200
29980,78158.2,930650,7250,10105.9,338450,22730,68052.3,592200
27910,81001.5,930650,7390,11325.3,338450,20520,69676.2,592200
28660,88820.8,930650,8060,15135.8,338450,20600,73685,592200
29400,93257.3,930650,8720,17440.3,338450,20680,75817,592200
30100,97661.7,930650,9350,19350.7,338450,20750,78311,592200
30910,94610.4,930650,10050,17029.5,338450,20860,77580.9,592200
31640,92019.7,930650,10700,16292.9,338450,20940,75726.8,592200
32380,96790,930650,11350,18914.2,338450,21030,77875.8,592200
33100,108083,930650,12030,25412.9,338450,21070,82670.1,592200
33810,99975.6,930650,12680,21100.3,338450,21130,78875.3,592200
34810,100642.1,930650,13400,18997.9,338450,21410,81644.2,592200
35830,100496.6,930650,14170,16918.5,338450,21660,83578.1,592200
36790,99919.2,930650,14900,16065.3,338450,21890,83853.9,592200
37710,104836.5,930650,15650,17852.1,338450,22060,86984.4,592200
39380,116407.3,930650,16070,21610.5,338450,23310,94796.8,592200
41020,114641.9,930650,16470,20229.6,338450,24550,94412.3,592200
42670,122661.6,930650,16900,25709.4,338450,25770,96952.2,592200
30890,126782.7,930650,10800,30259.4,338450,20090,96523.3,592200
33180,121331.2,930650,11790,25653.7,338450,21390,95677.5,592200
35360,116042.4,930650,12780,21389,338450,22580,94653.4,592200
37560,111738.7,930650,13750,18305.6,338450,23810,93433.1,592200
39810,113805.6,930650,14740,18295.9,338450,25070,95509.7,592200
42110,114109.7,930650,15770,19616.9,338450,26340,94492.8,592200
44430,118672.2,930650,16800,21583.9,338450,27630,97088.3,592200
46640,127715.8,930650,17790,26315.5,338450,28850,101400.3,592200
48860,136161.9,930650,18790,28222.1,338450,30070,107939.8,592200
52280,129416.3,930650,19470,22921.8,338450,32810,106494.5,592200
55660,122536.2,930650,20120,21401.1,338450,35540,101135.1,592200
58960,123384.4,930650,20770,22320.6,338450,38190,101063.8,592200
62320,127244,930650,21420,23255.6,338450,40900,103988.4,592200
66070,139974.2,930650,22600,26502.5,338450,43470,113471.7,592200
69900,149158.6,930650,23770,30300.2,338450,46130,118858.4,592200
73680,149490.3,930650,24930,32674.8,338450,48750,116815.5,592200
77530,152575.3,930650,26120,31725.9,338450,51410,120849.4,592200
81390,157492.8,930650,27240,34281.4,338450,54150,123211.4,592200
85260,164533.9,930650,28340,40097.6,338450,56920,124436.3,592200
89060,154349.9,930650,29460,34322.8,338450,59600,120027.1,592200
92950,162828.8,930650,30590,33849.8,338450,62360,128979,592200
91160,167543.9,930650,30300,38757.5,338450,60860,128786.4,592200
89400,147043.5,930650,30020,34130.5,338450,59380,112913,592200
87620,130543.7,930650,29760,27984.7,338450,57860,102559,592200
85860,133947.5,930650,29460,27303.7,338450,56400,106643.8,592200
84180,122352.1,930650,29510,21285.5,338450,54670,101066.6,592200
82450,125026.7,930650,29550,18712.8,338450,52900,106313.9,592200
80780,119448.3,930650,29590,18131.4,338450,51190,101316.9,592200
79040,113994.9,930650,29610,19442.5,338450,49430,94552.4,592200
76490,113106.4,930650,29150,21431.7,338450,47340,91674.7,592200
73770,109539.2,930650,28650,20720.5,338450,45120,88818.7,592200
71190,102586,930650,28170,17046.7,338450,43020,85539.3,592200
68500,107366.6,930650,27690,16831.8,338450,40810,90534.8,592200
66920,111728.1,930650,27450,16738.3,338450,39470,94989.8,592200
65310,101724.1,930650,27200,15611.1,338450,38110,86113,592200
63730,90193.6,930650,26940,12398.4,338450,36790,77795.2,592200
62120,83913.6,930650,26670,9565.6,338450,35450,74348,592200
60560,80721.1,930650,26970,10588.4,338450,33590,70132.7,592200
58980,82120.9,930650,27290,11395.7,338450,31690,70725.2,592200
57380,78807.2,930650,27560,10479.1,338450,29820,68328.1,592200
55820,80319.2,930650,27870,8837.4,338450,27950,71481.8,592200
52000,82405.8,930650,25980,8437.9,338450,26020,73967.9,592200
48210,82540.1,930650,24100,8763.9,338450,24110,73776.2,592200
44380,79875.1,930650,22210,7222.2,338450,22170,72652.9,592200
40570,56927.6,930650,20330,4944.5,338450,20240,51983.1,592200
40110,61741.4,930650,19420,5308.7,338450,20690,56432.7,592200
39570,60772.1,930650,18490,5588.6,338450,21080,55183.5,592200
39060,65534.5,930650,17590,6315.6,338450,21470,59218.9,592200
38580,64602.5,930650,16670,6819.6,338450,21910,57782.9,592200
38950,66377.5,930650,16480,7893.7,338450,22470,58483.8,592200
39320,69287.4,930650,16310,9719.2,338450,23010,59568.2,592200
39750,65101,930650,16140,8970.2,338450,23610,56130.8,592200
40100,58448.1,930650,15960,6090,338450,24140,52358.1,592200
40000,56395.6,930650,15400,5435,338450,24600,50960.6,592200
39820,56129.9,930650,14850,6337.7,338450,24970,49792.2,592200
39700,49998.5,930650,14280,5668.4,338450,25420,44330.1,592200
39550,48583.4,930650,13710,4342.2,338450,25840,44241.2,592200
38100,47432.6,930650,12850,4049,338450,25250,43383.6,592200
36680,46936,930650,12000,3586.3,338450,24680,43349.7,592200
35190,46812.2,930650,11150,4736.6,338450,24040,42075.6,592200
33760,48272,930650,10290,3458.2,338450,23470,44813.8,592200
32470,50084.4,930650,9500,3770.8,338450,22970,46313.6,592200
31200,44256.5,930650,8710,3118.5,338450,22490,41138,592200
29840,48087.9,930650,7880,3405.5,338450,21960,44682.4,592200
28620,51038.7,930650,7090,4115.3,338450,21530,46923.4,592200
27410,51640.4,930650,6550,5968.7,338450,20860,45671.7,592200
26260,51145.8,930650,6010,4052.5,338450,20250,47093.3,592200
25060,47687.7,930650,5470,3160.4,338450,19590,44527.3,592200
23940,47978.8,930650,4940,3096.6,338450,19000,44882.2,592200
24090,49314.4,930650,4910,3197,338450,19180,46117.4,592200
24270,48148.1,930650,4900,3220.7,338450,19370,44927.4,592200
24410,46476.2,930650,4890,3012.2,338450,19520,43464,592200
24610,46804.5,930650,4880,3019,338450,19730,43785.5,592200
24920,47783.9,930650,4740,3056.5,338450,20180,44727.4,592200
25260,46980.2,930650,4620,2940.9,338450,20640,44039.3,592200
25580,43464.9,930650,4510,2447.6,338450,21070,41017.3,592200
25930,42671,930650,4380,2351,338450,21550,40320,592200
26560,43181.2,930650,4480,2486.5,338450,22080,40694.7,592200
27160,41864.2,930650,4570,2618.5,338450,22590,39245.7,592200
27720,41385,930650,4620,2895.5,338450,23100,38489.5,592200
28360,40182.2,930650,4720,2392.2,338450,23640,37790,592200
28230,40647.5,930650,4640,2442,338450,23590,38205.5,592200
28050,40856.1,930650,4570,2349.9,338450,23480,38506.2,592200
27870,43254.6,930650,4490,2720.5,338450,23380,40534.1,592200
27690,44194.6,930650,4400,2877.4,338450,23290,41317.2,592200
