,HU_P2HT_OTH,HU_STUR_BIO_CHP,HU_STUR_OIL_CHP,HU_COMC_GAS_CHP
2016-01-01 00:00:00,2958.3485560186655,1186.7151292959402,31.617632219252403,708.9005960737643
2016-01-01 01:00:00,2999.4514310068794,1203.2031808836534,32.05692311412931,718.7499603483728
2016-01-01 02:00:00,3155.042571520205,1265.6171787392898,33.719818261259945,756.033819962986
2016-01-01 03:00:00,3348.0320360571404,1343.0331806146478,35.78241156166912,802.2793329090023
2016-01-01 04:00:00,4287.047501989602,1719.7108570154999,45.81822887252664,1027.29292103665
2016-01-01 05:00:00,5561.9422553793975,2231.1235129142333,59.44378808830107,1332.7923013482236
2016-01-01 06:00:00,5182.84320666836,2079.0513117897863,55.392130864736764,1241.9498814935714
2016-01-01 07:00:00,5063.23913266832,2031.0732045946372,54.11385092170437,1213.2894996129505
2016-01-01 08:00:00,4801.627271691835,1926.1299406264873,51.31784921740197,1150.600198242802
2016-01-01 09:00:00,4605.815292134248,1847.5817120326592,49.22509001863213,1103.6783341019623
2016-01-01 10:00:00,4442.109420936554,1781.9125623614232,47.47546791371465,1064.4499648022336
2016-01-01 11:00:00,4289.34079544388,1720.6307912242569,45.842738664944676,1027.8424563824437
2016-01-01 12:00:00,4223.7173212137695,1694.3065200198384,45.14138152805965,1012.1172911028108
2016-01-01 13:00:00,4213.838518641494,1690.3437265051948,45.03580088379738,1009.7500619209305
2016-01-01 14:00:00,4357.610377505848,1748.0165249772397,46.5723763315428,1044.2017009072226
2016-01-01 15:00:00,4529.607386576701,1817.0115906339806,48.41061076289469,1085.416851841744
2016-01-01 16:00:00,4646.212538367299,1863.7867069407553,49.65683943891888,1113.3586105778652
2016-01-01 17:00:00,4533.311937541304,1818.497638201972,48.45020350449304,1086.304562784949
2016-01-01 18:00:00,4532.07708721977,1818.0022890126415,48.43700592396026,1086.008659137214
2016-01-01 19:00:00,4409.121276632709,1768.6796625893098,47.1229039766246,1056.5451102127408
2016-01-01 20:00:00,4098.821031550011,1644.2054877275589,43.80654052560104,982.1887507318968
2016-01-01 21:00:00,3615.9945558300897,1450.5239546993546,38.64628653728299,866.4904244675026
2016-01-01 22:00:00,3067.721013068849,1230.5889146366367,32.78656078072745,735.1092048731521
2016-01-01 23:00:00,2760.419690195592,1107.31773066326,29.50224859671208,661.4714685368075
2016-01-02 00:00:00,2763.065798027452,1108.3791932118254,29.530529126425186,662.1055477819541
2016-01-02 01:00:00,2816.3407690422177,1129.7499725229386,30.099910457982382,674.8716765842365
