,PT_P2HT_OTH,PT_STUR_BIO_CHP,PT_COMC_GAS_CHP
2016-04-21 04:00:00,931.393889423813,10164.420194730079,1082.5172364084706
2016-04-21 05:00:00,1019.2916677330732,11123.659849470838,1184.6768717058928
2016-04-21 06:00:00,987.0356022984822,10771.645297272395,1147.1870972848205
2016-04-21 07:00:00,860.0273446497806,9385.58799799102,999.5711105018474
2016-04-21 08:00:00,809.2240415902999,8831.165078278469,940.5247157886579
2016-04-21 09:00:00,737.8574968162674,8052.3328815394125,857.5785898820349
2016-04-21 10:00:00,707.6174354713385,7722.319238853371,822.4319263622795
2016-04-21 11:00:00,672.9421651291532,7343.903595240043,782.1304188596264
2016-04-21 12:00:00,625.3644686131315,6824.682130747337,726.8330015885443
2016-04-21 13:00:00,622.9452637055373,6798.281039332454,724.0212685069639
2016-04-21 14:00:00,602.3820219909854,6573.8717623059465,700.1215373135301
2016-04-21 15:00:00,641.4925013304271,7000.689406846561,745.5778887990807
2016-04-21 16:00:00,689.0701978464485,7519.910871339265,800.8753060701627
2016-04-21 17:00:00,712.0526444685946,7770.721239780657,827.5867703451769
2016-04-21 18:00:00,749.1471197183743,8175.537974808869,870.7000109294104
2016-04-21 19:00:00,774.1455704301823,8448.349252762662,899.7545861057415
2016-04-21 20:00:00,711.2462428327299,7761.920875975696,826.64952598465
2016-04-21 21:00:00,544.7243050266542,5944.645750251227,633.1085655358629
2016-04-21 22:00:00,369.7351500439985,4034.9668045746666,429.7265393015442
2016-04-21 23:00:00,299.9814085416956,3273.7353354455317,348.65490211597483
2016-04-22 00:00:00,315.30303962312627,3440.942247739793,366.46254496598436
2016-04-22 01:00:00,321.75425271004445,3511.3451581794816,373.96049985019886
2016-04-22 02:00:00,383.44397785369955,4184.572989259005,445.65969343050006
2016-04-22 03:00:00,523.7578624941701,5715.836291322239,608.7402121621658
2016-04-22 04:00:00,802.7728285033818,8760.762167838782,933.0267609044434
2016-04-22 05:00:00,1050.3381307138673,11462.47385596184,1220.7607795861754
2016-04-22 06:00:00,1030.9844914531125,11251.265124642776,1198.266914933532
2016-04-22 07:00:00,914.4594550706527,9979.612554825895,1062.8351048374072
2016-04-22 08:00:00,861.6401479215101,9403.188725600943,1001.4455992229009
2016-04-22 09:00:00,772.5327671584525,8430.74852515274,897.8800973846878
2016-04-22 10:00:00,720.1166608272424,7858.724877830267,836.9592139504449
2016-04-22 11:00:00,688.2637962105838,7511.110507534305,799.9380617096359
2016-04-22 12:00:00,647.1373127814803,7062.291953481287,752.1385993227683
2016-04-22 13:00:00,633.4284849717792,6912.685768796949,736.2054451938125
2016-04-22 14:00:00,611.2524399854981,6670.675764160519,710.4312252793251
2016-04-22 15:00:00,639.8796980586975,6983.088679236638,743.703400078027
2016-04-22 16:00:00,686.2477921209219,7489.109598021901,797.5949508083188
2016-04-22 17:00:00,716.4878534658509,7819.123240707942,832.7416143280742
2016-04-22 18:00:00,760.0335418025486,8294.342886175844,883.3528097965224
2016-04-22 19:00:00,764.8719516177373,8347.14506900561,888.9762759596833
2016-04-22 20:00:00,712.455845286527,7775.121421683137,828.0553925254402
2016-04-22 21:00:00,536.6602886680065,5856.642112201617,623.7361219305949
2016-04-22 22:00:00,363.28393695708036,3964.563894134978,422.2285844173297
2016-04-22 23:00:00,251.59731038980922,2745.713507147865,292.420240484366
2016-04-23 00:00:00,266.9189414712399,2912.920419442126,310.22788333437546
2016-04-23 01:00:00,271.7573512864285,2965.722602271893,315.8513494975363
2016-04-23 02:00:00,324.1734576176387,3537.7462495943646,376.7722329317793
2016-04-23 03:00:00,449.97211281254346,4910.603003168297,522.9823531739622
2016-04-23 04:00:00,713.2622469223917,7783.921785488098,828.992636885967
2016-04-23 05:00:00,931.393889423813,10164.420194730079,1082.5172364084706
2016-04-23 06:00:00,913.2498526168555,9966.412009118454,1061.429238296617
2016-04-23 07:00:00,810.8368448620294,8848.765805888392,942.3992045097116
2016-04-23 08:00:00,762.452746710143,8320.743977590726,886.1645428781027
2016-04-23 09:00:00,681.4093823057333,7436.3074151921355,791.971484645158
2016-04-23 10:00:00,634.6380874255764,6925.886314504391,737.6113117346027
2016-04-23 11:00:00,610.4460383496333,6661.875400355558,709.4939809187983
2016-04-23 12:00:00,570.9323581922592,6230.657573912463,663.5690072529844
2016-04-23 13:00:00,556.4171287466935,6072.251025423163,646.6986087635017
2016-04-23 14:00:00,531.015477216953,5795.039565566888,617.1754114069071
2016-04-23 15:00:00,566.0939483770708,6177.855391082698,657.9455410898236
2016-04-23 16:00:00,599.1564154475265,6538.670307086102,696.3725598714229
2016-04-23 17:00:00,621.3324604338076,6780.680311722532,722.1467797859102
2016-04-23 18:00:00,658.8301365015196,7189.897228653224,765.7286425504071
2016-04-23 19:00:00,666.8941528601673,7277.900866702835,775.1010861556753
2016-04-23 20:00:00,620.5260587979429,6771.879947917571,721.2095354253835
2016-04-23 21:00:00,465.293743893974,5077.809915462559,540.7899960239718
2016-04-23 22:00:00,309.25502735414045,3374.939519202584,359.4332122620332
2016-04-23 23:00:00,203.21321223792282,2217.6916788501985,236.18557885275712
2016-04-24 00:00:00,221.35724904488023,2415.699864461824,257.27357696461047
2016-04-24 01:00:00,218.13164250142114,2380.498409241979,253.52459952250322
2016-04-24 02:00:00,270.144548014699,2948.1218746619707,313.97686077648274
