,ES_PHS,ES_BATT_LI,ES_BEV_BATT,ES_TS_DEC_HP_ELEC,ES_TS_DHN_SEASONAL,ES_TS_HIGH_TEMP,ES_GAS_STORAGE,ES_H2_STORAGE,ES_DIESEL_STORAGE,ES_GASOLINE_STORAGE,ES_LFO_STORAGE,ES_AMMONIA_STORAGE,ES_METHANOL_STORAGE,ES_CO2_STORAGE
2050-12-12 15:00:00,0.4895912307692308,0.24226654587238483,0.5893927152534543,0.23703012379681362,0.895739177793606,0.25053284000586484,0.6002010628869332,0.7884314867377973,0.4999029828367818,0.4999382618052249,0.49999118025788925,0.504927547241788,0.7207809860948422,0.40906568634251234
2050-12-12 16:00:00,0.49821492307692306,0.2692814811093266,0.5718806863558681,0.27242830525999007,0.8976777251006441,0.31311046046003416,0.6003014859390148,0.805279381203989,0.4999029828367818,0.4999382618052249,0.49999118025788925,0.5059241781320529,0.7211809730005859,0.363633210792814
2050-12-12 17:00:00,0.4997049230769231,0.2967728946851416,0.5639495438127883,0.30694441863353666,0.8995669037317932,0.3756658267791242,0.6004933551678588,0.822127275670181,0.4999029828367818,0.4999382618052249,0.49999118025788925,0.506920809787788,0.7215809596709839,0.3181660539640702
2050-12-12 18:00:00,0.4999215384615385,0.3292618385329077,0.563681971110053,0.343487869450773,0.9014067170553568,0.4381990305439378,0.6007583820559367,0.8389751701363728,0.4999029828367818,0.4999382618052249,0.49999118025788925,0.5079174414435232,0.7219809465767275,0.2727335784143719
2050-12-12 19:00:00,0.5001527692307692,0.37327404905565986,0.5682052650642088,0.38637947368216596,0.9031971532822703,0.5007100717544748,0.6010691523435447,0.8558230646025646,0.4999029828367818,0.4999382618052249,0.49999118025788925,0.508914072333788,0.7223809334824711,0.22726642158562807
2050-12-12 20:00:00,0.5007018461538462,0.43337865820026245,0.5775210863797158,0.4360641413834388,0.9049135968441364,0.5631988588299326,0.6014256909098014,0.8726709590687566,0.4999029828367818,0.4999382618052249,0.49999118025788925,0.5099107039895232,0.7227809201528692,0.1818339460359298
2050-12-12 21:00:00,0.5028513846153846,0.5133470658496306,0.5902752136039595,0.4947079764384735,0.9065806857647147,0.6256654833511138,0.6018150768457797,0.889518837047228,0.4999029828367818,0.4999382618052249,0.49999118025788925,0.5109073348797881,0.7231809070586128,0.13636678920718595
2050-12-12 22:00:00,0.5046393846153846,0.6008061415644876,0.6053256799214687,0.5459289268741458,0.9081984228509254,0.6881099453180185,0.6022264127713671,0.90636673151342,0.4999029828367818,0.4999382618052249,0.49999118025788925,0.5119039665355232,0.7235808939643563,0.09093431365748768
2050-12-12 23:00:00,0.5196001538461539,0.7123575359479136,0.6226720203349939,0.6067069477819261,0.9097668106289969,0.7505323363114494,0.6026596988497056,0.9232146259796117,0.4999029828367818,0.4999382618052249,0.49999118025788925,0.5129005974257881,0.7239808806347544,0.04546715682874384
2050-12-13 00:00:00,0.5549436923076922,0.676069730786137,0.640590431917677,0.6778390100006682,0.9111873360200836,0.8129324731698011,0.6030985286481751,0.9400625204458035,0.4999029828367818,0.4999382618052249,0.49999118025788925,0.5138972290815231,0.724380867540498,3.46812790455712e-05
2050-12-13 01:00:00,0.6746915384615384,0.7219092519452147,0.6590791709298334,0.7697835184036672,0.9125286007180752,0.8753104474738763,0.6035373584466447,0.9581080334454725,0.4999029828367818,0.4999382618052249,0.49999118025788925,0.5148938607372583,0.7247808544462417,0.42106540889227995
