,Wind Farms XK,Solar Farms XK,PHOT,WTOF,WTON,HE Lumbardhi,HE Dikance,HE Radavac,HE Burimi,HROR
2010-01-11 17:00:00+00:00,0.141929,0,0,0,0.141929,1,0.784058995,1,1,0.973453124
2010-01-11 18:00:00+00:00,0.19612,0,0,0,0.19612,1,0.779409382,1,1,0.97288152
2010-01-11 19:00:00+00:00,0.230957,0,0,0,0.230957,1,0.774759769,1,1,0.972309917
2010-01-11 20:00:00+00:00,0.252892,0,0,0,0.252892,1,0.770110156,1,1,0.971738313
2010-01-11 21:00:00+00:00,0.265794,0,0,0,0.265794,1,0.765460543,1,1,0.971166709
2010-01-11 22:00:00+00:00,0.281277,0,0,0,0.281277,1,0.76081093,1,1,0.970595105
2010-01-11 23:00:00+00:00,0.281277,0,0,0,0.281277,1,0.756161317,1,1,0.970023501
2010-01-12 00:00:00+00:00,0.276116,0,0,0,0.276116,1,0.750991412,1,1,0.969387935
2010-01-12 01:00:00+00:00,0.264504,0,0,0,0.264504,1,0.745821507,1,1,0.968752369
2010-01-12 02:00:00+00:00,0.264504,0,0,0,0.264504,1,0.740651601,1,1,0.968116802
2010-01-12 03:00:00+00:00,0.261924,0,0,0,0.261924,1,0.735481696,1,1,0.967481236
2010-01-12 04:00:00+00:00,0.220635,0,0,0,0.220635,1,0.73031179,1,1,0.96684567
2010-01-12 05:00:00+00:00,0.176766,0,0,0,0.176766,1,0.725141885,1,1,0.966210103
2010-01-12 06:00:00+00:00,0.156122,0,0,0,0.156122,1,0.71997198,1,1,0.965574537
2010-01-12 07:00:00+00:00,0.127736,0.012762,0.012762,0,0.127736,1,0.714802074,1,1,0.964938971
2010-01-12 08:00:00+00:00,0.094189,0.238826,0.238826,0,0.094189,1,0.709632169,1,1,0.964303404
2010-01-12 09:00:00+00:00,0.063223,0.351858,0.351858,0,0.063223,1,0.704462263,1,1,0.963667838
2010-01-12 10:00:00+00:00,0.059352,0.599799,0.599799,0,0.059352,1,0.699292358,1,1,0.963032272
2010-01-12 11:00:00+00:00,0.103221,0.676369,0.676369,0,0.103221,1,0.694122452,1,1,0.962396705
2010-01-12 12:00:00+00:00,0.14838,0.634438,0.634438,0,0.14838,1,0.688952547,1,1,0.961761139
2010-01-12 13:00:00+00:00,0.14451,0.601622,0.601622,0,0.14451,1,0.683782642,1,1,0.961125572
2010-01-12 14:00:00+00:00,0.117414,0.433897,0.433897,0,0.117414,1,0.678612736,1,1,0.960490006
2010-01-12 15:00:00+00:00,0.121285,0.123059,0.123059,0,0.121285,1,0.673442831,1,1,0.95985444
2010-01-12 16:00:00+00:00,0.166444,0.002735,0.002735,0,0.166444,1,0.668272925,1,1,0.959218873
2010-01-12 17:00:00+00:00,0.171605,0,0,0,0.171605,1,0.66310302,1,1,0.958583307
2010-01-12 18:00:00+00:00,0.166444,0,0,0,0.166444,1,0.657933115,1,1,0.957947741
2010-01-12 19:00:00+00:00,0.166444,0,0,0,0.166444,1,0.652763209,1,1,0.957312174
2010-01-12 20:00:00+00:00,0.154832,0,0,0,0.154832,1,0.647593304,1,1,0.956676608
2010-01-12 21:00:00+00:00,0.132897,0,0,0,0.132897,1,0.642423398,1,1,0.956041042
2010-01-12 22:00:00+00:00,0.101931,0,0,0,0.101931,1,0.637253493,1,1,0.955405475
2010-01-12 23:00:00+00:00,0.079996,0,0,0,0.079996,1,0.632083587,1,1,0.954769909
2010-01-13 00:00:00+00:00,0.054191,0,0,0,0.054191,1,0.627479699,1,1,0.954203926
2010-01-13 01:00:00+00:00,0.033547,0,0,0,0.033547,1,0.62287581,1,1,0.953637944
2010-01-13 02:00:00+00:00,0.033547,0,0,0,0.033547,1,0.618271921,1,1,0.953071961
2010-01-13 03:00:00+00:00,0.039998,0,0,0,0.039998,1,0.613668032,1,1,0.952505978
2010-01-13 04:00:00+00:00,0.054191,0,0,0,0.054191,1,0.609064143,1,1,0.951939996
2010-01-13 05:00:00+00:00,0.091609,0,0,0,0.091609,1,0.604460255,1,1,0.951374013
2010-01-13 06:00:00+00:00,0.114833,0,0,0,0.114833,1,0.599856366,1,1,0.95080803
2010-01-13 07:00:00+00:00,0.091609,0.019143,0.019143,0,0.091609,1,0.595252477,1,1,0.950242048
2010-01-13 08:00:00+00:00,0.046449,0.249764,0.249764,0,0.046449,1,0.590648588,1,1,0.949676065
2010-01-13 09:00:00+00:00,0.04774,0.472182,0.472182,0,0.04774,1,0.5860447,1,1,0.949110082
2010-01-13 10:00:00+00:00,0.072255,0.611649,0.611649,0,0.072255,1,0.581440811,1,1,0.9485441
2010-01-13 11:00:00+00:00,0.091609,0.681839,0.681839,0,0.091609,1,0.576836922,1,1,0.947978117
2010-01-13 12:00:00+00:00,0.090318,0.687308,0.687308,0,0.090318,1,0.572233033,1,1,0.947412134
2010-01-13 13:00:00+00:00,0.085157,0.624411,0.624411,0,0.085157,1,0.567629144,1,1,0.946846152
2010-01-13 14:00:00+00:00,0.083867,0.503175,0.503175,0,0.083867,1,0.563025256,1,1,0.946280169
2010-01-13 15:00:00+00:00,0.110963,0.291696,0.291696,0,0.110963,1,0.558421367,1,1,0.945714186
2010-01-13 16:00:00+00:00,0.150961,0.028258,0.028258,0,0.150961,1,0.553817478,1,1,0.945148204
2010-01-13 17:00:00+00:00,0.181927,0,0,0,0.181927,1,0.549213589,1,1,0.944582221
2010-01-13 18:00:00+00:00,0.19354,0,0,0,0.19354,1,0.5446097,1,1,0.944016238
2010-01-13 19:00:00+00:00,0.19612,0,0,0,0.19612,1,0.540005812,1,1,0.943450256
2010-01-13 20:00:00+00:00,0.199991,0,0,0,0.199991,1,0.535401923,0.997587447,1,0.942822299
2010-01-13 21:00:00+00:00,0.205152,0,0,0,0.205152,1,0.530798034,0.99061935,1,0.94207732
2010-01-13 22:00:00+00:00,0.205152,0,0,0,0.205152,1,0.526194145,0.983651252,1,0.94133234
2010-01-13 23:00:00+00:00,0.207732,0,0,0,0.207732,1,0.521590257,0.976683154,1,0.94058736
2010-01-14 00:00:00+00:00,0.216764,0,0,0,0.216764,1,0.51786584,0.97108797,1,0.939985767
2010-01-14 01:00:00+00:00,0.233538,0,0,0,0.233538,1,0.514141423,0.965492786,1,0.939384173
2010-01-14 02:00:00+00:00,0.24515,0,0,0,0.24515,1,0.510417007,0.959897602,1,0.93878258
2010-01-14 03:00:00+00:00,0.232247,0,0,0,0.232247,1,0.50669259,0.954302419,1,0.938180986
2010-01-14 04:00:00+00:00,0.212894,0,0,0,0.212894,1,0.502968173,0.948707235,1,0.937579392
2010-01-14 05:00:00+00:00,0.19612,0,0,0,0.19612,1,0.499243757,0.943112051,1,0.936977799
2010-01-14 06:00:00+00:00,0.19483,0,0,0,0.19483,1,0.49551934,0.937516867,1,0.936376205
2010-01-14 07:00:00+00:00,0.19483,0.004558,0.004558,0,0.19483,1,0.491794923,0.931921683,1,0.935774612
2010-01-14 08:00:00+00:00,0.125156,0.110297,0.110297,0,0.125156,0.997916907,0.488070507,0.926326499,1,0.933491255
2010-01-14 09:00:00+00:00,0.192249,0.209656,0.209656,0,0.192249,0.992987926,0.48434609,0.920731315,1,0.928910301
2010-01-14 10:00:00+00:00,0.331598,0.306281,0.306281,0,0.331598,0.988058946,0.480621673,0.915136131,1,0.924329347
2010-01-14 11:00:00+00:00,0.415465,0.322688,0.322688,0,0.415465,0.983129966,0.476897257,0.909540948,1,0.919748393
2010-01-14 12:00:00+00:00,0.464495,0.381028,0.381028,0,0.464495,0.978200985,0.47317284,0.903945764,1,0.91516744
2010-01-14 13:00:00+00:00,0.477398,0.47674,0.47674,0,0.477398,0.973272005,0.469448424,0.89835058,1,0.910586486
2010-01-14 14:00:00+00:00,0.433529,0.474917,0.474917,0,0.433529,0.968343025,0.465724007,0.892755396,1,0.906005532
2010-01-14 15:00:00+00:00,0.375467,0.242472,0.242472,0,0.375467,0.963414044,0.46199959,0.887160212,0.997818205,0.901328499
2010-01-14 16:00:00+00:00,0.527718,0.009115,0.009115,0,0.527718,0.958485064,0.458275174,0.881565028,0.993363982,0.896551396
2010-01-14 17:00:00+00:00,0.630939,0,0,0,0.630939,0.953556084,0.454550757,0.875969844,0.98890976,0.891774293
2010-01-14 18:00:00+00:00,0.658034,0,0,0,0.658034,0.948627103,0.45082634,0.87037466,0.984455538,0.88699719
2010-01-14 19:00:00+00:00,0.590941,0,0,0,0.590941,0.943698123,0.447101924,0.864779477,0.980001316,0.882220087
2010-01-14 20:00:00+00:00,0.501913,0,0,0,0.501913,0.938769143,0.443377507,0.859184293,0.975547094,0.877442984
2010-01-14 21:00:00+00:00,0.429658,0,0,0,0.429658,0.933840162,0.43965309,0.853589109,0.971092872,0.872665881
2010-01-14 22:00:00+00:00,0.363854,0,0,0,0.363854,0.928911182,0.435928674,0.847993925,0.96663865,0.867888778
2010-01-14 23:00:00+00:00,0.362564,0,0,0,0.362564,0.923982202,0.432204257,0.842398741,0.962184428,0.863111674
2010-01-15 00:00:00+00:00,0.385789,0,0,0,0.385789,0.920073634,0.429592216,0.837920506,0.958785636,0.859370312
2010-01-15 01:00:00+00:00,0.406433,0,0,0,0.406433,0.916165067,0.426980174,0.833442272,0.955386844,0.855628949
2010-01-15 02:00:00+00:00,0.418045,0,0,0,0.418045,0.9122565,0.424368133,0.828964037,0.951988053,0.851887586
2010-01-15 03:00:00+00:00,0.401272,0,0,0,0.401272,0.908347933,0.421756091,0.824485802,0.948589261,0.848146224
2010-01-15 04:00:00+00:00,0.338049,0,0,0,0.338049,0.904439365,0.41914405,0.820007568,0.945190469,0.844404861
2010-01-15 05:00:00+00:00,0.296761,0,0,0,0.296761,0.900530798,0.416532008,0.815529333,0.941791678,0.840663499
2010-01-15 06:00:00+00:00,0.272246,0,0,0,0.272246,0.896622231,0.413919967,0.811051098,0.938392886,0.836922136
2010-01-15 07:00:00+00:00,0.228377,0.000912,0.000912,0,0.228377,0.892713664,0.411307925,0.806572864,0.934994094,0.833180773
2010-01-15 08:00:00+00:00,0.187088,0.051047,0.051047,0,0.187088,0.888805096,0.408695884,0.802094629,0.931595303,0.829439411
2010-01-15 09:00:00+00:00,0.181927,0.095713,0.095713,0,0.181927,0.884896529,0.406083842,0.797616394,0.928196511,0.825698048
2010-01-15 10:00:00+00:00,0.215474,0.079305,0.079305,0,0.215474,0.880987962,0.403471801,0.79313816,0.92479772,0.821956685
2010-01-15 11:00:00+00:00,0.215474,0.106651,0.106651,0,0.215474,0.877079395,0.400859759,0.788659925,0.921398928,0.818215323
2010-01-15 12:00:00+00:00,0.205152,0.116678,0.116678,0,0.205152,0.873170828,0.398247718,0.78418169,0.918000136,0.81447396
2010-01-15 13:00:00+00:00,0.207732,0.108474,0.108474,0,0.207732,0.86926226,0.395635676,0.779703456,0.914601345,0.810732597
2010-01-15 14:00:00+00:00,0.166444,0.086597,0.086597,0,0.166444,0.865353693,0.393023635,0.775225221,0.911202553,0.806991235
2010-01-15 15:00:00+00:00,0.158702,0.050135,0.050135,0,0.158702,0.861445126,0.390411593,0.770746986,0.907803761,0.803249872
2010-01-15 16:00:00+00:00,0.181927,0.000912,0.000912,0,0.181927,0.857536559,0.387799552,0.766268752,0.90440497,0.799508509
2010-01-15 17:00:00+00:00,0.141929,0,0,0,0.141929,0.853627991,0.38518751,0.761790517,0.901006178,0.795767147
2010-01-15 18:00:00+00:00,0.09935,0,0,0,0.09935,0.849719424,0.382575469,0.757312282,0.897607387,0.792025784
2010-01-15 19:00:00+00:00,0.060642,0,0,0,0.060642,0.845810857,0.379963427,0.752834048,0.894208595,0.788284421
2010-01-15 20:00:00+00:00,0.039998,0,0,0,0.039998,0.84190229,0.377351386,0.748355813,0.890809803,0.784543059
2010-01-15 21:00:00+00:00,0.038708,0,0,0,0.038708,0.837993722,0.374739344,0.743877578,0.887411012,0.780801696
2010-01-15 22:00:00+00:00,0.043869,0,0,0,0.043869,0.834085155,0.372127303,0.739399344,0.88401222,0.777060333
2010-01-15 23:00:00+00:00,0.068384,0,0,0,0.068384,0.830176588,0.369515261,0.734921109,0.880613428,0.773318971
2010-01-16 00:00:00+00:00,0.161283,0,0,0,0.161283,0.826790641,0.36774654,0.731419193,0.877803804,0.770154239
2010-01-16 01:00:00+00:00,0.229667,0,0,0,0.229667,0.823404694,0.365977819,0.727917276,0.874994179,0.766989507
2010-01-16 02:00:00+00:00,0.227086,0,0,0,0.227086,0.820018746,0.364209097,0.72441536,0.872184554,0.763824775
2010-01-16 03:00:00+00:00,0.187088,0,0,0,0.187088,0.816632799,0.362440376,0.720913443,0.86937493,0.760660043
2010-01-16 04:00:00+00:00,0.14838,0,0,0,0.14838,0.813246852,0.360671655,0.717411527,0.866565305,0.757495311
2010-01-16 05:00:00+00:00,0.109672,0,0,0,0.109672,0.809860905,0.358902933,0.71390961,0.86375568,0.754330579
2010-01-16 06:00:00+00:00,0.077416,0,0,0,0.077416,0.806474958,0.357134212,0.710407694,0.860946056,0.751165847
2010-01-16 07:00:00+00:00,0.046449,0.004558,0.004558,0,0.046449,0.803089011,0.355365491,0.706905777,0.858136431,0.748001115
2010-01-16 08:00:00+00:00,0.018064,0.051958,0.051958,0,0.018064,0.799703063,0.353596769,0.703403861,0.855326806,0.744836383
2010-01-16 09:00:00+00:00,0.007742,0.124882,0.124882,0,0.007742,0.796317116,0.351828048,0.699901944,0.852517182,0.741671651
2010-01-16 10:00:00+00:00,0.007742,0.143113,0.143113,0,0.007742,0.792931169,0.350059326,0.696400028,0.849707557,0.738506919
2010-01-16 11:00:00+00:00,0.019354,0.267084,0.267084,0,0.019354,0.789545222,0.348290605,0.692898111,0.846897932,0.735342187
2010-01-16 12:00:00+00:00,0.036127,0.330892,0.330892,0,0.036127,0.786159275,0.346521884,0.689396195,0.844088308,0.732177455
2010-01-16 13:00:00+00:00,0.046449,0.471271,0.471271,0,0.046449,0.782773328,0.344753162,0.685894278,0.841278683,0.729012723
2010-01-16 14:00:00+00:00,0.042579,0.544195,0.544195,0,0.042579,0.77938738,0.342984441,0.682392362,0.838469058,0.725847992
2010-01-16 15:00:00+00:00,0.030966,0.35915,0.35915,0,0.030966,0.776001433,0.34121572,0.678890446,0.835659434,0.72268326
2010-01-16 16:00:00+00:00,0.056772,0.039197,0.039197,0,0.056772,0.772615486,0.339446998,0.675388529,0.832849809,0.719518528
2010-01-16 17:00:00+00:00,0.101931,0,0,0,0.101931,0.769229539,0.337678277,0.671886613,0.830040184,0.716353796
2010-01-16 18:00:00+00:00,0.156122,0,0,0,0.156122,0.765843592,0.335909555,0.668384696,0.82723056,0.713189064
2010-01-16 19:00:00+00:00,0.212894,0,0,0,0.212894,0.762457645,0.334140834,0.66488278,0.824420935,0.710024332
2010-01-16 20:00:00+00:00,0.255472,0,0,0,0.255472,0.759071697,0.332372113,0.661380863,0.82161131,0.7068596
2010-01-16 21:00:00+00:00,0.267085,0,0,0,0.267085,0.75568575,0.330603391,0.657878947,0.818801686,0.703694868
2010-01-16 22:00:00+00:00,0.274826,0,0,0,0.274826,0.752299803,0.32883467,0.65437703,0.815992061,0.700530136
2010-01-16 23:00:00+00:00,0.300631,0,0,0,0.300631,0.748913856,0.327065949,0.650875114,0.813182437,0.697365404
2010-01-17 00:00:00+00:00,0.34063,0,0,0,0.34063,0.746152906,0.325810796,0.648048971,0.810718185,0.694800962
2010-01-17 01:00:00+00:00,0.387079,0,0,0,0.387079,0.743391957,0.324555643,0.645222829,0.808253933,0.692236519
2010-01-17 02:00:00+00:00,0.424497,0,0,0,0.424497,0.740631007,0.323300491,0.642396686,0.805789682,0.689672077
2010-01-17 03:00:00+00:00,0.409014,0,0,0,0.409014,0.737870057,0.322045338,0.639570544,0.80332543,0.687107635
2010-01-17 04:00:00+00:00,0.334178,0,0,0,0.334178,0.735109108,0.320790186,0.636744401,0.800861179,0.684543192
2010-01-17 05:00:00+00:00,0.290309,0,0,0,0.290309,0.732348158,0.319535033,0.633918259,0.798396927,0.68197875
2010-01-17 06:00:00+00:00,0.270955,0,0,0,0.270955,0.729587209,0.318279881,0.631092116,0.795932676,0.679414308
2010-01-17 07:00:00+00:00,0.238699,0.031904,0.031904,0,0.238699,0.726826259,0.317024728,0.628265973,0.793468424,0.676849865
2010-01-17 08:00:00+00:00,0.211603,0.304457,0.304457,0,0.211603,0.724065309,0.315769575,0.625439831,0.791004173,0.674285423
2010-01-17 09:00:00+00:00,0.283858,0.535991,0.535991,0,0.283858,0.72130436,0.314514423,0.622613688,0.788539921,0.671720981
2010-01-17 10:00:00+00:00,0.371596,0.649935,0.649935,0,0.371596,0.71854341,0.31325927,0.619787546,0.78607567,0.669156538
2010-01-17 11:00:00+00:00,0.450302,0.572453,0.572453,0,0.450302,0.715782461,0.312004118,0.616961403,0.783611418,0.666592096
2010-01-17 12:00:00+00:00,0.532879,0.327246,0.327246,0,0.532879,0.713021511,0.310748965,0.614135261,0.781147167,0.664027653
2010-01-17 13:00:00+00:00,0.619327,0.140379,0.140379,0,0.619327,0.710260561,0.309493813,0.611309118,0.778682915,0.661463211
2010-01-17 14:00:00+00:00,0.639971,0.075659,0.075659,0,0.639971,0.707499612,0.30823866,0.608482975,0.776218664,0.658898769
2010-01-17 15:00:00+00:00,0.658034,0.073835,0.073835,0,0.658034,0.704738662,0.306983507,0.605656833,0.773754412,0.656334326
2010-01-17 16:00:00+00:00,0.627068,0.010027,0.010027,0,0.627068,0.701977713,0.305728355,0.60283069,0.771290161,0.653769884
2010-01-17 17:00:00+00:00,0.463205,0,0,0,0.463205,0.699216763,0.304473202,0.600004548,0.768825909,0.651205442
2010-01-17 18:00:00+00:00,0.479978,0,0,0,0.479978,0.696455813,0.30321805,0.597178405,0.766361658,0.648640999
2010-01-17 19:00:00+00:00,0.529008,0,0,0,0.529008,0.693694864,0.301962897,0.594352263,0.763897406,0.646076557
2010-01-17 20:00:00+00:00,0.521267,0,0,0,0.521267,0.690933914,0.300707745,0.59152612,0.761433155,0.643512115
2010-01-17 21:00:00+00:00,0.494171,0,0,0,0.494171,0.688172964,0.299452592,0.588699978,0.758968903,0.640947672
2010-01-17 22:00:00+00:00,0.492881,0,0,0,0.492881,0.685412015,0.298197439,0.585873835,0.756504652,0.63838323
2010-01-17 23:00:00+00:00,0.479978,0,0,0,0.479978,0.682651065,0.296942287,0.583047692,0.7540404,0.635818788
2010-01-18 00:00:00+00:00,0.529008,0,0,0,0.529008,0.680384748,0.295952524,0.580710901,0.751818218,0.633709538
2010-01-18 01:00:00+00:00,0.598682,0,0,0,0.598682,0.678118432,0.294962761,0.578374109,0.749596036,0.631600289
2010-01-18 02:00:00+00:00,0.614165,0,0,0,0.614165,0.675852115,0.293972998,0.576037317,0.747373854,0.629491039
2010-01-18 03:00:00+00:00,0.612875,0,0,0,0.612875,0.673585798,0.292983236,0.573700526,0.745151672,0.62738179
2010-01-18 04:00:00+00:00,0.628358,0,0,0,0.628358,0.671319481,0.291993473,0.571363734,0.74292949,0.62527254
2010-01-18 05:00:00+00:00,0.58965,0,0,0,0.58965,0.669053165,0.29100371,0.569026942,0.740707308,0.623163291
2010-01-18 06:00:00+00:00,0.548362,0,0,0,0.548362,0.666786848,0.290013947,0.566690151,0.738485126,0.621054042
2010-01-18 07:00:00+00:00,0.531589,0,0,0,0.531589,0.664520531,0.289024184,0.564353359,0.736262944,0.618944792
2010-01-18 08:00:00+00:00,0.429658,0.019143,0.019143,0,0.429658,0.662254214,0.288034421,0.562016567,0.734040761,0.616835543
2010-01-18 09:00:00+00:00,0.338049,0.047401,0.047401,0,0.338049,0.659987898,0.287044659,0.559679776,0.731818579,0.614726293
2010-01-18 10:00:00+00:00,0.486429,0.061985,0.061985,0,0.486429,0.657721581,0.286054896,0.557342984,0.729596397,0.612617044
2010-01-18 11:00:00+00:00,0.616746,0.042843,0.042843,0,0.616746,0.655455264,0.285065133,0.555006192,0.727374215,0.610507795
2010-01-18 12:00:00+00:00,0.645132,0.102094,0.102094,0,0.645132,0.653188947,0.28407537,0.5526694,0.725152033,0.608398545
2010-01-18 13:00:00+00:00,0.58578,0.077482,0.077482,0,0.58578,0.650922631,0.283085607,0.550332609,0.722929851,0.606289296
2010-01-18 14:00:00+00:00,0.495461,0.084774,0.084774,0,0.495461,0.648656314,0.282095844,0.547995817,0.720707669,0.604180046
2010-01-18 15:00:00+00:00,0.496752,0.02917,0.02917,0,0.496752,0.646389997,0.281106082,0.545659025,0.718485487,0.602070797
2010-01-18 16:00:00+00:00,0.521267,0,0,0,0.521267,0.64412368,0.280116319,0.543322234,0.716263305,0.599961547
2010-01-18 17:00:00+00:00,0.509654,0,0,0,0.509654,0.641857364,0.279126556,0.540985442,0.714041123,0.597852298
2010-01-18 18:00:00+00:00,0.532879,0,0,0,0.532879,0.639591047,0.278136793,0.53864865,0.711818941,0.595743049
2010-01-18 19:00:00+00:00,0.496752,0,0,0,0.496752,0.63732473,0.27714703,0.536311859,0.709596759,0.593633799
2010-01-18 20:00:00+00:00,0.437399,0,0,0,0.437399,0.635058414,0.276157267,0.533975067,0.707374577,0.59152455
2010-01-18 21:00:00+00:00,0.414175,0,0,0,0.414175,0.632792097,0.275167505,0.531638275,0.705152395,0.5894153
2010-01-18 22:00:00+00:00,0.434819,0,0,0,0.434819,0.63052578,0.274177742,0.529301484,0.702930213,0.587306051
2010-01-18 23:00:00+00:00,0.420626,0,0,0,0.420626,0.628259463,0.273187979,0.526964692,0.700708031,0.585196802
2010-01-19 00:00:00+00:00,0.383208,0,0,0,0.383208,0.62635183,0.272341909,0.525054324,0.69868271,0.583414419
2010-01-19 01:00:00+00:00,0.370306,0,0,0,0.370306,0.624444196,0.27149584,0.523143956,0.69665739,0.581632037
2010-01-19 02:00:00+00:00,0.387079,0,0,0,0.387079,0.622536563,0.27064977,0.521233588,0.69463207,0.579849655
2010-01-19 03:00:00+00:00,0.372886,0,0,0,0.372886,0.620628929,0.269803701,0.51932322,0.692606749,0.578067273
2010-01-19 04:00:00+00:00,0.34321,0,0,0,0.34321,0.618721296,0.268957631,0.517412852,0.690581429,0.576284891
2010-01-19 05:00:00+00:00,0.308373,0,0,0,0.308373,0.616813662,0.268111561,0.515502484,0.688556109,0.574502509
2010-01-19 06:00:00+00:00,0.283858,0,0,0,0.283858,0.614906029,0.267265492,0.513592116,0.686530788,0.572720127
2010-01-19 07:00:00+00:00,0.263214,0.019143,0.019143,0,0.263214,0.612998395,0.266419422,0.511681748,0.684505468,0.570937745
2010-01-19 08:00:00+00:00,0.24515,0.189602,0.189602,0,0.24515,0.611090761,0.265573353,0.50977138,0.682480148,0.569155362
2010-01-19 09:00:00+00:00,0.335469,0.230622,0.230622,0,0.335469,0.609183128,0.264727283,0.507861012,0.680454827,0.56737298
2010-01-19 10:00:00+00:00,0.523847,0.419313,0.419313,0,0.523847,0.607275494,0.263881214,0.505950644,0.678429507,0.565590598
2010-01-19 11:00:00+00:00,0.544491,0.491325,0.491325,0,0.544491,0.605367861,0.263035144,0.504040276,0.676404187,0.563808216
2010-01-19 12:00:00+00:00,0.402562,0.114855,0.114855,0,0.402562,0.603460227,0.262189074,0.502129908,0.674378866,0.562025834
2010-01-19 13:00:00+00:00,0.34192,0.0237,0.0237,0,0.34192,0.601552594,0.261343005,0.50021954,0.672353546,0.560243452
2010-01-19 14:00:00+00:00,0.345791,0.090243,0.090243,0,0.345791,0.59964496,0.260496935,0.498309172,0.670328226,0.55846107
2010-01-19 15:00:00+00:00,0.359984,0.072924,0.072924,0,0.359984,0.597737327,0.259650866,0.496398804,0.668302905,0.556678688
2010-01-19 16:00:00+00:00,0.403853,0.012762,0.012762,0,0.403853,0.595829693,0.258804796,0.494488436,0.666277585,0.554896305
2010-01-19 17:00:00+00:00,0.470946,0,0,0,0.470946,0.59392206,0.257958726,0.492578068,0.664252265,0.553113923
2010-01-19 18:00:00+00:00,0.552233,0,0,0,0.552233,0.592014426,0.257112657,0.4906677,0.662226944,0.551331541
2010-01-19 19:00:00+00:00,0.545782,0,0,0,0.545782,0.590106793,0.256266587,0.488757332,0.660201624,0.549549159
2010-01-19 20:00:00+00:00,0.566426,0,0,0,0.566426,0.588199159,0.255420518,0.486846964,0.658176304,0.547766777
2010-01-19 21:00:00+00:00,0.531589,0,0,0,0.531589,0.586291525,0.254574448,0.484936597,0.656150983,0.545984395
2010-01-19 22:00:00+00:00,0.507074,0,0,0,0.507074,0.584383892,0.253728379,0.483026229,0.654125663,0.544202013
2010-01-19 23:00:00+00:00,0.507074,0,0,0,0.507074,0.582476258,0.252882309,0.481115861,0.652100343,0.542419631
2010-01-20 00:00:00+00:00,0.53675,0,0,0,0.53675,0.580800179,0.252126978,0.47945612,0.650250353,0.540849505
2010-01-20 01:00:00+00:00,0.603843,0,0,0,0.603843,0.579124099,0.251371647,0.47779638,0.648400363,0.53927938
2010-01-20 02:00:00+00:00,0.661905,0,0,0,0.661905,0.57744802,0.250616316,0.476136639,0.646550373,0.537709254
2010-01-20 03:00:00+00:00,0.641261,0,0,0,0.641261,0.57577194,0.249860984,0.474476899,0.644700383,0.536139129
2010-01-20 04:00:00+00:00,0.594812,0,0,0,0.594812,0.57409586,0.249105653,0.472817159,0.642850393,0.534569004
2010-01-20 05:00:00+00:00,0.607714,0,0,0,0.607714,0.572419781,0.248350322,0.471157418,0.641000403,0.532998878
2010-01-20 06:00:00+00:00,0.667066,0,0,0,0.667066,0.570743701,0.247594991,0.469497678,0.639150413,0.531428753
2010-01-20 07:00:00+00:00,0.690291,0.013673,0.013673,0,0.690291,0.569067622,0.24683966,0.467837938,0.637300423,0.529858627
2010-01-20 08:00:00+00:00,0.531589,0.169548,0.169548,0,0.531589,0.567391542,0.246084329,0.466178197,0.635450433,0.528288502
2010-01-20 09:00:00+00:00,0.598682,0.2999,0.2999,0,0.598682,0.565715462,0.245328998,0.464518457,0.633600443,0.526718377
2010-01-20 10:00:00+00:00,0.819317,0.55331,0.55331,0,0.819317,0.564039383,0.244573666,0.462858716,0.631750452,0.525148251
2010-01-20 11:00:00+00:00,0.935441,0.649935,0.649935,0,0.935441,0.562363303,0.243818335,0.461198976,0.629900462,0.523578126
2010-01-20 12:00:00+00:00,0.968988,0.407462,0.407462,0,0.968988,0.560687223,0.243063004,0.459539236,0.628050472,0.522008
2010-01-20 13:00:00+00:00,0.938022,0.303546,0.303546,0,0.938022,0.559011144,0.242307673,0.457879495,0.626200482,0.520437875
2010-01-20 14:00:00+00:00,0.860606,0.115767,0.115767,0,0.860606,0.557335064,0.241552342,0.456219755,0.624350492,0.51886775
