Total ,Coal ,Fuel ,Gas ,Nuclear ,Water ,Wind ,Other 
8910958,344000,0,1461399,5927800,52448,430554,694757
8984456,341800,0,1507445,5931000,52697,450691,700823
9103545,355600,0,1567990,5934200,52850,480558,712347
9140761,371800,0,1574935,5935000,53181,480226,725619
9242995,382400,0,1674080,5938400,53885,481706,712524
9432393,384800,0,1836761,5941600,53980,481982,733270
9613181,399400,0,1968799,5943200,53664,493044,755074
9844446,425000,0,2164162,5948600,53440,492940,760304
10054299,426200,0,2366843,5948800,53018,500756,758682
10192204,428400,0,2491858,5953600,53509,502888,761949
10331315,433400,0,2602092,5957000,76477,503404,758942
11340300,437600,0,3005252,5957200,710639,496708,732901
11449674,435600,0,3249229,5962200,543230,504936,754479
11408555,435200,0,3255999,5962600,479410,516193,759153
11436608,436200,0,3266492,5968400,492692,521481,751343
11201880,440400,0,3186549,5974600,335300,505931,759100
11163481,437000,0,3140031,5972000,343517,510612,760321
11152582,436000,0,3146400,5978800,312015,512584,766783
11109698,436000,0,3145472,5977800,291098,492810,766518
11129779,435800,0,3132916,5980600,327062,493668,759733
11093607,435400,0,3120445,5979200,311108,482740,764714
11077329,438400,0,3090810,5978800,321565,492348,755406
11044686,437000,0,3047972,5978400,336437,485363,759514
11025191,436200,0,3099810,5977800,269650,482922,758809
10950734,435600,0,3048452,5979600,250128,476711,760243
10944810,436200,0,3056133,5977000,253996,476844,744637
10924101,434400,0,3013078,5976800,283344,479153,737326
10894099,436000,0,2944530,5980000,328987,475235,729347
10811790,436000,0,2919746,5982800,294007,471172,708065
10787806,436000,0,2933382,5981800,246411,476973,713240
10800914,436800,0,2959198,5980000,229701,475347,719868
10702947,437800,0,3052716,5980400,78122,466571,687338
10700137,436200,0,3116115,5981600,54082,452060,660080
10728528,433800,0,3112715,5981400,54514,445267,700832
10657959,434200,0,3075383,5984000,53992,437418,672966
10592151,432000,0,3024141,5981800,53476,423531,677203
10585122,434400,0,3000277,5981400,53260,411039,704746
10594938,435800,0,3028825,5982000,53305,397495,697513
10613429,437400,0,3042197,5985000,55109,389734,703989
10587060,437000,0,3023224,5980200,54113,377903,714620
10561402,434400,0,3024319,5978000,54650,353296,716737
10576807,437000,0,3055747,5974200,54809,330455,724596
10597594,440800,0,3123328,5980000,55140,310511,687815
10620710,440200,0,3132558,5980200,55363,303606,708783
10530064,438000,0,3046176,5980400,55584,298217,711687
10556636,435800,0,3059444,5984200,55635,297320,724237
10638553,436000,0,3138624,5980000,55813,297757,730359
10618983,435000,0,3064500,5982400,132887,302756,701440
10717026,436000,0,3084470,5980800,244416,277511,693829
10973395,437000,0,3241978,5982600,331465,281506,698846
11258203,438000,0,3301480,5984000,541476,280037,713210
11760714,436200,0,3298370,5983200,1042368,277621,722955
11742906,436400,200,3236826,5984600,1058613,300170,726097
11604156,435200,0,3137078,5983200,1050498,304803,693377
11455878,433600,0,3071617,5986600,972684,299333,692044
11043725,432400,0,3171883,5983600,453271,308752,693819
11053163,433400,0,3214637,5988000,348749,314337,754040
10928187,432800,0,3112016,5988600,322803,295865,776103
10763855,434800,0,2916679,5985600,371275,273847,781654
10437124,436800,0,2849934,5985000,125590,269844,769956
10407327,436600,0,2625929,5982000,341395,253178,768225
10125329,433800,0,2448221,5984000,306162,240286,712860
9959155,436400,0,2451433,5983000,148577,220906,718839
10058029,439400,0,2484482,5984000,210275,213250,726622
10100415,436600,0,2448822,5985400,298551,217615,713427
9931885,439200,0,2277400,5985000,290774,209187,730324
9671620,436800,0,2062624,5984600,237711,211489,738396
9680613,433200,0,2154279,5986600,140582,214417,751535
9886109,434000,0,2196415,5984200,319240,207543,744711
10037816,436400,0,2122796,5986600,531683,204414,755923
9909528,436000,0,2077798,5985600,457457,188968,763705
9818265,436600,0,2063506,5984200,368751,186643,778565
9745061,436600,0,2077243,5984800,270350,183183,792885
9613209,433400,0,2063433,5984800,172162,163865,795549
9349798,434600,0,1945949,5984400,62249,162619,759981
9095343,430800,0,1743896,5986000,53257,165100,716290
8969638,430800,0,1547909,5983200,133071,158981,715677
8826413,435200,0,1423623,5980600,138702,139187,709101
8634737,437000,0,1313144,5981400,59917,123773,719503
8632036,436600,0,1314978,5982600,54127,112607,731124
8692059,434600,0,1353921,5985000,53777,121232,743529
8679714,432400,0,1346276,5982000,54234,124325,740479
8671640,436000,0,1339472,5985600,54225,127186,729157
8676102,441000,0,1347003,5983800,54350,124812,725137
8560738,438800,0,1239319,5985600,54540,124037,718442
8460843,438400,0,1102962,5983600,54605,134708,746568
8493879,435000,0,1140493,5984600,54619,136391,742776
8545151,436800,0,1206871,5986200,54818,130323,730139
8550523,435200,0,1242321,5985600,54501,120218,712683
8482906,435200,0,1191280,5986200,54431,117379,698416
8466395,436200,0,1177709,5985200,54764,115693,696829
8503118,436800,0,1215996,5984800,54823,108994,701705
8501829,436800,0,1213241,5986000,54613,102422,708753
8523285,437200,0,1217718,5987600,54906,113661,712200
8543955,435800,0,1256698,5984200,54790,118703,693764
8496397,435800,0,1189991,5986000,54708,127397,702501
8531163,436400,0,1220847,5988000,54900,122779,708237
8532045,436800,0,1225844,5985800,54690,114921,713990
8554565,435000,0,1238170,5987200,54855,108554,730786
8496842,436000,0,1187069,5987800,54891,115130,715952
8539005,436400,0,1178743,5987400,55048,148140,733274
8781516,435400,0,1407502,5987000,54953,169123,727538
8894367,435400,0,1527466,5986600,54960,161969,727972
8895973,426800,0,1528765,5980200,54958,166979,738271
9006161,435800,0,1641355,5980600,54899,160130,733377
9151246,437000,0,1803155,5978400,54863,148035,729793
9295874,438600,0,1974734,5978600,64346,138947,700647
10034632,435000,0,2176749,5980000,583084,141178,718621
10441446,433800,0,2275518,5977200,882644,126293,745991
10445674,434000,0,2253750,5977200,887122,131732,761870
10311183,435600,0,2252516,5979600,756553,134588,752326
10283809,438000,0,2254206,5979400,734068,129509,748626
10336933,438000,0,2267295,5978000,751868,132277,769493
10397130,439400,0,2283095,5976400,795224,132580,770431
10396657,440800,0,2279738,5976600,804540,121152,773827
10361454,439400,0,2278971,5974000,765434,113865,789784
10267094,440400,0,2253319,5974400,686602,132183,780190
10295526,431000,0,2250456,5972000,705304,148158,788608
10292113,430200,0,2246907,5969800,678655,174781,791770
10316829,435200,7620,2240802,5959800,680851,192452,800104
10320265,438600,8880,2241090,5972600,658220,204785,796090
10267624,439400,0,2241553,5969600,623302,213635,780134
10211516,440000,0,2235396,5965400,617939,215309,737472
9998234,439400,0,2178527,5967200,437625,237853,737629
9875408,436800,0,2112434,5971800,361908,261324,731142
9863429,437200,0,2070938,5973600,357517,305475,718699
9870322,439000,0,2071202,5977600,367149,320839,694532
9602561,437400,0,2086807,5975600,74453,331148,697153
9601566,437800,0,2123167,5971800,50462,338806,679531
9598228,439800,0,2143916,5974200,51820,303596,684896
9547360,437400,0,2087840,5973200,51982,315279,681659
9493166,435000,0,2022165,5973800,51579,305530,705092
9542542,435400,0,2038283,5971800,51946,328346,716767
9612997,431600,0,1932420,5972400,52279,458644,765654
9457821,437400,0,1868078,5975400,52007,370084,754852
9346440,438600,0,1880650,5971600,52019,253531,750040
9323241,436200,0,1929112,5967600,52701,193238,744390
9303023,435000,0,1956219,5970600,53344,150537,737323
9320267,437400,0,1936504,5970200,53269,153669,769225
9279296,432800,0,1903778,5972200,53304,177626,739588
9397790,436600,0,1864088,5969800,53185,307687,766430
9462084,433800,0,1760025,5973200,53084,475278,766697
9479910,436000,0,1706933,5974200,52880,539905,769992
9844926,436400,0,1869644,5971400,208319,562776,796387
10102461,437000,0,1913649,5971400,478254,549715,752443
10316255,438600,0,2092809,5971800,513105,558841,741100
10472830,436800,0,2212741,5972800,546765,569375,734349
10734632,435800,0,2219697,5971400,835694,540835,731206
10742024,435400,0,2136413,5970400,906027,541322,752462
10678318,433800,0,2176729,5972400,783016,548920,763453
10635203,435200,0,2283545,5969000,614012,566012,767434
10582927,435800,0,2326637,5971400,517114,548940,783036
10486529,435000,0,2294327,5973200,457038,540068,786896
10260350,432200,0,2247925,5972200,276313,543316,788396
10167518,431600,0,2174515,5972800,251240,537468,799895
10122082,436400,0,2132960,5973800,288497,496605,793820
9908677,438000,0,2090128,5971400,102606,538766,767777
9825997,438200,0,2032220,5967600,54072,575135,758770
9731739,436000,0,1920078,5965200,54562,588498,767401
9679104,434400,0,1917026,5965400,55478,579257,727543
9554461,434200,0,1803038,5969600,54659,562160,730804
9540782,436200,0,1806868,5968800,53803,552727,722384
9370333,437200,0,1646860,5972200,53869,540512,719692
9387062,433800,0,1655205,5973200,54610,542662,727585
9460633,435800,0,1721701,5968400,55457,549369,729906
9643668,436600,0,1728479,5970000,168640,595144,744805
9495844,437200,0,1637784,5971400,147393,582682,719385
9318230,437400,0,1571934,5971600,55953,566304,715039
9349289,432600,0,1624845,5973600,56814,555107,706323
9237620,433400,0,1519789,5968200,56545,550128,709558
9200299,436800,0,1474307,5972400,56346,536315,724131
9202337,433800,0,1417083,5967800,137183,510611,735860
9227266,432800,0,1313461,5968600,266936,499491,745978
9154453,435000,0,1300760,5969200,244134,479652,725707
8916939,435200,0,1191017,5970600,147726,457791,714605
8871797,373600,0,1292507,5975200,56847,458100,715543
8849215,348400,0,1318603,5976000,56191,442541,707480
8828258,353800,0,1285896,5977200,56316,452338,702708
8789190,342800,0,1262381,5976800,56896,438701,711612
8740202,265400,0,1291747,5977000,56981,435699,713375
8679867,234400,0,1259842,5976800,57078,424705,727042
8646956,232400,0,1239461,5974800,57215,415681,727399
8630005,228800,0,1256923,5975200,57116,370664,741302
8547198,174200,0,1239462,5974800,57304,333382,768050
8479922,157800,0,1246551,5976800,57384,304502,736885
8483218,154800,0,1302706,5975200,57251,275385,717876
8436587,170200,0,1254081,5974800,57129,249183,731194
8418150,186600,0,1232846,5973400,56333,219714,749257
8450257,191200,0,1309151,5972000,56325,192214,729367
8460112,192200,0,1339576,5973000,56523,190112,708701
8491313,211800,0,1361777,5973400,56690,177260,710386
8463982,268200,0,1282231,5974400,56173,167318,715660
8443078,291400,0,1238857,5977800,56693,147931,730397
8492764,284400,0,1301824,5978200,56915,125832,745593
8594902,311600,0,1366619,5979400,56970,110930,769383
8596030,375400,0,1346767,5979200,56775,90429,747459
8654090,381600,0,1413817,5979600,56750,84322,738001
8997456,376800,0,1560769,5976000,258230,74553,751104
9269812,405600,0,1726890,5984000,351929,61993,739400
9684726,435800,0,1799976,5977000,677245,48016,746689
9876677,442800,0,1944108,5981000,714406,40229,754134
10136984,443000,0,2205554,5983000,728899,31563,744968
10252350,434800,0,2550347,5981600,512970,25841,746792
10783705,431800,0,2603330,5979200,972004,20334,777037
10947185,437200,0,2630572,5983600,1073435,16945,805433
10828321,437200,0,2635770,5986200,949579,15480,804092
10795223,436800,0,2636244,5984200,921155,13674,803150
10401210,439200,0,2582708,5985200,579588,11267,803247
10318811,436400,0,2562720,5987200,529446,8832,794213
10271401,433800,0,2555985,5987400,472832,8014,813370
10248003,438200,0,2541739,5988800,448779,8249,822236
10040347,437200,0,2494297,5987400,292768,6664,822018
9971513,436800,0,2452738,5986800,268708,5006,821461
9931176,437600,0,2389152,5979800,303448,3882,817294
9902649,435000,0,2365260,5975800,305103,2157,819329
9619120,435400,0,2306855,5979600,99632,860,796773
9584697,435800,0,2346736,5975800,56375,481,769505
9608892,435800,0,2328702,5977400,56106,226,810658
9534698,434600,0,2250945,5975200,55927,41,817985
9538644,410600,0,2265728,5983600,56033,54,822629
9501210,382000,0,2264531,5979800,55546,148,819185
9365912,367000,0,2142588,5984800,55542,212,815770
9285234,360000,0,2092173,5983400,55409,1129,793123
9330597,392000,0,2120794,5982200,55424,623,779556
9313637,363400,0,2102271,5982600,55335,205,809826
9423439,352200,0,2215608,5978600,55359,1246,820426
9372148,347800,0,2186338,5980800,55385,5059,796766
9521706,366000,0,2358237,5975000,55930,3374,763165
9610932,431400,0,2384637,5977600,55966,2115,759214
9562377,437200,0,2331120,5981400,55784,910,755963
9517802,443400,0,2276713,5975800,55852,431,765606
9498301,439800,0,2266694,5978600,57244,58,755905
9555022,435200,0,2307190,5976200,57687,398,778347
9576606,434400,0,2318411,5977200,58493,1109,786993
9581397,436400,0,2360384,5976200,58284,2103,748026
9582800,435600,0,2337667,5977600,57634,5925,768374
9542814,436800,0,2262412,5977400,57751,9567,798884
9596687,435200,0,2307192,5975800,57155,13631,807709
9694258,433200,0,2396908,5977600,56873,17497,812180
9867876,433000,0,2423519,5973400,205058,21908,810991
9984980,435800,0,2503575,5970800,264067,28733,782005
10452651,436200,0,2679688,5969400,560216,34030,773117
10680534,434600,0,2706787,5972400,751332,38403,777012
10893107,437000,0,2686182,5970800,967210,52591,779324
10767460,436800,0,2703113,5974000,810945,61727,780875
10907180,436600,0,2695105,5972800,965208,84516,752951
10592773,436600,0,2652188,5974000,662815,112838,754332
10381679,433200,0,2688777,5976800,364100,148099,770703
10347323,434400,0,2636807,5981000,339802,173635,781679
10311688,436200,0,2438878,5980000,476362,197576,782672
9990974,433000,0,2407076,5982800,204718,211144,752236
10058889,431800,0,2603861,5982400,65095,220548,755185
10059356,433000,0,2588098,5982400,56247,229049,770562
9854444,435400,0,2372562,5983800,56122,238897,767663
9673202,436200,0,2171855,5984000,56166,252665,772316
9501230,439000,0,1962401,5983400,56106,282853,777470
9519409,437000,0,1958726,5986400,55627,312201,769455
9501490,434600,0,1932534,5982600,55383,325188,771185
9391731,438600,0,1820813,5985400,55289,328246,763383
9247096,438400,0,1687467,5982600,55210,322960,760459
9311650,436000,0,1743740,5982400,55035,327050,767425
9245145,437000,0,1625861,5983400,95520,359581,743783
9230429,434800,0,1540470,5985800,164558,367776,737025
9356649,434800,0,1612401,5983400,226278,366930,732840
9395937,436200,0,1631611,5983400,215657,396846,732223
9311822,437000,0,1539330,5984400,188839,428553,733700
9115464,437200,0,1410071,5984400,121326,437730,724737
8867109,441400,0,1226822,5984000,55169,439678,720040
8738152,444400,0,1119693,5981400,54979,420668,717012
8643145,441200,0,1074402,5976800,55010,394155,701578
8597403,432200,0,1055161,5971600,54805,379581,704056
8677992,409400,0,1218538,5947800,54687,364585,682982
8516299,375600,0,1137451,5920600,54577,356227,671844
8507221,378200,0,1144250,5924000,54598,331562,674611
8464151,374000,0,1080024,5950400,54607,330599,674521
8529899,294200,0,1215223,5965800,54488,323669,676519
8467514,233800,0,1215915,5970000,54496,322387,670916
8276924,212400,0,1059005,5973200,54433,310393,667493
8265683,104600,0,1141808,5974400,54407,318272,672196
8289918,77200,0,1190404,5975800,54458,319303,672753
8265516,67200,0,1237208,5973400,54503,305727,627478
8153999,53800,0,1093018,5985200,54560,317981,649440
8148352,14200,0,1069286,5984600,54847,333045,692374
8309846,0,0,1224344,5986600,54965,343585,700352
8299174,0,0,1192177,5981600,54910,362497,707990
8224369,0,0,1102061,5985600,54857,375051,706800
8209657,0,0,1057068,5982200,54790,416067,699532
8282109,0,0,1112930,5984600,54821,454532,675226
8347914,0,0,1131503,5984600,54883,483403,693525
8306971,0,0,1070365,5982800,54928,494761,704117
8420075,0,0,1135888,5983600,54929,519666,725992
8341213,0,0,1062896,5981800,54821,536160,705536
8339316,0,0,1059547,5983600,55072,534000,707097
8303893,0,0,1070989,5981400,54781,485024,711699
8422477,0,0,1196744,5984800,54826,463744,722363
8421244,0,0,1219750,5983400,54671,470670,692753
8271713,0,0,1048629,5982600,54858,498468,687158
8343728,0,0,1128625,5982600,54762,495295,682446
8376759,0,0,1141727,5980600,54663,505601,694168
8364867,0,0,1089329,5981600,54536,525284,714118
8466443,0,0,1168600,5984000,54419,536012,723412
8558393,0,0,1275301,5980200,54328,535396,713168
8634833,0,0,1353293,5981200,53935,529083,717322
8595618,0,0,1226363,5980600,135660,537650,715345
