,PT_P2HT_OTH,PT_STUR_BIO_CHP,PT_COMC_GAS_CHP
2016-01-01 00:00:00,744.6891150204514,433.476048929715,53.14860052269336
2016-01-01 01:00:00,779.5035434307576,453.74117778503796,55.63331274781356
2016-01-01 02:00:00,807.9494788391785,470.2992708741435,57.66350444394838
2016-01-01 03:00:00,912.8173302702228,531.3417931578605,65.14794248790805
2016-01-01 04:00:00,1148.0270051398522,668.2549807901648,81.934900691769
2016-01-01 05:00:00,1575.5651686664169,917.1206485622417,112.44837887098919
2016-01-01 06:00:00,1965.7415065819212,1144.2383731725085,140.29533661349498
2016-01-01 07:00:00,1952.5799543780254,1136.5771659223255,139.35599418692516
2016-01-01 08:00:00,1868.9404129532652,1087.8914295260006,133.38662457291684
2016-01-01 09:00:00,1727.5598683114122,1005.5952355159692,123.29626882944085
2016-01-01 10:00:00,1578.9616982674222,919.0977343042246,112.6907898197814
2016-01-01 11:00:00,1485.5571342397718,864.7278763996993,106.02448872799546
2016-01-01 12:00:00,1422.2967704210448,827.9046544552709,101.50958480674045
2016-01-01 13:00:00,1392.5771364122465,810.6051542129219,99.38848900480855
2016-01-01 14:00:00,1382.812113809356,804.9210327047217,98.69155752703095
2016-01-01 15:00:00,1384.5103786098584,805.9095755757129,98.81276300142703
2016-01-01 16:00:00,1447.770742428586,842.7327975201415,103.32766692268207
2016-01-01 17:00:00,1512.7293710478157,880.5445623355614,107.96377631833322
2016-01-01 18:00:00,1539.052475455608,895.8669768359274,109.84246117147286
2016-01-01 19:00:00,1576.4143010666683,917.6149199977376,112.50898160818726
2016-01-01 20:00:00,1549.2420642586246,901.7982340618756,110.56969401784951
2016-01-01 21:00:00,1429.5143958231813,832.1059616569842,102.0247080729239
2016-01-01 22:00:00,1087.738604722005,633.1617088699713,77.63210635070718
2016-01-01 23:00:00,820.2618986428233,477.4662066888309,58.54224413332017
2016-01-02 00:00:00,813.4688394408124,473.5120352048654,58.05742223573573
2016-01-02 01:00:00,854.2271946528783,497.2370641086583,60.96635362124233
2016-01-02 02:00:00,884.7959610619275,515.030835786503,63.14805216037227
2016-01-02 03:00:00,999.4288350958624,581.7574795784202,71.32942168210955
2016-01-02 04:00:00,1255.0176875715247,730.5331816626211,89.5708455787238
2016-01-02 05:00:00,1719.9176767091496,1001.146792596508,122.75084419465836
2016-01-02 06:00:00,2141.08734723383,1246.3054246023676,152.80980184489317
2016-01-02 07:00:00,2128.350361230059,1238.8913530699324,151.90076078692235
2016-01-02 08:00:00,2034.5212310022828,1184.2743594476592,145.2041583265374
2016-01-02 09:00:00,1878.7054355561559,1093.575551034201,134.08355605069448
2016-01-02 10:00:00,1719.4931105090243,1000.8996568787605,122.72054282605937
2016-01-02 11:00:00,1615.898957678357,940.598541748287,115.32700888789677
2016-01-02 12:00:00,1547.9683656582474,901.0568269086322,110.47878991205243
2016-01-02 13:00:00,1513.153937247941,880.791698053309,107.99407768693221
2016-01-02 14:00:00,1502.964348444925,874.860440827361,107.26684484055559
2016-01-02 15:00:00,1505.0871794455534,876.0961194161001,107.41835168355071
2016-01-02 16:00:00,1570.0458080647832,913.90788423152,112.05446107920186
2016-01-02 17:00:00,1640.0992310855208,954.6852776599139,117.05418689804131
2016-01-02 18:00:00,1669.3942988941933,971.737642184515,119.14498133137417
2016-01-02 19:00:00,1711.4263527066362,996.2040782415514,122.14481682267784
2016-01-02 20:00:00,1681.7067186978381,978.9045779992024,120.02372102074594
2016-01-02 21:00:00,1552.2140276595044,903.5281840861106,110.78180359804271
2016-01-02 22:00:00,1182.8414335501582,688.5201096454879,84.4196129168892
2016-01-02 23:00:00,894.5609836648182,520.7149572947033,63.84498363814989
2016-01-03 00:00:00,843.6130396497362,491.0586711649622,60.208819406266656
2016-01-03 01:00:00,885.6450934621788,515.5251072219985,63.20865489757032
2016-01-03 02:00:00,918.7612570719823,534.8016932063302,65.57216164829444
2016-01-03 03:00:00,1035.5169621065456,602.7640155869867,73.90503801302685
2016-01-03 04:00:00,1301.7199695853503,757.7181106148838,92.90399612461678
2016-01-03 05:00:00,1784.0271729281283,1038.4642859764324,127.32635085311146
2016-01-03 06:00:00,2219.632094257081,1292.0255323857182,158.41555503571314
2016-01-03 07:00:00,2207.319674453436,1284.8585965710308,157.53681534634137
2016-01-03 08:00:00,2107.1220512237746,1226.5345671825398,150.38569235697096
2016-01-03 09:00:00,1946.6360275762656,1133.117265873856,138.93177502653882
2016-01-03 10:00:00,1780.6306433271227,1036.4872002344496,127.08393990431924
2016-01-03 11:00:00,1673.2153946953247,973.9618636442456,119.41769364876541
2016-01-03 12:00:00,1601.039140673958,931.9487916271124,114.26646098693082
2016-01-03 13:00:00,1565.3755798634006,911.1893913362937,111.72114602461257
2016-01-03 14:00:00,1552.2140276595044,903.5281840861106,110.78180359804271
2016-01-03 15:00:00,1554.7614248602583,905.0109983925976,110.96361180963686
2016-01-03 16:00:00,1621.4183182799907,943.8113060790089,115.72092667968411
2016-01-03 17:00:00,1692.745439901106,985.3301066606464,120.81155660432066
2016-01-03 18:00:00,1723.738772510281,1003.3710140562388,123.02355651204961
2016-01-03 19:00:00,1768.3182235234779,1029.3202644197622,126.20520021494747
2016-01-03 20:00:00,1738.1740233145542,1011.7736284596654,124.05380304441653
2016-01-03 21:00:00,1604.4356702749633,933.9258773690952,114.50887193572304
2016-01-03 22:00:00,1226.147185962978,713.7279528557677,87.51035251398997
2016-01-03 23:00:00,925.978882474119,539.0030004080436,66.08728491447789
2016-01-04 00:00:00,861.8693862551405,501.6855070281194,61.511778256024805
2016-01-04 01:00:00,917.4875584716053,534.0602860530867,65.48125754249735
2016-01-04 02:00:00,935.319338876884,544.439986198496,66.75391502365648
2016-01-04 03:00:00,1047.404815710065,609.6838156839264,74.75347633379961
2016-01-04 04:00:00,1317.4289189900005,766.862132171554,94.02514676278078
2016-01-04 05:00:00,1803.9817843340352,1050.079664710581,128.75051517726573
2016-01-04 06:00:00,2313.036658284732,1346.3953902902435,165.0818561274991
2016-01-04 07:00:00,2296.9031426799556,1337.0042330158255,163.93040412073606
2016-01-04 08:00:00,2190.337026448409,1274.9731678611172,156.3247606023803
2016-01-04 09:00:00,2023.0579435988889,1177.6016950684675,144.38602137436368
2016-01-04 10:00:00,1865.54388335226,1085.914343784018,133.14421362412463
2016-01-04 11:00:00,1748.7881783176965,1017.9520214033613,124.81133725939219
2016-01-04 12:00:00,1689.7734765002263,983.6001566364113,120.59944702412744
2016-01-04 13:00:00,1624.3902816808707,945.5412561032435,115.93303625987728
2016-01-04 14:00:00,1621.8428844801165,944.0584417967566,115.75122804828312
2016-01-04 15:00:00,1620.1446196796137,943.0698989257654,115.63002257388703
2016-01-04 16:00:00,1685.1032482988437,980.881663741185,120.26613196953814
2016-01-04 17:00:00,1750.911009318325,1019.1876999921005,124.96284410238734
2016-01-04 18:00:00,1793.792195531019,1044.1484074846328,128.0232823308891
2016-01-04 19:00:00,1833.2768521427079,1067.132029235182,130.84130961059859
2016-01-04 20:00:00,1798.8869899325273,1047.1140360976067,128.38689875407738
2016-01-04 21:00:00,1660.0538424914284,966.3006563940625,118.47835122219557
2016-01-04 22:00:00,1279.6425271788146,744.8670532919958,91.32832495746736
2016-01-04 23:00:00,969.2846348869389,564.2108436183235,69.17802451157864
2016-01-05 00:00:00,908.9962344690916,529.1175716981298,64.8752301705168
2016-01-05 01:00:00,926.8280148743703,539.4972718435392,66.14788765167593
2016-01-05 02:00:00,974.8039954885726,567.4236079490454,69.57194230336599
2016-01-05 03:00:00,1079.6718469196169,628.4661302327623,77.05638034732566
2016-01-05 04:00:00,1388.3314744109898,808.1337970354434,99.08547531881828
2016-01-05 05:00:00,1965.7415065819212,1144.2383731725085,140.29533661349498
2016-01-05 06:00:00,2364.40916849994,1376.2988121377323,168.74832172798133
2016-01-05 07:00:00,2331.2930048901367,1357.0222261534009,166.38481497725726
2016-01-05 08:00:00,2208.5933730538136,1285.6000037242743,157.62771945213845
2016-01-05 09:00:00,2049.3810480066813,1192.9241095688335,146.2647062275033
2016-01-05 10:00:00,1865.9684495523854,1086.1614795017656,133.17451499272363
2016-01-05 11:00:00,1810.3502773359205,1053.7867004767984,129.20503570625112
2016-01-05 12:00:00,1732.230096512795,1008.3137284111956,123.62958388403015
2016-01-05 13:00:00,1592.5478166714443,927.0060772721556,113.66043361495028
2016-01-05 14:00:00,1531.4102838533456,891.4185339164662,109.29703653669037
2016-01-05 15:00:00,1559.8562192617665,907.9766270055717,111.32722823282519
2016-01-05 16:00:00,1643.4957606865264,956.6623634018965,117.2965978468335
2016-01-05 17:00:00,1768.7427897236037,1029.56740013751,126.23550158354648
