,AT,BE,BG,CH,CZ,DE,DK,EE,EL,ES,FI,FR,HR,HU,IE,IT,LT,LU,LV,NL,NO,PL,PT,RO,SE,SI,SK,UK
04/01/2016 15:00,0.191378097,0.099977607,0.360617307,0.222664866,0.243169946,0.077381076,0.243886703,0.401688444,0.291308593,0.068573634,0.369241182,0.275449756,0.2100526,0.168001681,0.11370589,0.008700819,0.264419446,0,0.305004985,0.151423898,0.489563828,0.209649324,0.081606817,0.24355197,0.401804999,0.184299979,0.173072711,0.278196601
04/01/2016 16:00,0.21128268,0.167890746,0.346652528,0.253423296,0.272643508,0.130965693,0.305956322,0.410409093,0.262788351,0.104382963,0.372558692,0.29760743,0.259834834,0.174468434,0.153081922,0.071301256,0.262663362,0.116241717,0.307525386,0.198514347,0.492540715,0.224984998,0.093618532,0.227073708,0.422582644,0.204436936,0.193591179,0.239005152
04/01/2016 17:00,0.204704373,0.202618182,0.385483074,0.263012928,0.264461557,0.145268707,0.309214408,0.421708873,0.22591517,0.094590295,0.380335581,0.333063297,0.215717371,0.153261494,0.243055387,0.050931605,0.241333067,0.149890765,0.299406622,0.201126606,0.48815741,0.193418049,0.160330846,0.195581386,0.429163126,0.182029672,0.180735718,0.257958255
04/01/2016 18:00,0.197105944,0.193188989,0.370778979,0.274803418,0.277218707,0.148291863,0.303256648,0.417655973,0.205173216,0.084429364,0.399053239,0.350068998,0.17842927,0.146518085,0.253406419,0.053072768,0.215354923,0.184434364,0.263560951,0.181666157,0.497363563,0.165116244,0.120864494,0.159719103,0.444332484,0.192362887,0.159910184,0.230465974
04/01/2016 19:00,0.181764935,0.147809327,0.366606489,0.238239952,0.27641883,0.122622284,0.276913811,0.418425219,0.221351898,0.068507922,0.363116362,0.318011453,0.135901754,0.135803917,0.268102698,0.037126912,0.206369274,0.166189935,0.243725254,0.138177116,0.497378492,0.15204785,0.123889735,0.178499157,0.450865003,0.178874001,0.173014761,0.195108793
04/01/2016 20:00,0.168473872,0.079168795,0.381223661,0.197533287,0.26340909,0.121375583,0.261311064,0.407856931,0.16554429,0.105099313,0.374597297,0.226853102,0.129397824,0.156084358,0.254626719,0.02597145,0.208308048,0.08750298,0.221788714,0.100556133,0.493380228,0.156620451,0.067528586,0.180484237,0.458282931,0.179788035,0.178114108,0.144227294
04/01/2016 21:00,0.215495465,0.131422488,0.400278472,0.231526543,0.268441076,0.156158836,0.273999234,0.411050694,0.17316229,0.104376893,0.40239958,0.270115582,0.167830588,0.151587651,0.246004499,0,0.214601931,0.097498212,0.237571869,0.072931051,0.495841726,0.162858305,0.061803728,0.187685259,0.462465311,0.176761461,0.177376603,0.139812981
04/01/2016 22:00,0.204215645,0.178238592,0.383640792,0.217526615,0.257277989,0.161952024,0.25778728,0.394403052,0.096179284,0.041428028,0.403454126,0.327212461,0.164619459,0.161432878,0.268369258,0,0.226496871,0.073760809,0.256126801,0.067374907,0.491942271,0.164198501,0.018754517,0.174971767,0.487623628,0.124451773,0.181203763,0.114658408
04/01/2016 23:00,0.207696858,0.150033878,0.376091147,0.238548298,0.228040588,0.128338182,0.229433253,0.416812165,0.030954833,0,0.407829193,0.310441612,0.04824691,0.149033264,0.269257094,0,0.222627705,0.082774127,0.261100575,0.053114202,0.493496515,0.14518705,0.006302264,0.166871597,0.484666802,0.093309899,0.19296356,0.131169048
05/01/2016 00:00,0.200952685,0.11172656,0.362521368,0.221160585,0.240837364,0.104226394,0.228944095,0.420645035,0.015358003,0,0.401834712,0.329012732,0.021284286,0.155962748,0.227274644,0,0.216014524,0.03675349,0.255682234,0.015167631,0.49386976,0.1184529,0.002349022,0.149017709,0.484660739,0.07330217,0.18266606,0.16563984
05/01/2016 01:00,0.182350105,0.097817039,0.357701038,0.203134867,0.248466605,0.107554494,0.22587901,0.448975647,0,0,0.403812767,0.350777389,0,0.118089168,0.174389043,0,0.206671558,0.009723034,0.263775971,0,0.48750911,0.113703116,0.001836345,0.1431594,0.485682906,0.087699691,0.169684379,0.171693689
05/01/2016 02:00,0.156553432,0.082945946,0.344139442,0.212872177,0.238050126,0.067287526,0.202335695,0.443547337,0,0,0.40520695,0.329714714,0,0.084030582,0.100798422,0,0.113751109,0.026081202,0.242713933,0,0.497822424,0.129423822,0,0.139634888,0.496226348,0.073780588,0.161612368,0.164980036
05/01/2016 03:00,0.094699529,0.05243697,0.318412973,0.197392457,0.231175008,0.032726298,0.170636965,0.378281881,0,0,0.384439379,0.273614592,0,0.065584976,0,0,0.112394558,0.050020259,0.233266873,0,0.499285353,0.134558513,0,0.129607784,0.49224452,0.048278809,0.162545972,0.142665435
05/01/2016 04:00,0.039243257,0.027796492,0.305464166,0.193114536,0.162415592,0,0.097355731,0.334059508,0,0,0.379917326,0.242827239,0.011196308,0.032459319,0,0,0.130591269,0,0.211150776,0,0.488924818,0.048341804,0.008742872,0.097130927,0.461476917,0,0.111945933,0.141103033
05/01/2016 05:00,0.046803095,0.085122293,0.320158053,0.137392652,0.208569835,0,0.117112896,0.340987532,0.001862355,0,0.37954415,0.261939535,0.01564635,0.090179767,0,0,0.190629665,0,0.25003756,0,0.48341226,0.047153363,0.059463782,0.134675316,0.452409621,0.05696802,0.13518155,0.120913594
05/01/2016 06:00,0.09435967,0.085698563,0.335843123,0.133793692,0.206158702,0.015696639,0.179569658,0.349444146,0.024020925,0,0.383166398,0.279761616,0.029813738,0.124453284,0,0,0.191168965,0.049552756,0.231994338,0.030547897,0.495444232,0.077669507,0.068807367,0.15531699,0.455412851,0.127080747,0.119931482,0.143641026
05/01/2016 07:00,0.100114487,0.08834965,0.365491451,0.154291089,0.181237184,0.042503162,0.225488972,0.349208317,0.055994504,0,0.362758939,0.286951554,0.082613074,0.113511297,0,0,0.196479467,0.055515553,0.230704411,0.081479223,0.483986222,0.096064894,0.068800849,0.170839305,0.403722443,0.155522867,0.116220194,0.145153327
05/01/2016 08:00,0.100605496,0.113727107,0.374660997,0.171986737,0.199390351,0.026249409,0.191809916,0.353581947,0.124940346,0,0.356463395,0.274457802,0.131495574,0.125713461,0.014895382,0,0.208866732,0.099609469,0.245257097,0.111133541,0.464044562,0.123892646,0.127807658,0.176699034,0.397442959,0.155404591,0.123842711,0.172172326
05/01/2016 09:00,0.109049471,0.100533864,0.346575112,0.136482642,0.197241136,0.022878837,0.203451093,0.368271861,0.114718475,0.029462606,0.352991191,0.247035009,0.129351413,0.114238269,0.059749672,0,0.19283535,0.094636093,0.230695904,0.115421731,0.458224081,0.10898988,0.119587694,0.165798553,0.39863998,0.112974094,0.127229993,0.221223969
05/01/2016 10:00,0.131185448,0.117226034,0.33267205,0.177504662,0.189690228,0.048421392,0.219370396,0.344745629,0.130039938,0.014746805,0.35271753,0.259096605,0.150605215,0.123306919,0.098320107,0.057533489,0.178795108,0.089013658,0.221437435,0.123929007,0.455386567,0.117102283,0.12438342,0.170971254,0.403082598,0.105040107,0.12594623,0.207962542
05/01/2016 11:00,0.127051622,0.108470988,0.33787966,0.141814054,0.210172986,0.044951496,0.211192558,0.350955202,0.159232341,0.022871131,0.355624381,0.274510419,0.151384803,0.124822627,0.106892821,0.008192094,0.183654901,0.125971768,0.23136939,0.113799167,0.438163565,0.118659408,0.117788311,0.172146029,0.384132605,0.111748622,0.123003765,0.218100031
05/01/2016 12:00,0.111542899,0.125196704,0.333227092,0.131498067,0.224726408,0.054598591,0.200954658,0.356864359,0.178581348,0.076058933,0.359686556,0.268721479,0.160825173,0.120009847,0.127513114,0,0.196222066,0.096404156,0.24919873,0.123596954,0.436848299,0.137367813,0.128513195,0.17470067,0.386583234,0.134107622,0.138199887,0.227885231
05/01/2016 13:00,0.110652939,0.127197618,0.332144547,0.148357069,0.210399809,0.060420654,0.223089205,0.380254576,0.18955181,0.055708841,0.370404491,0.271989754,0.163102915,0.120795813,0.118761656,0,0.228219806,0.10902213,0.290427519,0.125328738,0.439708457,0.136906519,0.112230578,0.183659624,0.405011502,0.145398405,0.152305013,0.246583662
05/01/2016 14:00,0.13881983,0.12516904,0.344956283,0.134607379,0.222079584,0.075394695,0.233837338,0.412154891,0.215295051,0.033502621,0.391678108,0.282409587,0.165563155,0.139649497,0.109044372,0,0.27398056,0.110995301,0.313549603,0.128142449,0.44334622,0.14869661,0.1043102,0.206537948,0.421234549,0.143686123,0.159107286,0.235579996
05/01/2016 15:00,0.199151253,0.122730439,0.364670343,0.181312027,0.237858391,0.086699364,0.234217834,0.422702184,0.201679653,0.028721756,0.401434914,0.299982846,0.219225168,0.168493241,0.123563721,0.03506232,0.285555305,0.123298712,0.32605933,0.127904994,0.458100908,0.199355144,0.108254021,0.265069488,0.439431932,0.172972466,0.184765001,0.239061544
05/01/2016 16:00,0.223357196,0.157036248,0.354936094,0.22513769,0.269610352,0.13984164,0.303120747,0.437514969,0.202589421,0.044756553,0.395807688,0.315071572,0.240137652,0.179996411,0.161756351,0.088327795,0.282085627,0.157766743,0.325556397,0.188320291,0.473998595,0.213254008,0.169036134,0.260622882,0.449075153,0.204477395,0.191187011,0.227760286
05/01/2016 17:00,0.226368117,0.196502097,0.373027196,0.250587699,0.252719455,0.146244934,0.317880834,0.428467677,0.146864564,0.076495674,0.400877314,0.345891289,0.181794953,0.16502176,0.217607889,0.068005351,0.277179033,0.190468906,0.32151779,0.176009305,0.481189757,0.185296835,0.198263411,0.188909221,0.469546983,0.172546993,0.169235519,0.260403019
05/01/2016 18:00,0.187667598,0.198576863,0.353008231,0.255537869,0.257321324,0.156804839,0.293262416,0.41182092,0.168149537,0.052029628,0.420920418,0.37586602,0.134795891,0.142613371,0.253021843,0.019115149,0.262477051,0.220241588,0.29640475,0.16972515,0.501676758,0.16272304,0.158638593,0.165578343,0.483336586,0.171685711,0.146184305,0.222205776
05/01/2016 19:00,0.179990026,0.156654471,0.347068945,0.216913029,0.248925591,0.131643102,0.279363596,0.413572358,0.173725457,0.030387113,0.382512887,0.338544504,0.109086393,0.140123794,0.261322393,0,0.251345592,0.196946872,0.284313161,0.134360222,0.504328177,0.147756402,0.145387073,0.174764183,0.479241509,0.165299223,0.158849359,0.204950146
05/01/2016 20:00,0.175566288,0.11616358,0.351796192,0.185905306,0.242429261,0.139506627,0.263068782,0.39340971,0.115420209,0.094113208,0.39133762,0.233702467,0.121675575,0.154894159,0.243686637,0.037836362,0.243217773,0.200942636,0.227630086,0.108525131,0.496296995,0.151028612,0.137999095,0.173265096,0.481321138,0.158981998,0.170420012,0.152188737
05/01/2016 21:00,0.240488852,0.178111531,0.371671949,0.221615274,0.243159263,0.175469137,0.274581513,0.414882995,0.109729399,0.077266128,0.426341164,0.283945193,0.154996765,0.149940295,0.240306322,0,0.251181787,0.160706267,0.238219869,0.084131695,0.504689192,0.158014023,0.109892684,0.179207834,0.489436716,0.148931245,0.170156101,0.15342098
05/01/2016 22:00,0.20773141,0.186051612,0.360908603,0.220445103,0.241141222,0.164075562,0.237797777,0.417979198,0.038681472,0.019257281,0.433945829,0.360513066,0.138783197,0.16962585,0.196810341,0,0.248760971,0.13455622,0.242991096,0.079570984,0.502883772,0.161041913,0.069285569,0.155785326,0.515425462,0.140160806,0.180633833,0.115342613
05/01/2016 23:00,0.211912996,0.17097196,0.354329412,0.231097306,0.227706144,0.139436845,0.220740129,0.44356733,0,0.014399329,0.435776783,0.330303959,0.036008578,0.162975083,0.22752798,0,0.251896468,0.032803214,0.25971701,0.059941195,0.502267619,0.136560499,0.039002042,0.150737868,0.516423584,0.101206093,0.192470827,0.182001754
06/01/2016 00:00,0.178850158,0.134098115,0.31566228,0.249215675,0.262619924,0.128037787,0.205012654,0.436540299,0,0,0.51586232,0.348592448,0.062412009,0.150802759,0.180225962,0,0.253943994,0.037368804,0.270560002,0.044062743,0.497532448,0.160626207,0.020704243,0.143260959,0.520160861,0.067727912,0.163257895,0.181184113
06/01/2016 01:00,0.174484095,0.120319056,0.302641502,0.24281865,0.26279383,0.090633689,0.196597683,0.465625454,0,0,0.51662769,0.351737949,0.042121204,0.116583662,0.164533021,0,0.239478218,0.099624444,0.285305605,0.041775039,0.498506611,0.153950244,0.009582907,0.137806671,0.520344154,0.060347094,0.156136632,0.173943872
06/01/2016 02:00,0.154193443,0.107097008,0.284853316,0.242744861,0.254979173,0.078055929,0.181462839,0.458417299,0,0,0.520502662,0.308714947,0.037959229,0.085797007,0.100194634,0,0.141904253,0.022927054,0.297133565,0.025429363,0.502264932,0.151898008,0.004834563,0.145301801,0.525600068,0.056078726,0.143205835,0.171549628
06/01/2016 03:00,0.222337275,0.087921576,0.246967791,0.240758832,0.245505384,0.027500741,0.123602457,0.389072199,0,0,0.474531567,0.260615158,0.055799163,0.057850001,0,0,0.133050103,0.021438629,0.257503777,0.008382996,0.50949546,0.153209414,0.006306218,0.130997496,0.531143815,0.038209106,0.136428558,0.158484171
06/01/2016 04:00,0.193176159,0.064338713,0.260188542,0.226751191,0.173328663,0,0.046297848,0.334916457,0,0,0.341895166,0.26855423,0.061785201,0.004301643,0,0,0.138079409,0,0.23958785,0,0.496745194,0.179670257,0.023254597,0.097352968,0.503273473,0,0.120866445,0.155662292
06/01/2016 05:00,0.20841411,0.083193879,0.271648272,0.128786645,0.216317712,0,0.081024451,0.302801221,0,0,0.34678589,0.277706009,0.092910696,0.096040717,0,0,0.201385925,0,0.253541669,0,0.492955378,0.16077666,0.085428956,0.138303107,0.450917202,0.016951857,0.082133942,0.138828232
06/01/2016 06:00,0.209179752,0.085836942,0.296593197,0.14151531,0.203977023,0,0.200129349,0.336326385,0,0,0.354194516,0.317544765,0.051435277,0.12792667,0,0,0.205128045,0.029747699,0.251944156,0.037361931,0.510965372,0.129211154,0.10734463,0.169638566,0.431927033,0.124353012,0.078549605,0.144428045
06/01/2016 07:00,0.217194467,0.091328225,0.316347753,0.173712756,0.185194055,0.008195022,0.220551876,0.362622621,0,0,0.361131606,0.287462759,0.033978891,0.115087446,0.007935848,0,0.215072278,0.11564818,0.248877959,0.095423323,0.508448964,0.083387122,0.105009172,0.174420169,0.414587122,0.136056466,0.098604128,0.15516397
06/01/2016 08:00,0.237871463,0.092751918,0.345767754,0.138165756,0.203054893,0,0.203169472,0.381961451,0.028683527,0,0.366454431,0.280168861,0.086732266,0.123093335,0.040207597,0.023556745,0.237125153,0.074464938,0.260550666,0.129997637,0.501746542,0.088409211,0.133301197,0.200361846,0.426062523,0.136883818,0.109910093,0.154701686
06/01/2016 09:00,0.250033161,0.090172414,0.358510969,0.136830459,0.179846261,0,0.203256836,0.394829958,0.05400101,0,0.375209869,0.26846867,0.125987938,0.126106142,0.065360207,0.049914062,0.216553304,0.036634297,0.24841628,0.128381946,0.498394146,0.143538987,0.136778072,0.198022541,0.433332909,0.113770599,0.134030612,0.199821487
06/01/2016 10:00,0.263525706,0.105938209,0.350022684,0.17049309,0.18721203,0.029041154,0.194767321,0.372829055,0.076839615,0.032146413,0.380533723,0.277025384,0.167928624,0.138895416,0.068709443,0.078273307,0.204647805,0.032402727,0.242160763,0.136492978,0.491801161,0.172638335,0.12883475,0.161478522,0.436446217,0.110932868,0.145303311,0.207515384
06/01/2016 11:00,0.265233221,0.109427902,0.336597261,0.120925454,0.206297048,0.021510089,0.181639192,0.395419805,0.069078905,0.04318489,0.378603134,0.283306473,0.19386338,0.145329018,0.092562097,0.103128244,0.20163277,0.047919905,0.253449055,0.130289451,0.474317187,0.184495576,0.149150126,0.173355148,0.434989396,0.138775033,0.133479412,0.230561939
06/01/2016 12:00,0.255238665,0.115319734,0.338853757,0.148950385,0.219773281,0.019832147,0.196080286,0.396039831,0.049379282,0.047757278,0.381858568,0.280414251,0.209320178,0.143167077,0.107642028,0.06866355,0.211994403,0.036720709,0.270700201,0.139232644,0.472158052,0.214250722,0.151866465,0.185674833,0.437787181,0.15021292,0.125907913,0.219746047
06/01/2016 13:00,0.25206783,0.109466645,0.342020984,0.128968064,0.211125412,0.007122623,0.213576472,0.412877623,0.052328472,0.053365598,0.39202398,0.271601278,0.229265354,0.128191285,0.107361153,0.02591864,0.243420198,0,0.305806992,0.138305551,0.474428404,0.227558523,0.156607572,0.19518873,0.444951369,0.162969074,0.122281809,0.251998756
06/01/2016 14:00,0.252763698,0.12147777,0.364652094,0.146145077,0.222377848,0.02273804,0.225817646,0.430242023,0.070714496,0.046359495,0.411184752,0.286625321,0.233672089,0.142059052,0.085917823,0.025332781,0.282137969,0,0.326226522,0.131424169,0.475902065,0.239720624,0.156335847,0.200087305,0.457874057,0.168806867,0.115110078,0.251639113
06/01/2016 15:00,0.27913382,0.119315571,0.359864139,0.184336525,0.24518689,0.065061211,0.228028324,0.438727624,0.099187358,0.050302362,0.41431343,0.293282368,0.248650917,0.177982372,0.12383488,0.063688994,0.291262522,0,0.334286182,0.143167695,0.49339787,0.268714052,0.151940498,0.246708407,0.473623808,0.190576624,0.127708876,0.247184642
06/01/2016 16:00,0.290221536,0.155299937,0.33684748,0.214618095,0.276896728,0.114683737,0.296979314,0.44490985,0.149505266,0.05852609,0.417552819,0.320229821,0.288110238,0.189764559,0.166988313,0.134544576,0.286621207,0.059383049,0.338493901,0.200416025,0.49613293,0.280303479,0.184664357,0.219880213,0.478420675,0.193816289,0.144514102,0.256175718
06/01/2016 17:00,0.295641835,0.179240365,0.324727559,0.240770944,0.256119377,0.113332989,0.305027213,0.4410913,0.158153233,0.068600038,0.430114365,0.356589206,0.202239233,0.170567878,0.212075364,0.144594508,0.266855432,0.072146335,0.327459821,0.189742424,0.495789938,0.273109692,0.199676169,0.175613902,0.482338102,0.165099215,0.14695548,0.252485043
06/01/2016 18:00,0.265762681,0.180461949,0.302971095,0.251048015,0.238328526,0.121896968,0.285388731,0.435977695,0.148424838,0.044590861,0.472947213,0.37152502,0.174228856,0.138046082,0.231931678,0.132822591,0.231551537,0.152037895,0.300320257,0.169104509,0.516735709,0.25277987,0.163288383,0.146718192,0.493753708,0.143564084,0.142058309,0.22015998
06/01/2016 19:00,0.240242757,0.138180366,0.312042316,0.208948867,0.2369774,0.101898987,0.275319153,0.4427852,0.108687819,0.049699827,0.456031144,0.310676082,0.15535676,0.133314322,0.237773273,0.109316122,0.237540319,0.130896848,0.280301627,0.139106379,0.52088651,0.235071107,0.144251854,0.161369044,0.49769248,0.151592848,0.146052473,0.186092044
06/01/2016 20:00,0.222926922,0.107704095,0.309490307,0.19278998,0.227620515,0.113889029,0.265307873,0.428904108,0,0.080596784,0.454121863,0.241819872,0.140223945,0.128238029,0.261180496,0.098621213,0.244683825,0.132742315,0.257374619,0.106836115,0.513645562,0.221521429,0.107356394,0.156510949,0.491740993,0.135875447,0.14212975,0.138181746
06/01/2016 21:00,0.273420297,0.158411714,0.332880924,0.243772138,0.231353652,0.156540034,0.282957658,0.436201371,0,0.098335006,0.515262317,0.271055629,0.191419977,0.123075948,0.279584199,0.066156924,0.252190788,0.178657266,0.246030013,0.081340724,0.513357323,0.201174848,0.076492136,0.166752563,0.497874127,0.144730099,0.158083152,0.148186358
06/01/2016 22:00,0.255099674,0.193439952,0.324220824,0.236500637,0.235798073,0.12961066,0.256437369,0.455834263,0,0.01708358,0.534215666,0.349972308,0.136583218,0.131549697,0.217564542,0.058375326,0.247993152,0.165395965,0.262454427,0.081672588,0.510754864,0.204708908,0.069256155,0.132124185,0.531457134,0.137465429,0.161387748,0.120848062
06/01/2016 23:00,0.260814993,0.179598427,0.314046088,0.23389731,0.244205294,0.131226557,0.247441917,0.459807979,0,0,0.534008332,0.316336567,0.048315216,0.119882077,0.236841459,0.017173726,0.247753965,0.13891184,0.275202855,0.052583784,0.511175546,0.163126602,0.046851201,0.118007083,0.534822285,0.121106835,0.174893585,0.129840831
