,PHOT,WTOF,WTON,HE Kraljevac,HE Dale,HE Varazdin,HE Dubrava,HE Cakovec,HE Gojak,HE Lesce,HE Rijeka,HE Miljacka,mHE Hrvatska,HROR
2015-04-16 18:00:00+00:00,0,0,0.765,0.150242892,0.413567969,0.718119573,0.222551836,0.372621,0.351331,0.196251,0.289951,1,0.394461,0.402742
2015-04-16 19:00:00+00:00,0,0,0.782,0.14993608,0.412723422,0.715578857,0.222573436,0.372621,0.35141,0.196295,0.288986,1,0.393844,0.402113
2015-04-16 20:00:00+00:00,0,0,0.788,0.149629269,0.411878874,0.713038141,0.222595037,0.372621,0.351489,0.196339,0.288022,1,0.393228,0.401483
2015-04-16 21:00:00+00:00,0,0,0.788,0.149322458,0.411034326,0.710497424,0.222616638,0.372621,0.351568,0.196383,0.287057,1,0.392611,0.400854
2015-04-16 22:00:00+00:00,0,0,0.776,0.149015647,0.410189778,0.707956708,0.222638238,0.372621,0.351647,0.196427,0.286093,1,0.391995,0.400225
2015-04-16 23:00:00+00:00,0,0,0.757,0.148708835,0.40934523,0.705415992,0.222659839,0.372621,0.351726,0.196471,0.285128,1,0.391378,0.399595
2015-04-17 00:00:00+00:00,0,0,0.733,0.14872709,0.409395479,0.703963744,0.222615082,0.372621,0.352716,0.197024,0.286663,1,0.391377,0.399594
2015-04-17 01:00:00+00:00,0,0,0.722,0.148745344,0.409445727,0.702511496,0.222570326,0.372621,0.353706,0.197577,0.288199,1,0.391375,0.399592
2015-04-17 02:00:00+00:00,0,0,0.715,0.148763599,0.409495976,0.701059249,0.222525569,0.372621,0.354696,0.19813,0.289734,1,0.391374,0.399591
2015-04-17 03:00:00+00:00,0,0,0.717,0.148781854,0.409546225,0.699607001,0.222480813,0.372621,0.355686,0.198683,0.291269,1,0.391372,0.399589
2015-04-17 04:00:00+00:00,0.000864543,0,0.728,0.148800108,0.409596473,0.698154753,0.222436056,0.372621,0.356676,0.199236,0.292804,1,0.391371,0.399588
2015-04-17 05:00:00+00:00,0.021959382,0,0.737,0.148818363,0.409646722,0.696702505,0.2223913,0.372621,0.357666,0.19979,0.29434,1,0.39137,0.399586
2015-04-17 06:00:00+00:00,0.056886902,0,0.763,0.148836617,0.409696971,0.695250257,0.222346543,0.372621,0.358656,0.200343,0.295875,1,0.391368,0.399585
2015-04-17 07:00:00+00:00,0.089739521,0,0.794,0.148854872,0.40974722,0.693798009,0.222301787,0.372621,0.359647,0.200896,0.29741,1,0.391367,0.399584
2015-04-17 08:00:00+00:00,0.115157073,0,0.802,0.148873127,0.409797468,0.692345762,0.22225703,0.372621,0.360637,0.201449,0.298945,1,0.391365,0.399582
2015-04-17 09:00:00+00:00,0.131410473,0,0.795,0.148891381,0.409847717,0.690893514,0.222212274,0.372621,0.361627,0.202002,0.30048,1,0.391364,0.399581
2015-04-17 10:00:00+00:00,0.138672631,0,0.778,0.148909636,0.409897966,0.689441266,0.222167518,0.372621,0.362617,0.202555,0.302016,1,0.391363,0.399579
2015-04-17 11:00:00+00:00,0.13763518,0,0.756,0.14892789,0.409948215,0.687989018,0.222122761,0.372621,0.363607,0.203108,0.303551,1,0.391361,0.399578
2015-04-17 12:00:00+00:00,0.128989754,0,0.739,0.148946145,0.409998463,0.68653677,0.222078005,0.372621,0.364597,0.203661,0.305086,0.998701971,0.391298,0.399513
2015-04-17 13:00:00+00:00,0.11083436,0,0.717,0.148964399,0.410048712,0.685084523,0.222033248,0.372621,0.365587,0.204214,0.306621,0.991838829,0.39097,0.399179
2015-04-17 14:00:00+00:00,0.082477363,0,0.687,0.148982654,0.410098961,0.683632275,0.221988492,0.372621,0.366577,0.204767,0.308157,0.984975687,0.390642,0.398844
2015-04-17 15:00:00+00:00,0.03613788,0,0.638,0.149000909,0.410149209,0.682180027,0.221943735,0.372621,0.367567,0.20532,0.309692,0.978112545,0.390315,0.398509
2015-04-17 16:00:00+00:00,0.007953792,0,0.533,0.149019163,0.410199458,0.680727779,0.221898979,0.372621,0.368557,0.205873,0.311227,0.971249403,0.389987,0.398175
2015-04-17 17:00:00+00:00,0.000172909,0,0.442,0.149037418,0.410249707,0.679275531,0.221854222,0.372621,0.369548,0.206426,0.312762,0.964386261,0.389659,0.39784
2015-04-17 18:00:00+00:00,0,0,0.41,0.149055672,0.410299956,0.677823284,0.221809466,0.372621,0.370538,0.206979,0.314298,0.957523119,0.389332,0.397506
2015-04-17 19:00:00+00:00,0,0,0.398,0.149073927,0.410350204,0.676371036,0.221764709,0.372621,0.371528,0.207532,0.315833,0.950659977,0.389004,0.397171
2015-04-17 20:00:00+00:00,0,0,0.361,0.149092182,0.410400453,0.674918788,0.221719953,0.372621,0.372518,0.208085,0.317368,0.943796835,0.388676,0.396836
2015-04-17 21:00:00+00:00,0,0,0.338,0.149110436,0.410450702,0.67346654,0.221675196,0.372621,0.373508,0.208639,0.318903,0.936933693,0.388348,0.396502
2015-04-17 22:00:00+00:00,0,0,0.294,0.149128691,0.410500951,0.672014292,0.22163044,0.372621,0.374498,0.209192,0.320439,0.930070551,0.388021,0.396167
2015-04-17 23:00:00+00:00,0,0,0.284,0.149146945,0.410551199,0.670562044,0.221585683,0.372621,0.375488,0.209745,0.321974,0.923207409,0.387693,0.395832
2015-04-18 00:00:00+00:00,0,0,0.288,0.149258164,0.410857347,0.670182588,0.221415407,0.372621,0.37543,0.209712,0.320825,0.917251842,0.387255,0.395386
2015-04-18 01:00:00+00:00,0,0,0.305,0.149369383,0.411163494,0.669803131,0.22124513,0.372621,0.375373,0.20968,0.319676,0.911296276,0.386818,0.394939
2015-04-18 02:00:00+00:00,0,0,0.314,0.149480601,0.411469642,0.669423674,0.221074853,0.372621,0.375315,0.209648,0.318528,0.905340709,0.386381,0.394493
2015-04-18 03:00:00+00:00,0,0,0.345,0.14959182,0.411775789,0.669044217,0.220904577,0.372621,0.375257,0.209615,0.317379,0.899385143,0.385943,0.394046
2015-04-18 04:00:00+00:00,0.00121036,0,0.358,0.149703039,0.412081936,0.66866476,0.2207343,0.372621,0.375199,0.209583,0.31623,0.893429576,0.385506,0.3936
2015-04-18 05:00:00+00:00,0.022305199,0,0.287,0.149814257,0.412388084,0.668285303,0.220564023,0.372621,0.375141,0.209551,0.315082,0.88747401,0.385069,0.393153
2015-04-18 06:00:00+00:00,0.054984909,0,0.35,0.149925476,0.412694231,0.667905846,0.220393746,0.372621,0.375083,0.209519,0.313933,0.881518443,0.384631,0.392707
2015-04-18 07:00:00+00:00,0.084552265,0,0.436,0.150036695,0.413000379,0.66752639,0.22022347,0.372621,0.375026,0.209486,0.312785,0.875562877,0.384194,0.39226
2015-04-18 08:00:00+00:00,0.103572202,0,0.439,0.150147913,0.413306526,0.667146933,0.220053193,0.372621,0.374968,0.209454,0.311636,0.86960731,0.383757,0.391814
2015-04-18 09:00:00+00:00,0.122592139,0,0.369,0.150259132,0.413612673,0.666767476,0.219882916,0.372621,0.37491,0.209422,0.310487,0.863651744,0.383319,0.391367
2015-04-18 10:00:00+00:00,0.113082171,0,0.273,0.150370351,0.413918821,0.666388019,0.21971264,0.372621,0.374852,0.209389,0.309339,0.857696177,0.382882,0.39092
2015-04-18 11:00:00+00:00,0.05827017,0,0.19,0.150481569,0.414224968,0.666008562,0.219542363,0.372621,0.374794,0.209357,0.30819,0.851740611,0.382444,0.390474
2015-04-18 12:00:00+00:00,0.045647849,0,0.123,0.150592788,0.414531116,0.665629105,0.219372086,0.372621,0.374736,0.209325,0.307041,0.845785044,0.382007,0.390027
2015-04-18 13:00:00+00:00,0.032506801,0,0.082,0.150704007,0.414837263,0.665249648,0.21920181,0.372621,0.374679,0.209292,0.305893,0.839829478,0.38157,0.389581
2015-04-18 14:00:00+00:00,0.020749022,0,0.063,0.150815225,0.415143411,0.664870192,0.219031533,0.372621,0.374621,0.20926,0.304744,0.833873911,0.381132,0.389134
2015-04-18 15:00:00+00:00,0.01054742,0,0.068,0.150926444,0.415449558,0.664490735,0.218861256,0.372621,0.374563,0.209228,0.303595,0.827918345,0.380695,0.388688
2015-04-18 16:00:00+00:00,0.003631079,0,0.075,0.151037663,0.415755705,0.664111278,0.218690979,0.372621,0.374505,0.209196,0.302447,0.821962778,0.380258,0.388241
2015-04-18 17:00:00+00:00,0,0,0.098,0.151148881,0.416061853,0.663731821,0.218520703,0.372621,0.374447,0.209163,0.301298,0.816007211,0.37982,0.387795
2015-04-18 18:00:00+00:00,0,0,0.112,0.1512601,0.416368,0.663352364,0.218350426,0.372621,0.374389,0.209131,0.300149,0.810051645,0.379383,0.387348
2015-04-18 19:00:00+00:00,0,0,0.118,0.151371318,0.416674148,0.662972907,0.218180149,0.372621,0.374332,0.209099,0.299001,0.804096078,0.378946,0.386902
2015-04-18 20:00:00+00:00,0,0,0.14,0.151482537,0.416980295,0.66259345,0.218009873,0.372621,0.374274,0.209066,0.297852,0.798140512,0.378508,0.386455
2015-04-18 21:00:00+00:00,0,0,0.162,0.151593756,0.417286442,0.662213994,0.217839596,0.372621,0.374216,0.209034,0.296703,0.792184945,0.378071,0.386008
2015-04-18 22:00:00+00:00,0,0,0.185,0.151704974,0.41759259,0.661834537,0.217669319,0.372621,0.374158,0.209002,0.295555,0.786229379,0.377634,0.385562
2015-04-18 23:00:00+00:00,0,0,0.192,0.151816193,0.417898737,0.66145508,0.217499043,0.372621,0.3741,0.208969,0.294406,0.780273812,0.377196,0.385115
2015-04-19 00:00:00+00:00,0,0,0.22,0.151660988,0.41747151,0.661770461,0.217426792,0.372621,0.373393,0.208574,0.294415,0.775517488,0.376858,0.38477
2015-04-19 01:00:00+00:00,0,0,0.242,0.151505783,0.417044282,0.662085842,0.217354541,0.372621,0.372686,0.20818,0.294424,0.770761163,0.37652,0.384425
2015-04-19 02:00:00+00:00,0,0,0.245,0.151350577,0.416617054,0.662401223,0.21728229,0.372621,0.371979,0.207785,0.294433,0.766004839,0.376182,0.38408
2015-04-19 03:00:00+00:00,0,0,0.231,0.151195372,0.416189827,0.662716604,0.217210039,0.372621,0.371272,0.20739,0.294442,0.761248514,0.375844,0.383735
2015-04-19 04:00:00+00:00,0.001037451,0,0.214,0.151040167,0.415762599,0.663031984,0.217137788,0.372621,0.370565,0.206995,0.294451,0.75649219,0.375507,0.38339
2015-04-19 05:00:00+00:00,0.020749022,0,0.158,0.150884962,0.415335371,0.663347365,0.217065537,0.372621,0.369858,0.2066,0.29446,0.751735865,0.375169,0.383045
2015-04-19 06:00:00+00:00,0.054466183,0,0.105,0.150729756,0.414908144,0.663662746,0.216993286,0.372621,0.369151,0.206205,0.294469,0.74697954,0.374831,0.3827
2015-04-19 07:00:00+00:00,0.088010436,0,0.074,0.150574551,0.414480916,0.663978127,0.216921035,0.372621,0.368444,0.20581,0.294478,0.742223216,0.374493,0.382355
2015-04-19 08:00:00+00:00,0.113427988,0,0.044,0.150419346,0.414053689,0.664293508,0.216848784,0.372621,0.367737,0.205415,0.294487,0.737466891,0.374155,0.38201
2015-04-19 09:00:00+00:00,0.130373022,0,0.027,0.150264141,0.413626461,0.664608889,0.216776533,0.372621,0.36703,0.20502,0.294496,0.732710567,0.373817,0.381665
2015-04-19 10:00:00+00:00,0.13763518,0,0.018,0.150108935,0.413199233,0.66492427,0.216704282,0.372621,0.366323,0.204625,0.294505,0.727954242,0.373479,0.38132
2015-04-19 11:00:00+00:00,0.136597729,0,0.021,0.14995373,0.412772006,0.665239651,0.216632031,0.372621,0.365616,0.20423,0.294514,0.723197918,0.373141,0.380975
2015-04-19 12:00:00+00:00,0.126741944,0,0.031,0.149798525,0.412344778,0.665555032,0.216559781,0.372621,0.364909,0.203835,0.294524,0.718441593,0.372803,0.38063
2015-04-19 13:00:00+00:00,0.106684555,0,0.036,0.14964332,0.41191755,0.665870413,0.21648753,0.372621,0.364202,0.20344,0.294533,0.713685268,0.372465,0.380285
2015-04-19 14:00:00+00:00,0.077635924,0,0.036,0.149488115,0.411490323,0.666185793,0.216415279,0.372621,0.363495,0.203045,0.294542,0.708928944,0.372127,0.37994
2015-04-19 15:00:00+00:00,0.044437489,0,0.037,0.149332909,0.411063095,0.666501174,0.216343028,0.372621,0.362788,0.20265,0.294551,0.704172619,0.371789,0.379595
2015-04-19 16:00:00+00:00,0.014178498,0,0.036,0.149177704,0.410635867,0.666816555,0.216270777,0.372621,0.362081,0.202255,0.29456,0.699416295,0.371452,0.37925
2015-04-19 17:00:00+00:00,0.000345817,0,0.036,0.149022499,0.41020864,0.667131936,0.216198526,0.372621,0.361374,0.201861,0.294569,0.69465997,0.371114,0.378905
2015-04-19 18:00:00+00:00,0,0,0.05,0.148867294,0.409781412,0.667447317,0.216126275,0.372621,0.360667,0.201466,0.294578,0.689903646,0.370776,0.37856
2015-04-19 19:00:00+00:00,0,0,0.075,0.148712088,0.409354185,0.667762698,0.216054024,0.372621,0.35996,0.201071,0.294587,0.685147321,0.370438,0.378215
2015-04-19 20:00:00+00:00,0,0,0.108,0.148556883,0.408926957,0.668078079,0.215981773,0.372621,0.359253,0.200676,0.294596,0.680390996,0.3701,0.37787
2015-04-19 21:00:00+00:00,0,0,0.143,0.148401678,0.408499729,0.66839346,0.215909522,0.372621,0.358546,0.200281,0.294605,0.675634672,0.369762,0.377525
2015-04-19 22:00:00+00:00,0,0,0.175,0.148246473,0.408072502,0.668708841,0.215837271,0.372621,0.357839,0.199886,0.294614,0.670878347,0.369424,0.37718
2015-04-19 23:00:00+00:00,0,0,0.188,0.148091267,0.407645274,0.669024222,0.21576502,0.372621,0.357132,0.199491,0.294623,0.666122023,0.369086,0.376835
2015-04-20 00:00:00+00:00,0,0,0.174,0.147857591,0.407002042,0.669132693,0.215870279,0.369728,0.356211,0.198976,0.292879,0.66252115,0.368164,0.375893
2015-04-20 01:00:00+00:00,0,0,0.145,0.147623915,0.40635881,0.669241164,0.215975538,0.366835,0.35529,0.198462,0.291135,0.658920277,0.367241,0.374951
2015-04-20 02:00:00+00:00,0,0,0.137,0.147390239,0.405715579,0.669349636,0.216080796,0.363942,0.354368,0.197947,0.28939,0.655319405,0.366319,0.37401
2015-04-20 03:00:00+00:00,0,0,0.123,0.147156562,0.405072347,0.669458107,0.216186055,0.361048,0.353447,0.197433,0.287646,0.651718532,0.365396,0.373068
2015-04-20 04:00:00+00:00,0.000172909,0,0.107,0.146922886,0.404429115,0.669566578,0.216291314,0.358155,0.352526,0.196918,0.285902,0.648117659,0.364474,0.372126
2015-04-20 05:00:00+00:00,0.025244644,0,0.081,0.14668921,0.403785883,0.66967505,0.216396573,0.355262,0.351605,0.196404,0.284158,0.644516786,0.363551,0.371184
2015-04-20 06:00:00+00:00,0.063976152,0,0.082,0.146455534,0.403142651,0.669783521,0.216501831,0.352369,0.350684,0.195889,0.282414,0.640915914,0.362629,0.370242
2015-04-20 07:00:00+00:00,0.098212038,0,0.093,0.146221857,0.402499419,0.669891993,0.21660709,0.349476,0.349763,0.195375,0.28067,0.637315041,0.361706,0.3693
2015-04-20 08:00:00+00:00,0.123456682,0,0.112,0.145988181,0.401856187,0.670000464,0.216712349,0.346583,0.348842,0.19486,0.278925,0.633714168,0.360784,0.368358
2015-04-20 09:00:00+00:00,0.139018448,0,0.146,0.145754505,0.401212956,0.670108935,0.216817607,0.34369,0.347921,0.194346,0.277181,0.630113295,0.359861,0.367417
2015-04-20 10:00:00+00:00,0.145588972,0,0.183,0.145520829,0.400569724,0.670217407,0.216922866,0.340796,0.347,0.193831,0.275437,0.626512423,0.358939,0.366475
2015-04-20 11:00:00+00:00,0.144032795,0,0.206,0.145287152,0.399926492,0.670325878,0.217028125,0.337903,0.346078,0.193317,0.273693,0.62291155,0.358016,0.365533
2015-04-20 12:00:00+00:00,0.13417701,0,0.199,0.145053476,0.39928326,0.670434349,0.217133383,0.33501,0.345157,0.192802,0.271949,0.619310677,0.357094,0.364591
2015-04-20 13:00:00+00:00,0.115675798,0,0.175,0.1448198,0.398640028,0.670542821,0.217238642,0.332117,0.344236,0.192288,0.270205,0.615709804,0.356171,0.363649
2015-04-20 14:00:00+00:00,0.088529161,0,0.158,0.144586124,0.397996796,0.670651292,0.217343901,0.329224,0.343315,0.191773,0.268461,0.612108932,0.355249,0.362707
2015-04-20 15:00:00+00:00,0.053774549,0,0.13,0.144352447,0.397353565,0.670759764,0.217449159,0.326331,0.342394,0.191259,0.266716,0.608508059,0.354326,0.361766
2015-04-20 16:00:00+00:00,0.017290852,0,0.1,0.144118771,0.396710333,0.670868235,0.217554418,0.323438,0.341473,0.190744,0.264972,0.604907186,0.353404,0.360824
2015-04-20 17:00:00+00:00,0,0,0.099,0.143885095,0.396067101,0.670976706,0.217659677,0.320545,0.340552,0.19023,0.263228,0.601306313,0.352482,0.359882
2015-04-20 18:00:00+00:00,0,0,0.119,0.143651419,0.395423869,0.671085178,0.217764935,0.317651,0.339631,0.189715,0.261484,0.597705441,0.351559,0.35894
2015-04-20 19:00:00+00:00,0,0,0.148,0.143417742,0.394780637,0.671193649,0.217870194,0.314758,0.33871,0.1892,0.25974,0.594104568,0.350637,0.357998
2015-04-20 20:00:00+00:00,0,0,0.195,0.143184066,0.394137405,0.67130212,0.217975453,0.311865,0.337789,0.188686,0.257996,0.590503695,0.349714,0.357056
2015-04-20 21:00:00+00:00,0,0,0.234,0.14295039,0.393494174,0.671410592,0.218080711,0.308972,0.336867,0.188171,0.256251,0.586902822,0.348792,0.356114
2015-04-20 22:00:00+00:00,0,0,0.243,0.142716714,0.392850942,0.671519063,0.21818597,0.306079,0.335946,0.187657,0.254507,0.58330195,0.347869,0.355173
2015-04-20 23:00:00+00:00,0,0,0.252,0.142483037,0.39220771,0.671627534,0.218291229,0.303186,0.335025,0.187142,0.252763,0.579701077,0.346947,0.354231
2015-04-21 00:00:00+00:00,0,0,0.27,0.142070266,0.391071488,0.671597107,0.218635143,0.303426,0.334053,0.186599,0.254791,0.576923843,0.346767,0.354047
2015-04-21 01:00:00+00:00,0,0,0.287,0.141657494,0.389935266,0.671566679,0.218979058,0.303665,0.33308,0.186056,0.256819,0.574146609,0.346587,0.353864
2015-04-21 02:00:00+00:00,0,0,0.308,0.141244722,0.388799045,0.671536251,0.219322972,0.303905,0.332107,0.185513,0.258847,0.571369374,0.346408,0.35368
2015-04-21 03:00:00+00:00,0,0,0.325,0.14083195,0.387662823,0.671505823,0.219666887,0.304145,0.331135,0.184969,0.260875,0.56859214,0.346228,0.353497
2015-04-21 04:00:00+00:00,0,0,0.323,0.140419178,0.386526601,0.671475395,0.220010801,0.304385,0.330162,0.184426,0.262904,0.565814906,0.346048,0.353314
2015-04-21 05:00:00+00:00,0.02680082,0,0.243,0.140006406,0.385390379,0.671444967,0.220354716,0.304625,0.32919,0.183883,0.264932,0.563037672,0.345869,0.35313
2015-04-21 06:00:00+00:00,0.066396871,0,0.25,0.139593634,0.384254157,0.671414539,0.22069863,0.304865,0.328217,0.183339,0.26696,0.560260437,0.345689,0.352947
2015-04-21 07:00:00+00:00,0.100632757,0,0.349,0.139180862,0.383117935,0.671384112,0.221042545,0.305105,0.327244,0.182796,0.268988,0.557483203,0.345509,0.352763
2015-04-21 08:00:00+00:00,0.125704492,0,0.393,0.13876809,0.381981714,0.671353684,0.221386459,0.305345,0.326272,0.182253,0.271016,0.554705969,0.34533,0.35258
2015-04-21 09:00:00+00:00,0.141439168,0,0.429,0.138355318,0.380845492,0.671323256,0.221730373,0.305584,0.325299,0.18171,0.273044,0.551928735,0.34515,0.352396
2015-04-21 10:00:00+00:00,0.1481826,0,0.432,0.137942546,0.37970927,0.671292828,0.222074288,0.305824,0.324327,0.181166,0.275072,0.5491515,0.34497,0.352213
2015-04-21 11:00:00+00:00,0.146280606,0,0.385,0.137529774,0.378573048,0.6712624,0.222418202,0.306064,0.323354,0.180623,0.2771,0.546374266,0.344791,0.352029
2015-04-21 12:00:00+00:00,0.135906095,0,0.314,0.137117002,0.377436826,0.671231972,0.222762117,0.306304,0.322381,0.18008,0.279128,0.543597032,0.344611,0.351846
2015-04-21 13:00:00+00:00,0.117231975,0,0.25,0.13670423,0.376300605,0.671201544,0.223106031,0.306544,0.321409,0.179536,0.281156,0.540819798,0.344431,0.351663
2015-04-21 14:00:00+00:00,0.090604063,0,0.193,0.136291458,0.375164383,0.671171116,0.223449946,0.306784,0.320436,0.178993,0.283185,0.538042563,0.344252,0.351479
2015-04-21 15:00:00+00:00,0.055503634,0,0.133,0.135878687,0.374028161,0.671140689,0.22379386,0.307024,0.319464,0.17845,0.285213,0.535265329,0.344072,0.351296
2015-04-21 16:00:00+00:00,0.017636669,0,0.12,0.135465915,0.372891939,0.671110261,0.224137775,0.307263,0.318491,0.177907,0.287241,0.532488095,0.343892,0.351112
2015-04-21 17:00:00+00:00,0,0,0.147,0.135053143,0.371755717,0.671079833,0.224481689,0.307503,0.317519,0.177363,0.289269,0.529710861,0.343712,0.350929
2015-04-21 18:00:00+00:00,0,0,0.161,0.134640371,0.370619496,0.671049405,0.224825604,0.307743,0.316546,0.17682,0.291297,0.526933626,0.343533,0.350745
2015-04-21 19:00:00+00:00,0,0,0.155,0.134227599,0.369483274,0.671018977,0.225169518,0.307983,0.315573,0.176277,0.293325,0.524156392,0.343353,0.350562
2015-04-21 20:00:00+00:00,0,0,0.143,0.133814827,0.368347052,0.670988549,0.225513433,0.308223,0.314601,0.175733,0.295353,0.521379158,0.343173,0.350378
2015-04-21 21:00:00+00:00,0,0,0.143,0.133402055,0.36721083,0.670958121,0.225857347,0.308463,0.313628,0.17519,0.297381,0.518601924,0.342994,0.350195
2015-04-21 22:00:00+00:00,0,0,0.129,0.132989283,0.366074608,0.670927693,0.226201262,0.308703,0.312656,0.174647,0.299409,0.515824689,0.342814,0.350011
2015-04-21 23:00:00+00:00,0,0,0.099,0.132576511,0.364938387,0.670897266,0.226545176,0.308942,0.311683,0.174104,0.301437,0.513047455,0.342634,0.349828
2015-04-22 00:00:00+00:00,0,0,0.077,0.132085971,0.363588096,0.671146253,0.226914772,0.309507,0.310715,0.173563,0.301457,0.511023263,0.342426,0.349615
2015-04-22 01:00:00+00:00,0,0,0.059,0.131595431,0.362237805,0.67139524,0.227284368,0.310073,0.309748,0.173022,0.301477,0.508999071,0.342217,0.349402
2015-04-22 02:00:00+00:00,0,0,0.046,0.131104891,0.360887514,0.671644228,0.227653965,0.310638,0.30878,0.172482,0.301496,0.506974879,0.342008,0.349188
2015-04-22 03:00:00+00:00,0,0,0.036,0.130614352,0.359537224,0.671893215,0.228023561,0.311203,0.307812,0.171941,0.301516,0.504950687,0.341799,0.348975
2015-04-22 04:00:00+00:00,0.000864543,0,0.03,0.130123812,0.358186933,0.672142202,0.228393157,0.311768,0.306844,0.171401,0.301536,0.502926495,0.34159,0.348762
2015-04-22 05:00:00+00:00,0.010374511,0,0.025,0.129633272,0.356836642,0.67239119,0.228762753,0.312333,0.305877,0.17086,0.301555,0.500902303,0.341381,0.348549
2015-04-22 06:00:00+00:00,0.032506801,0,0.023,0.129142732,0.355486351,0.672640177,0.229132349,0.312898,0.304909,0.17032,0.301575,0.498878111,0.341172,0.348335
2015-04-22 07:00:00+00:00,0.066915596,0,0.028,0.128652192,0.354136061,0.672889165,0.229501946,0.313463,0.303941,0.169779,0.301595,0.496853919,0.340964,0.348122
2015-04-22 08:00:00+00:00,0.10270766,0,0.055,0.128161652,0.35278577,0.673138152,0.229871542,0.314028,0.302974,0.169239,0.301614,0.494829727,0.340755,0.347909
2015-04-22 09:00:00+00:00,0.121554688,0,0.045,0.127671112,0.351435479,0.673387139,0.230241138,0.314593,0.302006,0.168698,0.301634,0.492805534,0.340546,0.347696
2015-04-22 10:00:00+00:00,0.132793742,0,0.037,0.127180572,0.350085188,0.673636127,0.230610734,0.315158,0.301038,0.168157,0.301654,0.490781342,0.340337,0.347482
2015-04-22 11:00:00+00:00,0.131756291,0,0.052,0.126690032,0.348734898,0.673885114,0.23098033,0.315723,0.30007,0.167617,0.301673,0.48875715,0.340128,0.347269
